1 : .02038341981331 eV
2 : -.24671658018669 eV
3 : -.25241658018669 eV
4 : -.23401658018669 eV
5 : -.25401658018669 eV
6 : -.24861658018669 eV
7 : -.24831658018669 eV
8 : -.24861658018669 eV
9 : -.23391658018669 eV
10 : -.33131658018669 eV
11 : -.24671658018669 eV
12 : -.26361658018669 eV
13 : -.25331658018669 eV
14 : -.31921658018669 eV
15 : -.24941658018669 eV
16 : -.25501658018669 eV
17 : -.31411658018669 eV
18 : -.31411658018669 eV
19 : -.25481658018669 eV
20 : -.24741658018669 eV
21 : -.25861658018669 eV
22 : -.25641658018669 eV
23 : -.26051658018669 eV
24 : -.32361658018669 eV
25 : -.24201658018669 eV
26 : -.25401658018669 eV
27 : -.23891658018669 eV
28 : -.24371658018669 eV
29 : -.24521658018669 eV
30 : -.24171658018669 eV
31 : -.25481658018669 eV
32 : -.25081658018669 eV
33 : -.23751658018669 eV
34 : -.26301658018669 eV
35 : -.25231658018669 eV
36 : -.25491658018669 eV
37 : -.31691658018669 eV
38 : -.25961658018669 eV
39 : -.23981658018669 eV
40 : -.43471658018669 eV
41 : -.23461658018669 eV
42 : -.28441658018669 eV
43 : -.26371658018669 eV
44 : -.26281658018669 eV
45 : -.25661658018669 eV
46 : -.31051658018669 eV
47 : -.28281658018669 eV
48 : -.24521658018669 eV
49 : -.24421658018669 eV
50 : -.03771658018669 eV
51 : -.25551658018669 eV
52 : -.24921658018669 eV
53 : -.24451658018669 eV
54 : -.23711658018669 eV
55 : -.43121658018669 eV
56 : -.25321658018669 eV
57 : -.42641658018669 eV
58 : -.25641658018669 eV
59 : -.25741658018669 eV
60 : -.24751658018669 eV
61 : -.32301658018669 eV
62 : -.32111658018669 eV
63 : -.24831658018669 eV
64 : -.43391658018669 eV
65 : -.24781658018669 eV
66 : -.25451658018669 eV
67 : -.43241658018669 eV
68 : -.31641658018669 eV
69 : -.24971658018669 eV
70 : -.25771658018669 eV
71 : -.31421658018669 eV
72 : -.24001658018669 eV
73 : -.25971658018669 eV
74 : -.31671658018669 eV
75 : -.24941658018669 eV
76 : -.31681658018669 eV
77 : -.24391658018669 eV
78 : -.26811658018669 eV
79 : -.22011658018669 eV
80 : -.43111658018669 eV
81 : -.24921658018669 eV
82 : -.23921658018669 eV
83 : -.24581658018669 eV
84 : -.24241658018669 eV
85 : -.25761658018669 eV
86 : .00468341981331 eV
87 : -.25241658018669 eV
88 : -.23251658018669 eV
89 : -.25581658018669 eV
90 : -.25871658018669 eV
91 : -.25561658018669 eV
92 : -.25641658018669 eV
93 : -.29511658018669 eV
94 : -.27481658018669 eV
95 : -.25331658018669 eV
96 : -.25271658018669 eV
97 : -.23341658018669 eV
98 : -.26721658018669 eV
99 : -.22751658018669 eV
100 : -.31791658018669 eV
