    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
      28        -844.4374        4365.3026        1548.1802        1502.4109        1469.0149        1673.1146         255.2703         -35.9957        -405.1688
      29        -844.4402        4365.3026        1544.9484        1546.7948        1438.2380        1649.8126         225.5528         -48.5313        -424.0219
      30        -844.4439        4365.3026        1541.3359        1568.4315        1417.0856        1638.4910         214.6889         -46.3316        -438.3318
      31        -844.4490        4365.3026        1537.4203        1565.3319        1406.5486        1640.3802         223.6322         -29.3425        -447.0715
      32        -844.4556        4365.3026        1533.5054        1537.5004        1406.4047        1656.6110         252.9676           3.4473        -450.4906
      33        -844.4624        4365.3026        1531.1107        1492.4194        1415.3151        1685.5978         296.8409          47.1197        -449.0589
      34        -844.4686        4365.3026        1531.8478        1454.9500        1424.1826        1716.4109         334.3720          85.1460        -446.3474
      35        -844.4760        4365.3026        1535.3473        1454.5197        1419.2542        1732.2683         339.3925          97.1615        -447.3630
      36        -844.4855        4365.3026        1541.0009        1505.2002        1394.1169        1723.6853         299.1170          73.1985        -453.6138
      37        -844.4948        4365.3026        1549.5045        1591.6284        1359.3971        1697.4880         227.5980          23.3548        -458.9594
      38        -844.5044        4365.3026        1558.4879        1641.9940        1346.3801        1687.0901         186.4023          -8.3598        -447.1249
      39        -844.5167        4365.3026        1563.2396        1613.2750        1365.9263        1710.5175         210.5883           1.7523        -411.8715
      40        -844.5286        4365.3026        1559.1196        1553.2236        1388.2524        1735.8829         251.5597          19.1183        -366.9109
      41        -844.5432        4365.3026        1538.8016        1569.7806        1356.8529        1689.7712         198.5755         -23.3040        -341.4605
      42        -844.5578        4365.3026        1498.3126        1610.1520        1297.2603        1587.5258          97.5295         -75.7830        -330.0794
      43        -844.5761        4365.3026        1442.8535        1489.4441        1284.9647        1554.1519         158.4497         -16.0395        -294.8459
      44        -844.5956        4365.3026        1393.2662        1426.9227        1244.0280        1508.8480         192.3705           8.1117        -276.8508
      45        -844.6176        4365.3026        1359.5763        1484.3143        1196.7037        1397.7109          31.9109         -37.7780        -283.8826
      46        -844.6418        4365.3026        1339.2225        1281.4725        1249.6218        1486.5731         235.0825          91.2299        -239.4784
      47        -844.6602        4365.3026        1318.4442        1588.8340        1127.6725        1238.8263        -113.5899        -124.8299        -302.1539
      48        -844.6768        4365.3026        1310.0858        1386.3103        1187.1422        1356.8046          76.7391          10.1280        -267.1843
      49        -844.6674        4365.3026        1316.1251        1192.5793        1269.5775        1486.2186         277.4073         149.8713        -234.9796
      50        -844.6722        4365.3026        1313.9913        1231.8837        1252.6418        1457.4489         237.9890         120.3527        -242.6744
      51        -844.6779        4365.3026        1311.5459        1303.0468        1224.1692        1407.4220         168.0992          68.4508        -256.5022
      52        -844.6801        4365.3026        1310.8781        1391.1531        1192.7173        1348.7639          84.0837           6.9703        -273.6034
      53        -844.6801        4365.3026        1310.9025        1390.0657        1193.2048        1349.4370          85.1625           7.8843        -273.5026
      54        -844.6802        4365.3026        1310.9567        1387.9673        1194.1570        1350.7457          87.2620           9.6630        -273.3131
      55        -844.6804        4365.3026        1311.0400        1385.0071        1195.5291        1352.5840          90.2529          12.1797        -273.0461
      56        -844.6807        4365.3026        1311.1490        1381.4172        1197.2170        1354.8131          93.9265          15.2582        -272.7446
      57        -844.6809        4365.3026        1311.2745        1377.4908        1199.1201        1357.2126          98.0315          18.6504        -272.4419
      58        -844.6812        4365.3026        1311.4238        1373.6134        1201.0834        1359.5746         102.2371          22.0715        -272.1894
      59        -844.6816        4365.3026        1311.5757        1370.1254        1202.9810        1361.6205         106.2178          25.2068        -272.0294
      60        -844.6820        4365.3026        1311.7183        1367.1528        1204.7855        1363.2164         109.9602          28.0114        -272.0120
      61        -844.6825        4365.3026        1311.8295        1365.2659        1206.2871        1363.9352         112.9706          30.0184        -272.2459
      62        -844.6832        4365.3026        1311.8431        1365.0706        1207.1993        1363.2595         114.6834          30.7101        -272.8181
      63        -844.6841        4365.3026        1311.6920        1367.0962        1207.2621        1360.7175         114.6042          29.6547        -273.8278
      64        -844.6851        4365.3026        1311.2509        1371.4188        1206.3048        1356.0287         112.5435          26.7272        -275.3260
      65        -844.6864        4365.3026        1310.4149        1377.3900        1204.4194        1349.4352         108.9091          22.3889        -277.2994
      66        -844.6880        4365.3026        1308.9749        1383.1866        1202.0233        1341.7146         105.0887          17.9770        -279.5371
      67        -844.6898        4365.3026        1306.7371        1386.0603        1199.8464        1334.3044         103.2204          15.5061        -281.7031
      68        -844.6920        4365.3026        1303.5645        1383.6289        1198.5886        1328.4758         105.2663          16.7155        -283.4760
      69        -844.6948        4365.3026        1299.4946        1375.9486        1198.2578        1324.2775         111.3263          21.5534        -284.7842
      70        -844.6981        4365.3026        1294.7186        1367.4139        1197.5602        1319.1815         117.8821          26.7755        -286.0907
      71        -844.7019        4365.3026        1289.4755        1364.8612        1194.3568        1309.2084         119.0177          27.4557        -288.2083
      72        -844.7066        4365.3026        1283.8412        1370.0681        1188.0564        1293.3989         112.6150          22.8458        -291.4143
      73        -844.7121        4365.3026        1277.2649        1372.4288        1181.7123        1277.6536         106.5800          21.3603        -294.4041
      74        -844.7187        4365.3026        1269.2471        1360.6923        1178.9685        1268.0806         110.0002          31.0157        -295.0364
      75        -844.7263        4365.3026        1258.9601        1346.6760        1174.7739        1255.4302         113.0540          40.6697        -293.8816
      76        -844.7354        4365.3026        1245.7577        1348.8912        1161.7882        1226.5938          98.5199          36.1384        -293.1263
      77        -844.7460        4365.3026        1229.6219        1333.1974        1152.3108        1203.3574          94.4406          44.7630        -289.1050
      78        -844.7584        4365.3026        1212.4523        1313.1156        1146.1686        1178.0728          96.5134          50.6163        -279.2917
      79        -844.7728        4365.3026        1194.3600        1329.0448        1131.9481        1122.0872          62.9318          35.5690        -270.3523
      80        -844.7888        4365.3026        1168.5306        1250.9042        1138.4136        1116.2738         112.2454          80.0890        -240.2967
      81        -844.8006        4365.3026        1137.7394        1431.9534        1071.3463         909.9182         -88.3083         -52.5225        -256.4912
      82        -844.8086        4365.3026        1135.5580        1295.1606        1103.7882        1007.7253          37.3818          42.4860        -234.7441
      83        -844.8038        4365.3026        1142.7189        1166.8914        1149.0770        1112.1882         162.5596         136.7641        -212.2956
      84        -844.8063        4365.3026        1141.6503        1195.5231        1140.8158        1088.6119         134.9497         115.2351        -216.6762
      85        -844.8092        4365.3026        1140.4520        1246.6925        1126.8871        1047.7765          86.1811          77.5951        -224.4284
      86        -844.8102        4365.3026        1140.2047        1308.7389        1111.3822        1000.4930          27.9213          33.5064        -233.6809
      87        -844.8102        4365.3026        1140.1936        1307.6979        1111.5897        1001.2932          28.8171          34.3593        -233.5303
      88        -844.8102        4365.3026        1140.1855        1305.7021        1112.0171        1002.8374          30.5491          35.9989        -233.2410
      89        -844.8104        4365.3026        1140.1771        1302.8722        1112.6372        1005.0222          33.0012          38.3315        -232.8225
      90        -844.8105        4365.3026        1140.1659        1299.4227        1113.4031        1007.6719          35.9815          41.1711        -232.2994
      91        -844.8106        4365.3026        1140.1649        1295.6292        1114.2974        1010.5682          39.2558          44.3092        -231.7013
      92        -844.8108        4365.3026        1140.1591        1291.8234        1115.2296        1013.4241          42.5208          47.4674        -231.0731
      93        -844.8110        4365.3026        1140.1542        1288.3724        1116.1431        1015.9470          45.4556          50.3502        -230.4563
      94        -844.8112        4365.3026        1140.1562        1285.3444        1117.0898        1018.0348          47.9695          52.9057        -229.8263
      95        -844.8114        4365.3026        1140.1185        1283.2191        1117.9421        1019.1946          49.5989          54.7102        -229.2428
      96        -844.8118        4365.3026        1140.0425        1282.5887        1118.5916        1018.9471          49.8095          55.3186        -228.7536
      97        -844.8123        4365.3026        1139.8665        1283.8398        1118.9324        1016.8271          48.1922          54.3789        -228.4028
      98        -844.8129        4365.3026        1139.5314        1287.0613        1118.8600        1012.6727          44.5939          51.8111        -228.1987
      99        -844.8135        4365.3026        1138.9291        1291.6241        1118.3492        1006.8136          39.4677          48.1015        -228.0596
     100        -844.8143        4365.3026        1137.9652        1295.9171        1117.6157        1000.3627          34.1071          44.5038        -227.8033
     101        -844.8154        4365.3026        1136.5109        1297.5916        1116.9673         994.9736          30.4885          42.8358        -227.1346
     102        -844.8167        4365.3026        1134.4371        1294.6642        1116.7247         991.9227          30.2310          44.4843        -225.7599
     103        -844.8182        4365.3026        1131.7185        1287.2965        1116.9827         990.8762          33.1792          49.1593        -223.6192
     104        -844.8201        4365.3026        1128.4794        1279.4170        1117.4036         988.6174          35.9487          53.6228        -221.0099
     105        -844.8224        4365.3026        1124.8765        1276.8978        1117.1373         980.5942          33.4011          53.3597        -218.5201
     106        -844.8252        4365.3026        1120.9895        1281.1440        1115.7258         966.0987          24.3659          47.9812        -216.3876
     107        -844.8285        4365.3026        1116.4928        1283.1782        1114.3263         951.9739          16.5918          45.0757        -213.8214
     108        -844.8325        4365.3026        1110.8965        1273.3513        1114.5957         944.7423          18.3086          51.0027        -209.3202
     109        -844.8375        4365.3026        1103.3658        1262.6863        1113.8707         933.5404          19.9860          55.0153        -203.4358
     110        -844.8434        4365.3026        1093.4517        1266.7163        1108.2266         905.4120           6.9254          46.4745        -199.0903
     111        -844.8503        4365.3026        1081.5096        1256.1429        1102.4204         885.9654           5.2255          51.5383        -193.8489
     112        -844.8588        4365.3026        1069.5073        1242.4634        1101.5112         864.5474           7.4603          54.2099        -185.5308
     113        -844.8687        4365.3026        1056.7264        1258.2163        1091.4225         820.5406         -16.0947          44.2454        -182.9885
     114        -844.8798        4365.3026        1041.5613        1191.3381        1100.7754         832.5703          33.9084          81.7043        -161.8032
     115        -844.8879        4365.3026        1026.3445        1366.1288        1057.5015         655.4031        -131.6457         -25.9318        -185.2274
     116        -844.8940        4365.3026        1024.9344        1237.3409        1080.7893         756.6731         -15.6836          55.0563        -161.3419
     117        -844.8901        4365.3026        1030.6742        1119.7068        1115.1901         857.1258          94.7077         132.0079        -136.9818
     118        -844.8922        4365.3026        1029.7509        1147.7125        1108.8522         832.6879          69.0236         113.3093        -142.2556
     119        -844.8945        4365.3026        1028.7229        1197.3688        1098.2689         790.5309          23.8771          80.7841        -151.4511
     120        -844.8951        4365.3026        1028.4634        1256.7515        1086.5547         742.0840         -29.4848          43.0621        -162.1604
     121        -844.8951        4365.3026        1028.4681        1255.5676        1086.7083         743.1287         -28.4204          43.9259        -161.9424
     122        -844.8951        4365.3026        1028.4777        1253.2925        1086.9935         745.1470         -26.3712          45.6068        -161.5080
     123        -844.8953        4365.3026        1028.4880        1250.0605        1087.4023         748.0013         -23.4646          47.9839        -160.8833
     124        -844.8954        4365.3026        1028.5078        1246.1294        1087.9260         751.4681         -19.9097          50.8834        -160.1168
     125        -844.8955        4365.3026        1028.5326        1241.8156        1088.5327         755.2498         -16.0034          54.0667        -159.2667
     126        -844.8956        4365.3026        1028.5800        1237.5308        1089.1998         759.0092         -12.1016          57.2465        -158.3908
     127        -844.8958        4365.3026        1028.6193        1233.6901        1089.8486         762.3193          -8.5781          60.1145        -157.5671
     128        -844.8959        4365.3026        1028.6680        1230.4142        1090.5248         765.0650          -5.5239          62.5907        -156.7984
     129        -844.8961        4365.3026        1028.7050        1228.2825        1091.1469         766.6859          -3.4762          64.2429        -156.1834
     130        -844.8963        4365.3026        1028.7006        1227.9091        1091.6176         766.5753          -2.9621          64.6413        -155.8200
     131        -844.8967        4365.3026        1028.6244        1229.7440        1091.8470         764.2822          -4.4146          63.4540        -155.7910
     132        -844.8972        4365.3026        1028.4301        1233.8422        1091.7312         759.7167          -7.9191          60.6710        -156.1079
     133        -844.8977        4365.3026        1028.0742        1239.4784        1091.2844         753.4599         -12.8295          56.8549        -156.6597
     134        -844.8983        4365.3026        1027.4564        1244.7167        1090.5403         747.1126         -17.5343          53.3731        -157.1201
     135        -844.8990        4365.3026        1026.4896        1246.9425        1089.7054         742.8210         -19.7918          52.0637        -157.0412
     136        -844.8999        4365.3026        1025.1222        1244.2030        1089.0879         742.0756         -17.9170          54.1885        -156.0451
     137        -844.9011        4365.3026        1023.3708        1237.0770        1088.9525         744.0826         -12.4407          59.1186        -154.1535
     138        -844.9026        4365.3026        1021.2492        1230.3281        1089.0294         744.3901          -7.6670          63.2293        -152.1789
     139        -844.9043        4365.3026        1018.6504        1230.1627        1088.3356         737.4530          -9.3381          62.0165        -151.3630
     140        -844.9064        4365.3026        1015.8467        1237.3523        1086.4492         723.7388         -17.4847          56.1224        -151.7410
     141        -844.9089        4365.3026        1012.5989        1240.8350        1083.8999         713.0621         -22.4459          53.8119        -151.6136
     142        -844.9120        4365.3026        1008.4893        1231.3446        1082.6744         711.4487         -16.6213          60.1716        -149.1613
     143        -844.9158        4365.3026        1003.3608        1224.2075        1082.6901         703.1849         -13.8564          62.5096        -146.3786
     144        -844.9203        4365.3026         996.7178        1233.8506        1078.5771         677.7257         -26.9863          53.8959        -145.7687
     145        -844.9257        4365.3026         988.8199        1224.0195        1073.4314         669.0088         -23.3156          61.5984        -141.8208
     146        -844.9321        4365.3026         980.9874        1218.7588        1076.0764         648.1270         -24.2349          59.6157        -135.2529
     147        -844.9399        4365.3026         971.6102        1231.9004        1061.5681         621.3621         -39.8973          59.0528        -134.8506
     148        -844.9487        4365.3026         960.3955        1177.8020        1087.8419         615.5425          -4.0228          68.0626        -108.3481
     149        -844.9553        4365.3026         946.5312        1338.8427         988.5460         512.2051        -138.2699          42.7293        -165.1851
     150        -844.9595        4365.3026         947.7239        1214.6644        1056.7196         571.7879         -40.5953          62.9618        -113.0876
     151        -844.9570        4365.3026         953.6600        1107.5933        1129.4121         623.9747          49.2281          81.7258         -67.3453
     152        -844.9584        4365.3026         952.5557        1134.4236        1113.1350         610.1084          27.4456          77.2364         -79.1455
     153        -844.9600        4365.3026         951.0506        1181.9598        1085.0562         586.1358         -10.7792          69.3686         -99.6078
     154        -844.9604        4365.3026         950.0002        1238.5981        1052.7294         558.6731         -55.7151          60.1339        -123.0230
     155        -844.9604        4365.3026         950.0272        1237.3523        1053.3585         559.3706         -54.7251          60.3385        -122.3588
     156        -844.9606        4365.3026         950.0831        1234.9329        1054.5892         560.7274         -52.8112          60.7286        -121.0833
     157        -844.9606        4365.3026         950.1562        1231.5117        1056.3414         562.6156         -50.1013          61.2846        -119.2680
     158        -844.9606        4365.3026         950.2605        1227.3667        1058.4932         564.9217         -46.8014          61.9672        -117.0712
     159        -844.9607        4365.3026         950.3816        1222.8341        1060.8926         567.4183         -43.1840          62.7133        -114.6542
     160        -844.9608        4365.3026         950.5045        1218.3418        1063.3245         569.8472         -39.5804          63.4574        -112.2562
     161        -844.9609        4365.3026         950.6204        1214.3611        1065.5588         571.9415         -36.3585          64.1420        -110.1180
     162        -844.9611        4365.3026         950.7230        1211.0052        1067.5513         573.6122         -33.6007          64.7327        -108.2791
     163        -844.9612        4365.3026         950.7932        1208.9061        1069.0024         574.4710         -31.8126          65.1345        -107.0717
     164        -844.9614        4365.3026         950.7858        1208.6757        1069.5404         574.1412         -31.4959          65.2527        -106.7920
     165        -844.9617        4365.3026         950.6843        1210.7673        1068.9188         572.3666         -33.0125          65.0068        -107.6466
     166        -844.9620        4365.3026         950.4495        1215.1860        1067.0153         569.1473         -36.4227          64.3950        -109.5715
     167        -844.9624        4365.3026         950.0667        1221.0912        1064.1383         564.9705         -41.1050          63.5319        -112.0618
     168        -844.9629        4365.3026         949.5206        1226.4138        1061.1868         560.9612         -45.4847          62.7451        -114.0291
     169        -844.9635        4365.3026         948.7819        1228.4358        1059.4093         558.5005         -47.4600          62.4507        -114.1313
     170        -844.9642        4365.3026         947.8193        1225.3363        1059.8121         558.3096         -45.5660          62.9220        -111.6321
     171        -844.9651        4365.3026         946.6142        1218.0323        1062.3844         559.4258         -40.4660          64.0879        -107.3274
     172        -844.9662        4365.3026         945.1636        1212.0288        1064.8730         558.5887         -36.3347          65.1349        -104.0788
     173        -844.9676        4365.3026         943.4146        1213.6519        1063.8772         552.7145         -38.1608          65.0448        -104.5990
     174        -844.9692        4365.3026         941.4879        1222.3760        1058.7753         543.3122         -45.6232          63.8650        -107.4366
     175        -844.9712        4365.3026         939.4724        1225.9939        1055.0153         537.4080         -49.2489          63.5570        -106.1070
     176        -844.9736        4365.3026         937.1911        1217.0142        1058.0052         536.5537         -42.7286          65.5179         -98.8859
     177        -844.9766        4365.3026         934.0549        1213.9579        1060.2584         527.9484         -40.5638          66.8464         -96.4219
     178        -844.9800        4365.3026         929.9809        1227.2786        1051.3043         511.3596         -52.3006          65.4206         -98.5716
     179        -844.9843        4365.3026         925.8542        1217.0636        1052.1400         508.3588         -45.3089          68.1519         -86.8831
     180        -844.9893        4365.3026         921.5684        1224.1610        1055.2257         485.3185         -48.2576          69.0932         -89.7448
     181        -844.9952        4365.3026         918.9262        1231.2867        1038.2386         487.2532         -53.9782          69.4036         -67.3176
     182        -845.0017        4365.3026         909.6855        1226.6027        1089.7046         412.7496         -33.2544          79.1593        -110.6692
     183        -845.0054        4365.3026         914.5493        1256.4207         912.7279         574.4995        -108.7529          54.4280          78.4006
     184        -845.0102        4365.3026         904.2253        1241.6385        1049.7162         421.3211         -47.3024          80.2910         -74.4184
     185        -845.0103        4365.3026         904.7671        1241.4011        1048.9790         423.9212         -48.2741          79.4400         -70.9814
     186        -845.0104        4365.3026         905.7567        1241.0924        1047.7731         428.4046         -49.9370          78.0042         -65.0892
     187        -845.0105        4365.3026         907.0173        1241.0118        1046.6050         433.4353         -51.7405          76.4711         -58.5753
     188        -845.0107        4365.3026         908.2732        1241.4442        1046.0673         437.3082         -53.0399          75.4148         -53.6553
     189        -845.0109        4365.3026         909.2565        1242.5427        1046.5143         438.7123         -53.3676          75.2486         -51.9627
     190        -845.0112        4365.3026         909.7900        1244.2284        1047.9579         437.1837         -52.6215          76.0549         -53.8837
     191        -845.0115        4365.3026         909.8015        1246.1240        1049.9834         433.2968         -51.1433          77.5103         -58.3307
     192        -845.0120        4365.3026         909.2529        1247.8263        1051.9620         427.9703         -49.4551          79.1732         -63.5648
     193        -845.0125        4365.3026         908.2110        1248.4763        1052.6376         423.5193         -48.5987          80.1091         -66.0595
     194        -845.0131        4365.3026         906.8333        1247.4579        1050.9512         422.0907         -49.4277          79.6088         -62.8711
     195        -845.0138        4365.3026         905.1583        1245.1149        1047.2594         423.1007         -51.5250          78.1051         -55.3174
     196        -845.0148        4365.3026         903.3088        1243.5872        1044.3142         422.0249         -52.7713          77.5642         -50.5986
     197        -845.0159        4365.3026         901.3599        1244.7756        1045.1045         414.1998         -51.3798          79.4899         -54.9749
     198        -845.0175        4365.3026         899.8479        1247.4792        1048.1460         403.9184         -49.5820          81.7153         -60.9922
     199        -845.0193        4365.3026         899.0132        1247.9531        1047.2468         401.8395         -51.6185          80.6920         -53.4169
     200        -845.0215        4365.3026         897.0944        1247.8640        1043.4817         399.9376         -53.4892          80.6067         -44.8476
     201        -845.0242        4365.3026         892.3275        1251.3579        1045.5181         380.1063         -50.2028          85.5138         -55.4508
     202        -845.0275        4365.3026         888.5078        1248.8286        1041.4363         375.2583         -55.1071          82.0907         -37.9999
     203        -845.0315        4365.3026         884.3442        1255.3915        1041.7454         355.8958         -49.5073          90.6704         -52.9524
     204        -845.0359        4365.3026         882.4890        1248.5229        1044.3887         354.5552         -67.6280          72.5095          -2.6349
     205        -845.0396        4365.3026         870.3996        1281.8640        1035.5332         293.8016         -13.5432         136.1801        -142.5587
     206        -845.0277        4365.3026         886.4473        1188.2864        1060.0220         411.0334        -192.4749         -60.9795         319.5133
     207        -845.0467        4365.3026         859.3901        1261.0891        1037.4752         279.6060         -22.0226         126.3039         -96.2836
     208        -845.0472        4365.3026         861.1260        1260.0002        1037.5173         285.8602         -32.2825         116.0353         -75.7270
     209        -845.0479        4365.3026         864.4877        1258.7039        1037.8761         296.8831         -49.8524          98.3760         -40.5639
     210        -845.0479        4365.3026         869.1230        1258.6136        1039.0276         309.7277         -69.0051          78.9600          -2.1597
     211        -845.0479        4365.3026         869.1317        1258.8964        1039.1832         309.3155         -68.0852          79.8602          -3.9382
     212        -845.0479        4365.3026         869.1320        1259.4216        1039.4647         308.5097         -66.3100          81.5975          -7.3520
     213        -845.0480        4365.3026         869.1616        1260.1921        1039.8843         307.4086         -63.8314          84.0230         -12.1277
     214        -845.0481        4365.3026         869.2220        1261.1500        1040.4196         306.0964         -60.8657          86.9160         -17.8342
     215        -845.0482        4365.3026         869.3428        1262.2472        1041.0468         304.7345         -57.7073          90.0046         -23.8984
     216        -845.0482        4365.3026         869.5247        1263.3865        1041.7085         303.4792         -54.7386          92.9170         -29.5959
     217        -845.0483        4365.3026         869.7833        1264.4629        1042.3821         302.5049         -52.3107          95.2958         -34.2239
     218        -845.0483        4365.3026         870.1299        1265.4716        1043.0453         301.8730         -50.5582          97.0264         -37.5088
     219        -845.0485        4365.3026         870.5804        1266.3181        1043.6775         301.7456         -49.8649          97.7189         -38.6860
     220        -845.0486        4365.3026         871.0982        1266.8721        1044.1857         302.2370         -50.5495          97.0635         -37.1304
     221        -845.0488        4365.3026         871.6309        1267.0370        1044.5043         303.3516         -52.7248          94.9246         -32.5743
     222        -845.0491        4365.3026         872.0687        1266.8132        1044.5667         304.8261         -56.0742          91.5964         -25.6399
     223        -845.0493        4365.3026         872.2131        1266.3317        1044.3333         305.9741         -59.4794          88.1182         -18.4373
     224        -845.0496        4365.3026         871.8277        1265.8495        1043.8324         305.8012         -61.2752          86.1646         -14.2933
     225        -845.0500        4365.3026         870.7690        1265.6183        1043.1732         303.5157         -60.1256          87.0731         -15.8638
     226        -845.0505        4365.3026         869.0955        1265.7477        1042.4641         299.0747         -56.0932          90.8752         -23.1286
     227        -845.0510        4365.3026         867.2078        1265.8704        1041.7462         294.0067         -51.9368          94.9908         -30.8187
     228        -845.0518        4365.3026         865.7493        1265.3762        1041.0492         290.8226         -51.8148          95.2467         -30.6005
     229        -845.0527        4365.3026         865.0892        1264.3370        1040.4940         290.4366         -56.5633          90.5128         -20.3427
     230        -845.0537        4365.3026         864.7789        1264.2777        1040.4407         289.6184         -59.7571          86.8929         -12.2779
     231        -845.0551        4365.3026         863.7521        1266.3718        1041.0107         283.8738         -55.0074          91.1682         -19.6062
     232        -845.0566        4365.3026         861.8057        1267.9930        1041.2375         276.1864         -50.6075          95.8538         -26.8778
     233        -845.0587        4365.3026         859.5215        1265.7791        1039.5845         273.2013         -57.5583          88.8609         -10.7753
     234        -845.0609        4365.3026         855.7960        1266.1117        1037.3524         263.9239         -54.5299          90.5632         -12.4604
     235        -845.0637        4365.3026         852.3567        1268.0963        1037.8636         251.1101         -49.7589          96.3265         -20.9858
     236        -845.0670        4365.3026         851.4943        1265.6204        1036.3408         252.5218         -62.8376          79.4999          12.7519
     237        -845.0704        4365.3026         843.2664        1278.1621        1039.1100         212.5271         -25.7823         120.9145         -65.5219
     238        -845.0713        4365.3026         848.2598        1244.1456        1030.1156         270.5182        -118.2135          11.7210         142.8904
     239        -845.0756        4365.3026         839.9492        1268.6617        1034.7013         216.4844         -47.7627          92.2608          -9.6274
     240        -845.0756        4365.3026         840.3120        1269.1227        1034.8992         216.9138         -48.5192          91.5676          -8.6159
     241        -845.0757        4365.3026         840.9902        1269.9908        1035.2875         217.6925         -49.8264          90.3532          -6.8835
     242        -845.0758        4365.3026         841.8816        1271.1537        1035.8582         218.6329         -51.2822          89.0024          -4.9439
     243        -845.0759        4365.3026         842.8454        1272.4552        1036.5771         219.5039         -52.3958          87.9450          -3.4373
     244        -845.0760        4365.3026         843.7244        1273.7024        1037.3739         220.0969         -52.7900          87.5314          -2.8797
     245        -845.0762        4365.3026         844.3904        1274.7502        1038.1567         220.2641         -52.3259          87.8822          -3.4205
     246        -845.0764        4365.3026         844.7252        1275.4559        1038.7953         219.9244         -51.2213          88.8119          -4.8076
     247        -845.0767        4365.3026         844.6763        1275.7942        1039.1904         219.0441         -49.8092          90.0149          -6.5689
     248        -845.0769        4365.3026         844.1779        1275.6792        1039.1448         217.7098         -48.8888          90.7536          -7.6835
     249        -845.0773        4365.3026         843.2564        1275.1802        1038.5269         216.0624         -49.2440          90.2903          -7.1521
     250        -845.0778        4365.3026         842.0340        1274.4792        1037.4637         214.1591         -50.8156          88.6201          -5.0792
     251        -845.0784        4365.3026         840.7755        1273.9340        1036.5216         211.8708         -52.1121          87.0563          -3.4476
     252        -845.0792        4365.3026         839.6622        1273.7216        1036.3945         208.8703         -51.3398          87.3902          -4.4156
     253        -845.0801        4365.3026         838.5495        1273.8197        1037.0443         204.7844         -49.5121          88.9256          -6.2250
     254        -845.0813        4365.3026         837.5311        1274.2101        1037.6481         200.7352         -50.3506          88.1803          -4.1451
