    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     262        -845.2506        4368.0864         348.3011         270.6613         435.6106         338.6313         336.3052        -178.8090        -124.4797
     263        -845.2512        4368.0864         346.9727         272.6871         436.3339         331.8972         340.0285        -175.9261        -128.5068
     264        -845.2517        4368.0864         345.5930         274.6628         436.9379         325.1783         343.4205        -173.0969        -132.5642
     265        -845.2524        4368.0864         344.8459         274.4445         436.4960         323.5974         343.1935        -173.1445        -132.6961
     266        -845.2532        4368.0864         345.0354         272.0017         435.2500         327.8546         339.3924        -176.4064        -128.1853
     267        -845.2543        4368.0864         345.3855         271.3895         435.3244         329.4427         338.0534        -178.1723        -125.4101
     268        -845.2555        4368.0864         344.7112         275.4330         437.8001         320.9004         343.2981        -174.5130        -130.3385
     269        -845.2570        4368.0864         343.5693         278.3170         439.3873         313.0037         346.4077        -171.7130        -134.7819
     270        -845.2589        4368.0864         342.9833         274.1732         437.6523         317.1243         340.9850        -176.4035        -128.4338
     271        -845.2611        4368.0864         340.8727         276.9657         439.5398         306.1125         346.5198        -173.5634        -132.1382
     272        -845.2638        4368.0864         339.6507         280.6735         441.2028         297.0758         348.0074        -171.1924        -137.3988
     273        -845.2670        4368.0864         340.7730         275.7540         441.8870         304.6779         346.0980        -177.7392        -124.4587
     274        -845.2703        4368.0864         334.1032         299.2262         447.8849         255.1987         363.7179        -157.3997        -164.1576
     275        -845.2701        4368.0864         341.7004         238.1310         431.2610         355.7093         325.0644        -209.4085         -62.9374
     276        -845.2755        4368.0864         330.0675         283.7953         441.6911         264.7163         360.9295        -169.2131        -143.4110
     277        -845.2755        4368.0864         330.4828         283.4774         441.3806         266.5902         359.8152        -169.9977        -141.9279
     278        -845.2756        4368.0864         331.2365         282.9983         440.8785         269.8326         357.9121        -171.3551        -139.3759
     279        -845.2756        4368.0864         332.1910         282.6174         440.4620         273.4936         355.8352        -172.8725        -136.5685
     280        -845.2758        4368.0864         333.1279         282.6566         440.3746         276.3526         354.3488        -174.0324        -134.4809
     281        -845.2759        4368.0864         333.8511         283.2782         440.7860         277.4891         353.9958        -174.4612        -133.8345
     282        -845.2761        4368.0864         334.2235         284.4135         441.6476         276.6093         354.9017        -174.0466        -134.8218
     283        -845.2763        4368.0864         334.2108         285.7785         442.7252         274.1286         356.7305        -173.0249        -137.0013
     284        -845.2766        4368.0864         333.8043         287.0144         443.6731         270.7255         358.9592        -171.7431        -139.7183
     285        -845.2769        4368.0864         333.0926         287.3873         443.8313         268.0593         360.4244        -171.0312        -141.3952
     286        -845.2773        4368.0864         332.2029         286.3605         442.6403         267.6078         360.0848        -171.5882        -140.6770
     287        -845.2778        4368.0864         331.2539         284.3080         440.3347         269.1190         358.2335        -173.3146        -137.7705
     288        -845.2784        4368.0864         330.1924         282.9390         438.2812         269.3568         357.2536        -174.6101        -135.7259
     289        -845.2792        4368.0864         329.0169         283.8210         438.0638         265.1659         359.5379        -173.7510        -137.7555
     290        -845.2802        4368.0864         328.1971         285.9016         439.1102         259.5794         363.2163        -171.8822        -141.6084
     291        -845.2814        4368.0864         328.1470         285.8647         438.4261         260.1503         362.9336        -172.8612        -140.1377
     292        -845.2829        4368.0864         327.2636         284.5917         435.8401         261.3590         361.3568        -175.4482        -136.6655
     293        -845.2847        4368.0864         323.8077         286.1247         435.2736         250.0248         367.1302        -173.3329        -142.7771
     294        -845.2869        4368.0864         320.4739         282.1032         430.8892         248.4294         365.9495        -175.4714        -140.5327
     295        -845.2897        4368.0864         317.4780         283.7530         429.0020         239.6790         370.3481        -176.3516        -141.9007
     296        -845.2931        4368.0864         314.6770         279.6100         427.7065         236.7144         370.4652        -175.5231        -145.3967
     297        -845.2971        4368.0864         309.0600         290.2558         420.9785         215.9457         385.2187        -183.3274        -136.4326
     298        -845.3005        4368.0864         302.3325         230.4563         427.2731         249.2681         340.8316        -155.2248        -187.5960
     299        -845.2806        4368.0864         314.3528         460.4520         404.1659          78.4406         556.0734        -270.7147          17.5393
     300        -845.3041        4368.0864         289.5684         222.2088         404.5632         241.9333         321.9764        -153.6961        -217.7297
     301        -845.3065        4368.0864         290.5652         238.8713         406.4034         226.4208         344.2675        -162.8699        -194.9529
     302        -845.3082        4368.0864         293.5471         267.4914         411.3920         201.7581         381.1891        -177.9255        -157.4827
     303        -845.3074        4368.0864         299.4562         299.6609         420.2239         178.4839         418.1824        -193.2212        -120.5235
     304        -845.3076        4368.0864         299.3789         297.9255         419.8951         180.3161         415.3602        -192.1868        -123.4020
     305        -845.3079        4368.0864         299.2437         294.5946         419.2878         183.8487         409.9724        -190.2016        -128.9099
     306        -845.3082        4368.0864         299.1167         289.9817         418.5468         188.8217         402.5042        -187.4229        -136.5437
     307        -845.3085        4368.0864         299.0548         284.4750         417.8311         194.8582         393.6513        -184.0790        -145.6138
     308        -845.3085        4368.0864         299.1422         278.6837         417.3317         201.4113         384.3723        -180.4994        -155.1222
     309        -845.3086        4368.0864         299.3942         273.5800         417.2202         207.3825         376.3828        -177.3031        -163.3241
     310        -845.3086        4368.0864         299.4029         273.6966         417.2543         207.2579         376.5906        -177.3796        -163.1083
     311        -845.3086        4368.0864         299.4254         273.9363         417.3225         207.0172         377.0087        -177.5157        -162.6811
     312        -845.3086        4368.0864         299.4630         274.2838         417.4322         206.6731         377.6213        -177.7217        -162.0547
     313        -845.3086        4368.0864         299.5146         274.7480         417.5758         206.2200         378.4128        -177.9921        -161.2446
     314        -845.3087        4368.0864         299.5715         275.3002         417.7372         205.6771         379.3637        -178.3148        -160.2745
     315        -845.3087        4368.0864         299.6392         275.9319         417.9350         205.0506         380.4552        -178.6795        -159.1640
     316        -845.3088        4368.0864         299.7207         276.6341         418.1591         204.3690         381.6369        -179.0725        -157.9556
     317        -845.3087        4368.0864         299.8123         277.4549         418.4041         203.5780         383.0240        -179.5537        -156.5486
     318        -845.3088        4368.0864         299.9316         278.4038         418.7047         202.6864         384.5710        -180.0804        -154.9836
     319        -845.3087        4368.0864         300.0603         279.4220         419.0266         201.7324         386.2178        -180.6511        -153.3217
     320        -845.3088        4368.0864         300.2003         280.4663         419.3553         200.7794         387.8353        -181.2183        -151.7071
     321        -845.3090        4368.0864         300.3394         281.4492         419.6575         199.9115         389.2572        -181.7398        -150.3032
     322        -845.3090        4368.0864         300.4796         282.2567         419.9187         199.2634         390.2847        -182.1273        -149.3300
     323        -845.3091        4368.0864         300.5750         282.7542         420.0577         198.9130         390.7024        -182.3292        -148.9935
     324        -845.3092        4368.0864         300.6182         282.8141         420.0618         198.9787         390.3387        -182.2731        -149.4821
     325        -845.3093        4368.0864         300.5977         282.3674         419.9044         199.5214         389.0988        -181.9123        -150.8964
     326        -845.3094        4368.0864         300.4761         281.3739         419.5824         200.4720         387.0995        -181.2666        -153.1113
     327        -845.3097        4368.0864         300.2528         280.0138         419.1656         201.5789         384.7936        -180.4628        -155.6523
     328        -845.3099        4368.0864         299.9084         278.6764         418.7186         202.3301         383.0252        -179.7772        -157.6739
     329        -845.3102        4368.0864         299.4588         277.8828         418.3631         202.1305         382.7064        -179.5247        -158.2193
     330        -845.3105        4368.0864         298.9087         278.0311         418.1114         200.5836         384.3107        -179.9297        -156.8450
     331        -845.3110        4368.0864         298.2575         279.0962         417.8379         197.8383         387.2718        -180.9109        -154.1918
     332        -845.3115        4368.0864         297.4870         280.1936         417.2374         195.0300         389.4989        -181.8220        -152.4265
     333        -845.3122        4368.0864         296.5860         279.9553         416.1106         193.6921         388.7604        -181.8073        -153.8316
     334        -845.3130        4368.0864         295.5279         277.6238         414.7038         194.2560         385.2833        -180.6627        -157.9802
     335        -845.3139        4368.0864         294.4986         275.1901         413.8195         194.4863         383.5504        -179.6718        -160.3560
     336        -845.3151        4368.0864         293.4321         275.3739         413.4937         191.4287         386.8761        -180.4535        -157.6919
     337        -845.3164        4368.0864         291.8876         276.7289         412.2286         186.7054         389.5479        -181.7799        -156.1381
     338        -845.3182        4368.0864         289.4408         273.3465         409.3704         185.6056         384.8887        -180.4239        -162.3035
     339        -845.3203        4368.0864         286.6267         268.6835         407.7373         183.4594         385.5211        -179.4308        -162.8346
     340        -845.3226        4368.0864         283.8282         271.1566         405.5157         174.8121         390.4402        -181.9167        -159.8455
     341        -845.3256        4368.0864         280.4252         262.2670         401.7164         177.2921         379.4779        -176.9684        -173.1377
     342        -845.3290        4368.0864         277.3350         268.7548         403.6421         159.6082         403.3389        -184.5054        -150.4586
     343        -845.3318        4368.0864         271.4733         246.3003         389.2437         178.8759         345.7657        -164.6095        -214.4762
     344        -845.3334        4368.0864         272.0504         257.1101         396.8236         162.2174         384.2798        -176.7933        -173.0874
     345        -845.3325        4368.0864         274.1693         269.2390         406.9170         146.3520         422.5364        -188.7814        -132.7237
     346        -845.3330        4368.0864         273.6989         266.9742         404.6727         149.4500         414.1323        -186.3113        -141.7277
     347        -845.3336        4368.0864         273.0046         262.9572         400.9531         155.1035         399.3258        -181.8938        -157.6328
     348        -845.3337        4368.0864         272.4245         258.1029         397.0073         162.1632         381.7885        -176.5006        -176.5176
     349        -845.3337        4368.0864         272.4464         258.1409         397.1154         162.0829         382.0793        -176.5620        -176.2012
     350        -845.3337        4368.0864         272.4715         258.2114         397.3050         161.8982         382.6457        -176.6918        -175.5877
     351        -845.3338        4368.0864         272.5138         258.3033         397.5856         161.6524         383.4455        -176.8720        -174.7234
     352        -845.3338        4368.0864         272.5660         258.4229         397.9337         161.3415         384.4246        -177.0876        -173.6775
     353        -845.3339        4368.0864         272.6323         258.5611         398.3248         161.0110         385.4965        -177.3312        -172.5197
     354        -845.3340        4368.0864         272.6948         258.7048         398.7204         160.6590         386.5762        -177.5726        -171.3617
     355        -845.3340        4368.0864         272.7501         258.8379         399.0849         160.3275         387.5740        -177.7954        -170.3058
     356        -845.3340        4368.0864         272.8166         258.9800         399.4419         160.0280         388.4541        -177.9953        -169.3794
     357        -845.3340        4368.0864         272.8755         259.1032         399.7200         159.8031         389.0855        -178.1459        -168.7374
     358        -845.3341        4368.0864         272.8979         259.1749         399.8634         159.6556         389.3093        -178.2008        -168.5604
     359        -845.3343        4368.0864         272.8986         259.1933         399.8391         159.6633         388.9869        -178.1337        -168.9807
     360        -845.3344        4368.0864         272.8449         259.1194         399.6189         159.7965         388.0961        -177.9146        -170.0557
     361        -845.3346        4368.0864         272.7360         258.9384         399.2440         160.0254         386.7804        -177.5806        -171.5988
     362        -845.3348        4368.0864         272.5725         258.6732         398.8324         160.2120         385.4594        -177.2070        -173.1589
     363        -845.3350        4368.0864         272.3510         258.3517         398.5684         160.1328         384.7524        -176.9361        -174.0694
     364        -845.3353        4368.0864         272.0702         258.0405         398.5997         159.5703         385.1762        -176.8936        -173.7548
     365        -845.3357        4368.0864         271.7215         257.7838         398.8942         158.4864         386.6680        -177.0996        -172.3155
     366        -845.3362        4368.0864         271.2739         257.5530         399.1201         157.1484         388.1812        -177.3524        -170.9275
     367        -845.3369        4368.0864         270.7095         257.2011         398.8450         156.0824         388.1360        -177.2576        -171.3224
     368        -845.3376        4368.0864         270.0618         256.5643         398.0232         155.5979         386.1955        -176.6282        -173.8293
     369        -845.3385        4368.0864         269.3970         255.7017         397.4656         155.0237         384.7666        -175.9155        -175.8125
     370        -845.3396        4368.0864         268.7093         254.9941         397.9024         153.2314         386.3850        -175.8691        -174.5724
     371        -845.3409        4368.0864         267.6219         254.2575         397.9978         150.6106         388.1742        -176.0306        -173.6703
     372        -845.3425        4368.0864         266.0769         252.7080         396.5473         148.9755         385.4801        -174.9411        -177.9257
     373        -845.3444        4368.0864         264.3922         250.4174         396.3273         146.4321         386.3074        -174.0950        -178.3295
     374        -845.3468        4368.0864         262.3979         249.5979         395.9461         141.6497         388.5643        -174.6211        -177.8369
     375        -845.3497        4368.0864         260.1147         246.1641         393.2487         140.9314         382.7212        -171.2012        -186.5330
     376        -845.3531        4368.0864         258.4753         247.6313         398.7655         129.0291         400.2407        -177.1446        -170.1997
     377        -845.3558        4368.0864         255.7332         237.5851         383.0718         146.5428         348.2295        -155.2740        -230.9238
     378        -845.3495        4368.0864         262.0393         261.0963         442.0650          82.9567         507.8208        -215.2826         -55.0559
     379        -845.3616        4368.0864         250.9152         242.5412         383.2332         126.9711         367.3729        -165.2460        -212.4768
     380        -845.3619        4368.0864         251.5982         242.0158         387.1597         125.6190         373.1652        -166.3780        -205.9246
     381        -845.3621        4368.0864         252.9436         241.2566         394.0929         123.4814         383.0518        -168.3008        -194.8181
     382        -845.3622        4368.0864         254.8503         240.8682         402.1561         121.5267         393.7054        -170.3926        -182.9512
     383        -845.3622        4368.0864         254.8839         241.0170         401.9328         121.7019         393.2273        -170.3076        -183.5060
     384        -845.3622        4368.0864         254.9534         241.3140         401.5194         122.0268         392.3074        -170.1445        -184.5826
     385        -845.3622        4368.0864         255.0498         241.7244         400.9457         122.4791         391.0227        -169.9161        -186.0803
     386        -845.3623        4368.0864         255.1853         242.2392         400.2836         123.0329         389.4828        -169.6370        -187.8723
     387        -845.3623        4368.0864         255.3632         242.8170         399.6174         123.6552         387.8606        -169.3369        -189.7824
     388        -845.3623        4368.0864         255.5698         243.3912         399.0350         124.2832         386.3145        -169.0439        -191.5935
     389        -845.3624        4368.0864         255.7965         243.9225         398.6197         124.8471         385.0325        -168.7898        -193.1034
     390        -845.3624        4368.0864         256.0680         244.4119         398.4450         125.3471         384.0846        -168.5869        -194.2408
     391        -845.3626        4368.0864         256.3759         244.8126         398.6186         125.6965         383.6967        -168.4716        -194.7426
     392        -845.3627        4368.0864         256.6979         245.0451         399.2259         125.8228         384.0586        -168.4754        -194.4001
     393        -845.3628        4368.0864         257.0046         245.0902         400.2780         125.6455         385.2422        -168.6285        -193.1285
     394        -845.3629        4368.0864         257.2573         244.9449         401.6640         125.1629         387.0567        -168.8946        -191.1586
     395        -845.3632        4368.0864         257.3767         244.6914         403.0000         124.4388         388.9260        -169.1903        -189.1562
     396        -845.3634        4368.0864         257.2920         244.4718         403.7512         123.6529         389.9517        -169.3442        -188.1603
     397        -845.3638        4368.0864         256.9756         244.4223         403.4657         123.0388         389.3900        -169.1952        -189.0272
     398        -845.3643        4368.0864         256.4931         244.5277         402.2551         122.6966         387.2682        -168.6504        -191.6944
     399        -845.3646        4368.0864         255.9640         244.4863         401.0116         122.3942         385.0490        -167.9394        -194.4170
     400        -845.3652        4368.0864         255.6438         244.0695         401.2218         121.6401         384.9802        -167.4996        -194.6211
     401        -845.3660        4368.0864         255.6299         243.4154         403.3764         120.0980         387.5883        -167.6597        -191.8083
     402        -845.3668        4368.0864         255.8994         243.4540         405.7476         118.4966         389.3430        -167.9016        -190.1371
     403        -845.3679        4368.0864         256.1585         244.4975         406.0826         117.8955         386.7808        -167.2850        -193.5313
     404        -845.3691        4368.0864         256.1968         244.8015         406.5985         117.1904         384.5800        -166.2935        -196.3715
     405        -845.3707        4368.0864         255.7317         243.4269         410.1697         113.5986         388.5986        -166.5947        -192.2619
     406        -845.3727        4368.0864         254.7932         243.6548         410.9853         109.7394         386.9467        -166.3166        -195.4278
     407        -845.3750        4368.0864         254.5019         242.9834         412.3301         108.1920         385.2194        -164.0370        -198.0978
     408        -845.3778        4368.0864         254.9566         243.0404         421.9266          99.9029         392.2385        -166.9290        -191.8749
     409        -845.3811        4368.0864         254.5231         242.3504         413.9607         107.2581         372.6642        -155.3069        -215.4716
     410        -845.3834        4368.0864         256.5852         240.0148         463.7183          66.0227         434.0965        -187.9624        -147.3969
     411        -845.3854        4368.0864         254.9790         241.5507         432.1434          91.2429         388.3902        -162.8152        -200.2492
     412        -845.3840        4368.0864         255.8757         243.2776         408.0915         116.2579         347.9279        -140.4211        -247.6054
     413        -845.3848        4368.0864         255.7994         242.8887         414.4238         110.0855         358.0594        -146.1009        -235.5985
     414        -845.3855        4368.0864         255.9091         242.3097         425.9265          99.4911         375.8436        -156.0386        -214.6944
     415        -845.3857        4368.0864         256.4257         241.7667         440.1228          87.3875         396.7291        -167.6299        -190.4890
     416        -845.3857        4368.0864         256.4273         241.7892         439.8491          87.6436         396.2317        -167.3461        -191.1092
     417        -845.3857        4368.0864         256.4294         241.8088         439.3255          88.1537         395.2684        -166.7950        -192.3097
     418        -845.3858        4368.0864         256.4424         241.8634         438.5911          88.8728         393.9083        -166.0144        -194.0130
     419        -845.3858        4368.0864         256.4602         241.9192         437.7106          89.7508         392.2546        -165.0793        -196.0801
     420        -845.3859        4368.0864         256.4916         241.9899         436.7639          90.7211         390.4485        -164.0427        -198.3499
     421        -845.3859        4368.0864         256.5422         242.0769         435.8632          91.6867         388.6520        -163.0108        -200.6040
     422        -845.3859        4368.0864         256.6087         242.1597         435.1112          92.5551         387.0605        -162.0951        -202.6091
     423        -845.3860        4368.0864         256.7097         242.2707         434.5625          93.2959         385.7239        -161.3193        -204.3130
     424        -845.3860        4368.0864         256.8314         242.3663         434.3621          93.7658         384.8836        -160.8314        -205.4156
     425        -845.3861        4368.0864         256.9909         242.4719         434.6688          93.8321         384.7877        -160.7499        -205.6011
     426        -845.3862        4368.0864         257.1751         242.5800         435.5657          93.3795         385.6177        -161.1992        -204.6821
     427        -845.3864        4368.0864         257.3836         242.6783         437.0970          92.3755         387.3672        -162.1689        -202.6536
     428        -845.3866        4368.0864         257.5993         242.7573         439.0592          90.9813         389.7001        -163.4673        -199.9569
     429        -845.3867        4368.0864         257.7948         242.8330         440.9738          89.5775         391.8163        -164.6375        -197.6166
     430        -845.3870        4368.0864         257.9382         242.8902         442.2441          88.6804         392.6812        -165.0757        -196.8960
     431        -845.3873        4368.0864         258.0131         242.9129         442.4475          88.6789         391.6035        -164.3787        -198.6152
     432        -845.3878        4368.0864         258.0624         242.9065         441.8821          89.3986         389.0374        -162.7923        -202.1913
     433        -845.3882        4368.0864         258.1980         242.8701         441.9257          89.7983         387.1034        -161.4939        -204.9605
     434        -845.3889        4368.0864         258.4745         242.8663         443.9947          88.5627         388.1354        -161.9225        -204.0495
     435        -845.3895        4368.0864         258.5230         242.8208         447.0393          85.7088         391.3009        -164.0907        -200.2376
     436        -845.3904        4368.0864         258.5599         243.0133         448.9919          83.6747         392.1591        -164.8921        -199.4884
     437        -845.3915        4368.0864         258.3817         243.2181         447.9160          84.0111         388.0565        -162.7076        -204.6582
     438        -845.3927        4368.0864         257.9629         243.0425         448.0635          82.7826         386.3469        -161.9205        -206.1066
     439        -845.3943        4368.0864         257.3562         242.7530         452.0757          77.2398         390.3382        -164.8590        -200.4140
     440        -845.3961        4368.0864         256.5252         242.7993         450.8851          75.8912         384.5046        -162.2335        -207.1614
     441        -845.3984        4368.0864         256.2754         242.4073         453.6475          72.7714         385.1057        -163.3071        -204.0359
     442        -845.4010        4368.0864         255.8937         243.3836         457.6890          66.6085         382.3456        -164.1930        -208.2412
     443        -845.4042        4368.0864         255.7381         239.3318         456.8930          70.9894         379.8035        -160.7336        -202.1904
     444        -845.4066        4368.0864         254.8136         253.8929         477.1597          33.3883         374.0798        -177.4347        -227.9155
     445        -845.3957        4368.0864         262.2649         210.7630         433.1825         142.8491         382.4526        -107.4660        -145.9089
     446        -845.4108        4368.0864         248.6189         253.0582         474.9115          17.8871         365.3605        -191.4653        -226.6380
     447        -845.4115        4368.0864         249.5392         249.2117         472.0758          27.3301         367.6536        -182.8617        -221.7496
     448        -845.4122        4368.0864         251.5339         243.0887         467.7216          43.7914         371.4641        -168.1445        -213.5051
     449        -845.4120        4368.0864         254.7346         237.6573         464.0941          62.4523         375.3014        -152.3630        -204.7739
     450        -845.4121        4368.0864         254.7324         238.2027         464.4557          61.5389         375.0275        -153.3505        -205.2815
     451        -845.4122        4368.0864         254.7488         239.2508         465.2023          59.7933         374.5023        -155.2450        -206.2576
     452        -845.4122        4368.0864         254.7848         240.7294         466.2432          57.3818         373.7763        -157.8780        -207.6291
     453        -845.4123        4368.0864         254.8712         242.5224         467.5502          54.5409         372.9150        -161.0028        -209.2718
     454        -845.4124        4368.0864         255.0191         244.4665         469.0135          51.5773         372.0108        -164.2673        -211.0233
     455        -845.4124        4368.0864         255.2488         246.3133         470.4682          48.9649         371.2005        -167.2210        -212.6422
     456        -845.4125        4368.0864         255.5392         247.8241         471.7480          47.0456         370.5929        -169.4376        -213.9075
     457        -845.4125        4368.0864         255.8996         248.9518         472.8177          45.9295         370.2283        -170.8252        -214.7784
     458        -845.4125        4368.0864         256.3264         249.5244         473.5493          45.9055         370.1835        -171.0826        -215.0669
     459        -845.4127        4368.0864         256.7841         249.3765         473.8042          47.1715         370.4993        -169.9948        -214.6461
     460        -845.4128        4368.0864         257.2473         248.4905         473.4974          49.7538         371.1806        -167.5167        -213.4646
     461        -845.4130        4368.0864         257.6391         246.9952         472.6720          53.2500         372.0749        -164.0616        -211.6951
     462        -845.4131        4368.0864         257.8405         245.5016         471.6431          56.3768         372.7927        -160.9270        -209.9752
     463        -845.4133        4368.0864         257.7380         244.8092         470.9565          57.4483         372.8745        -159.7879        -209.1914
     464        -845.4136        4368.0864         257.2590         245.3772         471.0448          55.3549         372.0831        -161.6048        -209.9462
     465        -845.4139        4368.0864         256.5312         247.0837         472.0892          50.4207         370.6442        -165.9028        -212.1982
     466        -845.4143        4368.0864         255.8581         248.4890         473.4245          45.6606         369.5051        -169.4719        -214.4762
     467        -845.4147        4368.0864         255.5992         247.9605         473.7122          45.1248         369.6280        -168.6194        -214.6298
     468        -845.4153        4368.0864         255.8954         245.7776         472.4938          49.4149         370.6646        -163.5794        -212.2298
     469        -845.4159        4368.0864         256.4357         245.6174         471.7693          51.9204         370.3752        -161.6519        -210.6659
     470        -845.4167        4368.0864         256.5752         249.0627         473.8953          46.7676         368.0999        -167.1096        -213.1865
     471        -845.4177        4368.0864         256.3557         250.5410         476.6780          41.8480         367.4154        -169.5803        -215.8927
     472        -845.4188        4368.0864         255.9234         247.0330         474.4561          46.2812         368.8358        -162.8221        -212.8298
     473        -845.4203        4368.0864         254.8152         249.7854         473.8800          40.7804         365.4335        -168.6857        -214.1419
     474        -845.4220        4368.0864         254.9744         249.8823         479.4022          35.6387         366.4377        -167.7834        -217.6803
     475        -845.4240        4368.0864         255.5110         251.7588         471.6284          43.1457         363.1815        -165.2946        -210.7585
     476        -845.4258        4368.0864         254.1570         254.5817         492.2909          15.5984         363.1282        -177.9511        -229.1048
     477        -845.4244        4368.0864         255.1900         249.0720         447.4868          69.0112         363.5429        -141.5694        -188.9329
     478        -845.4293        4368.0864         251.4482         254.2716         479.1609          20.9121         359.5227        -176.2638        -220.5177
     479        -845.4293        4368.0864         251.7949         254.0636         478.8807          22.4403         360.0417        -174.5323        -220.0114
     480        -845.4293        4368.0864         252.4523         253.7668         478.4677          25.1223         360.9350        -171.5649        -219.1550
     481        -845.4294        4368.0864         253.3094         253.6185         478.1493          28.1604         361.8896        -168.3502        -218.2249
     482        -845.4296        4368.0864         254.2091         253.8772         478.1932          30.5569         362.5493        -166.0967        -217.5896
     483        -845.4296        4368.0864         254.9948         254.6334         478.7306          31.6203         362.6662        -165.5978        -217.4680
     484        -845.4297        4368.0864         255.5394         255.7593         479.7083          31.1505         362.2284        -166.9531        -217.8902
     485        -845.4299        4368.0864         255.7971         256.9977         480.9030          29.4906         361.4122        -169.5922        -218.7033
     486        -845.4300        4368.0864         255.7320         257.9761         482.0424          27.1775         360.4644        -172.6487        -219.6674
     487        -845.4302        4368.0864         255.3604         258.0930         482.4795          25.5088         359.9544        -174.2675        -220.2360
     488        -845.4304        4368.0864         254.7734         257.0757         481.7142          25.5303         360.2625        -173.0715        -219.9822
     489        -845.4308        4368.0864         254.0887         255.4150         479.8754          26.9757         361.1386        -169.6400        -219.0626
     490        -845.4312        4368.0864         253.4489         254.6780         478.2817          27.3869         361.3797        -167.7453        -218.5639
     491        -845.4316        4368.0864         253.0441         255.8613         478.5466          24.7244         360.1363        -170.5039        -219.4547
     492        -845.4323        4368.0864         253.2274         257.6270         480.4449          21.6104         358.6036        -174.5040        -220.8568
     493        -845.4329        4368.0864         253.9131         257.5647         480.7996          23.3751         359.1444        -171.9630        -220.4444
     494        -845.4338        4368.0864         254.0361         257.8384         479.1347          25.1352         359.6898        -168.6036        -219.6695
     495        -845.4349        4368.0864         252.6836         259.9388         480.1632          17.9489         357.0662        -175.8869        -222.0983
     496        -845.4362        4368.0864         251.8029         256.7542         479.4096          19.2448         358.5261        -171.0233        -221.3662
     497        -845.4378        4368.0864         251.6049         263.1367         478.0065          13.6717         355.0192        -177.2722        -223.0728
     498        -845.4397        4368.0864         252.7184         252.6856         485.8320          19.6377         359.6511        -166.5697        -222.1775
     499        -845.4415        4368.0864         248.8051         295.1432         463.3524         -12.0802         339.4460        -206.2397        -229.0430
     500        -845.4390        4368.0864         256.8604         158.1937         532.5614          79.8260         398.9219         -76.4842        -209.1836
     501        -845.4445        4368.0864         246.6142         282.4721         469.9395         -12.5691         345.3483        -199.7466        -229.6247
     502        -845.4446        4368.0864         247.2616         276.8030         472.5731          -7.5912         347.5059        -193.2331        -228.5738
     503        -845.4446        4368.0864         248.4703         267.2281         477.2147           0.9679         351.1644        -182.1385        -226.7799
     504        -845.4447        4368.0864         250.0459         257.2066         482.5787          10.3523         355.0953        -170.2549        -224.8685
     505        -845.4447        4368.0864         250.0411         257.7459         482.4244           9.9531         354.9183        -170.8259        -224.9679
     506        -845.4447        4368.0864         250.0341         258.7737         482.1456           9.1830         354.5766        -171.9247        -225.1552
     507        -845.4448        4368.0864         250.0432         260.2328         481.7580           8.1387         354.0958        -173.4511        -225.4281
     508        -845.4448        4368.0864         250.0487         261.9717         481.3018           6.8724         353.5151        -175.2685        -225.7519
     509        -845.4448        4368.0864         250.0798         263.8462         480.8334           5.5597         352.9022        -177.2042        -226.0894
     510        -845.4448        4368.0864         250.1364         265.6422         480.4182           4.3488         352.3147        -179.0231        -226.4119
     511        -845.4448        4368.0864         250.2135         267.1616         480.0979           3.3810         351.8263        -180.5195        -226.6857
     512        -845.4449        4368.0864         250.3317         268.3509         479.9190           2.7252         351.4513        -181.6252        -226.8916
     513        -845.4449        4368.0864         250.4994         268.9730         479.9554           2.5698         351.2823        -182.0641        -226.9841
     514        -845.4450        4368.0864         250.7136         268.8204         480.2644           3.0560         351.3781        -181.6328        -226.9373
     515        -845.4451        4368.0864         250.9621         267.8041         480.8852           4.1969         351.7827        -180.2666        -226.7421
     516        -845.4452        4368.0864         251.1896         266.0888         481.7046           5.7752         352.4003        -178.2003        -226.4402
     517        -845.4453        4368.0864         251.3493         264.2813         482.5180           7.2485         353.0329        -176.1470        -226.1452
     518        -845.4454        4368.0864         251.3464         263.2904         482.9633           7.7857         353.3376        -175.1612        -226.0562
     519        -845.4457        4368.0864         251.1361         263.8968         482.7423           6.7691         353.0413        -176.0689        -226.2984
     520        -845.4458        4368.0864         250.7291         266.0386         481.7836           4.3651         352.1264        -178.7456        -226.8499
     521        -845.4462        4368.0864         250.3061         268.2163         480.6665           2.0354         351.1207        -181.3497        -227.3916
     522        -845.4465        4368.0864         250.0821         268.1902         480.3272           1.7288         350.8588        -181.3234        -227.4940
     523        -845.4469        4368.0864         250.1774         265.6875         481.2381           3.6065         351.5254        -178.4109        -227.1644
     524        -845.4474        4368.0864         250.3401         264.4369         482.2827           4.3007         351.8677        -176.9829        -227.1654
     525        -845.4480        4368.0864         250.2411         267.8044         481.7625           1.1562         350.5634        -180.6200        -228.0733
     526        -845.4487        4368.0864         250.0213         270.3844         480.7250          -1.0455         349.3244        -183.0376        -228.7885
     527        -845.4496        4368.0864         249.8437         266.4429         481.8824           1.2058         350.3170        -178.7849        -228.4506
     528        -845.4507        4368.0864         249.0829         269.0772         481.6714          -3.4998         349.1622        -182.7705        -229.6940
     529        -845.4519        4368.0864         248.8069         271.2214         479.9913          -4.7920         347.7091        -183.7695        -230.3504
