,gas,label,index,energy
544,COF2,ADDIonHF,range,0.2903
545,COF2,bareSurface,0,-0.5126197800584
546,COF2,bareSurface,1,-0.5134197800584
547,COF2,bareSurface,2,-0.4257197800584
548,COF2,bareSurface,3,-0.5443197800584
549,COF2,bareSurface,4,-0.4484197800584
550,COF2,bareSurface,5,-0.4542197800584
551,COF2,bareSurface,6,-0.4700197800584
552,COF2,bareSurface,7,-0.5556197800584
553,COF2,bareSurface,8,-0.3098197800584
554,COF2,bareSurface,9,-0.4615197800584
555,COF2,bareSurface,mean,-0.4695697800584
556,COF2,bareSurface,min,-0.5556197800584
557,COF2,bareSurface,max,-0.3098197800584
558,COF2,bareSurface,range,0.24579999999999996
559,COS,ADDIonADDI,0,-0.3538947383067
560,COS,ADDIonADDI,1,-0.3361947383067
561,COS,ADDIonADDI,2,-0.3040947383067
562,COS,ADDIonADDI,3,-0.4895947383067
563,COS,ADDIonADDI,4,-0.3066947383067
564,COS,ADDIonADDI,5,-0.5915947383067
565,COS,ADDIonADDI,6,-0.4419947383067
566,COS,ADDIonADDI,7,-0.2587947383067
567,COS,ADDIonADDI,8,-0.4649947383067
568,COS,ADDIonADDI,9,-0.3883947383067
569,COS,ADDIonADDI,mean,-0.39362473830670003
570,COS,ADDIonADDI,min,-0.5915947383067
571,COS,ADDIonADDI,max,-0.2587947383067
572,COS,ADDIonADDI,range,0.33279999999999993
573,COS,HFonADDI,0,-0.25351658018669
574,COS,HFonADDI,1,-0.34881658018669
575,COS,HFonADDI,2,-0.17491658018669
576,COS,HFonADDI,3,-0.22451658018669
577,COS,HFonADDI,4,-0.39041658018669
578,COS,HFonADDI,5,-0.31211658018669
579,COS,HFonADDI,6,-0.41221658018669
580,COS,HFonADDI,7,-0.38311658018669
581,COS,HFonADDI,8,-0.31941658018669
582,COS,HFonADDI,9,-0.39941658018669
583,COS,HFonADDI,mean,-0.32184658018669
584,COS,HFonADDI,min,-0.41221658018669
585,COS,HFonADDI,max,-0.17491658018669
586,COS,HFonADDI,range,0.23729999999999998
587,COS,ADDIonHF,0,-0.4196947383067
588,COS,ADDIonHF,1,-0.0995947383067
589,COS,ADDIonHF,2,-0.3355947383067
590,COS,ADDIonHF,3,-0.2952947383067
591,COS,ADDIonHF,4,-0.4277947383067
592,COS,ADDIonHF,5,-0.3326947383067
593,COS,ADDIonHF,6,-0.5430947383067
594,COS,ADDIonHF,7,-0.1105947383067
595,COS,ADDIonHF,8,-0.3488947383067
596,COS,ADDIonHF,9,-0.2710947383067
597,COS,ADDIonHF,mean,-0.3184347383067
598,COS,ADDIonHF,min,-0.5430947383067
599,COS,ADDIonHF,max,-0.0995947383067
600,COS,ADDIonHF,range,0.44349999999999995
601,COS,bareSurface,0,-0.4245947383067
602,COS,bareSurface,1,-0.4224947383067
603,COS,bareSurface,2,-0.2424947383067
604,COS,bareSurface,3,-0.3424947383067
605,COS,bareSurface,4,-0.4333947383067
606,COS,bareSurface,5,-0.4545947383067
607,COS,bareSurface,6,-0.3488947383067
608,COS,bareSurface,7,-0.4183947383067
609,COS,bareSurface,8,-0.3707947383067
610,COS,bareSurface,9,-0.4302947383067
611,COS,bareSurface,mean,-0.3888447383067
612,COS,bareSurface,min,-0.4545947383067
613,COS,bareSurface,max,-0.2424947383067
614,COS,bareSurface,range,0.2121
615,CS2,ADDIonADDI,0,-0.4352797754467
616,CS2,ADDIonADDI,1,-0.3166797754467
617,CS2,ADDIonADDI,2,-0.3511797754467
618,CS2,ADDIonADDI,3,-0.3318797754467
619,CS2,ADDIonADDI,4,-0.3849797754467
620,CS2,ADDIonADDI,5,-0.3416797754467
621,CS2,ADDIonADDI,6,-0.3967797754467
622,CS2,ADDIonADDI,7,-0.3358797754467
623,CS2,ADDIonADDI,8,-0.3258797754467
624,CS2,ADDIonADDI,9,-0.3273797754467
625,CS2,ADDIonADDI,mean,-0.3547597754467
626,CS2,ADDIonADDI,min,-0.4352797754467
627,CS2,ADDIonADDI,max,-0.3166797754467
628,CS2,ADDIonADDI,range,0.11859999999999998
629,CS2,HFonADDI,0,-0.21291658018669
630,CS2,HFonADDI,1,-0.20241658018669
631,CS2,HFonADDI,2,-0.24231658018669
632,CS2,HFonADDI,3,-0.15221658018669
633,CS2,HFonADDI,4,-0.25601658018669
634,CS2,HFonADDI,5,-0.15701658018669
635,CS2,HFonADDI,6,-0.20561658018669
636,CS2,HFonADDI,7,-0.19021658018669
637,CS2,HFonADDI,8,-0.20601658018669
638,CS2,HFonADDI,9,-0.16051658018669
639,CS2,HFonADDI,mean,-0.19852658018669
640,CS2,HFonADDI,min,-0.25601658018669
641,CS2,HFonADDI,max,-0.15221658018669
642,CS2,HFonADDI,range,0.1038
643,CS2,ADDIonHF,0,-0.3257797754467
644,CS2,ADDIonHF,1,-0.2238797754467
645,CS2,ADDIonHF,2,-0.3152797754467
646,CS2,ADDIonHF,3,-0.3496797754467
647,CS2,ADDIonHF,4,-0.2022797754467
648,CS2,ADDIonHF,5,-0.3153797754467
649,CS2,ADDIonHF,6,-0.3655797754467
650,CS2,ADDIonHF,7,-0.3903797754467
651,CS2,ADDIonHF,8,-0.3327797754467
652,CS2,ADDIonHF,9,-0.3520797754467
653,CS2,ADDIonHF,mean,-0.31730977544669997
654,CS2,ADDIonHF,min,-0.3903797754467
655,CS2,ADDIonHF,max,-0.2022797754467
656,CS2,ADDIonHF,range,0.1881
657,CS2,bareSurface,0,-0.3070797754467
658,CS2,bareSurface,1,-0.3750797754467
659,CS2,bareSurface,2,-0.3455797754467
660,CS2,bareSurface,3,-0.3526797754467
661,CS2,bareSurface,4,-0.3681797754467
662,CS2,bareSurface,5,-0.3756797754467
663,CS2,bareSurface,6,-0.3497797754467
664,CS2,bareSurface,7,-0.2944797754467
665,CS2,bareSurface,8,-0.3799797754467
666,CS2,bareSurface,9,-0.3767797754467
667,CS2,bareSurface,mean,-0.3525297754467
668,CS2,bareSurface,min,-0.3799797754467
669,CS2,bareSurface,max,-0.2944797754467
670,CS2,bareSurface,range,0.08549999999999996
671,HfCl4,ADDIonADDI,0,-0.4853705079132
672,HfCl4,ADDIonADDI,1,-0.4445705079132
673,HfCl4,ADDIonADDI,2,-0.0213705079132
674,HfCl4,ADDIonADDI,3,-0.3409705079132
675,HfCl4,ADDIonADDI,4,-0.4054705079132
676,HfCl4,ADDIonADDI,5,-0.5048705079132
677,HfCl4,ADDIonADDI,6,-0.3709705079132
678,HfCl4,ADDIonADDI,7,-0.1382705079132
679,HfCl4,ADDIonADDI,8,-0.1869705079132
680,HfCl4,ADDIonADDI,9,-0.0655705079132
681,HfCl4,ADDIonADDI,mean,-0.29644050791320004
682,HfCl4,ADDIonADDI,min,-0.5048705079132
683,HfCl4,ADDIonADDI,max,-0.0213705079132
684,HfCl4,ADDIonADDI,range,0.4835
685,HfCl4,HFonADDI,0,-0.26061658018669
686,HfCl4,HFonADDI,1,-0.21931658018669
687,HfCl4,HFonADDI,2,-0.24851658018669
688,HfCl4,HFonADDI,3,-0.26611658018669
689,HfCl4,HFonADDI,4,-0.28831658018669
690,HfCl4,HFonADDI,5,-0.53971658018669
691,HfCl4,HFonADDI,6,-0.24761658018669
692,HfCl4,HFonADDI,7,-0.41711658018669
693,HfCl4,HFonADDI,8,-0.18681658018669
694,HfCl4,HFonADDI,9,-0.24721658018669
695,HfCl4,HFonADDI,mean,-0.29213658018669003
696,HfCl4,HFonADDI,min,-0.53971658018669
697,HfCl4,HFonADDI,max,-0.18681658018669
698,HfCl4,HFonADDI,range,0.3529
699,HfCl4,ADDIonHF,0,-0.5865705079132
700,HfCl4,ADDIonHF,1,-0.6056705079132
701,HfCl4,ADDIonHF,2,-0.4169705079132
702,HfCl4,ADDIonHF,3,-0.7248705079132
703,HfCl4,ADDIonHF,4,3.1918294920868
704,HfCl4,ADDIonHF,5,-1.0103705079132
705,HfCl4,ADDIonHF,6,-1.3899705079132
706,HfCl4,ADDIonHF,7,-1.2601705079132
707,HfCl4,ADDIonHF,8,-0.0980705079132
708,HfCl4,ADDIonHF,9,-0.4829705079132
709,HfCl4,ADDIonHF,mean,-0.33838050791319996
710,HfCl4,ADDIonHF,min,-1.3899705079132
711,HfCl4,ADDIonHF,max,3.1918294920868
712,HfCl4,ADDIonHF,range,4.5818
713,HfCl4,bareSurface,0,-0.2363705079132
714,HfCl4,bareSurface,1,-0.7572705079132
715,HfCl4,bareSurface,2,-0.4036705079132
716,HfCl4,bareSurface,3,-0.3992705079132
717,HfCl4,bareSurface,4,-0.3958705079132
718,HfCl4,bareSurface,5,-0.3951705079132
719,HfCl4,bareSurface,6,-0.3928705079132
720,HfCl4,bareSurface,7,-0.3931705079132
721,HfCl4,bareSurface,8,-0.9237705079132
722,HfCl4,bareSurface,9,-0.3254705079132
723,HfCl4,bareSurface,mean,-0.4622905079132
724,HfCl4,bareSurface,min,-0.9237705079132
725,HfCl4,bareSurface,max,-0.2363705079132
726,HfCl4,bareSurface,range,0.6874
727,HI,ADDIonADDI,0,-0.60131717287488
728,HI,ADDIonADDI,1,-0.50451717287488
729,HI,ADDIonADDI,2,-0.45961717287488
730,HI,ADDIonADDI,3,-0.53631717287488
731,HI,ADDIonADDI,4,-0.59271717287488
732,HI,ADDIonADDI,5,-0.52891717287488
733,HI,ADDIonADDI,6,-0.41871717287488
734,HI,ADDIonADDI,7,-0.48921717287488
735,HI,ADDIonADDI,8,-0.45281717287488
736,HI,ADDIonADDI,9,-0.44591717287488
737,HI,ADDIonADDI,mean,-0.5030071728748801
738,HI,ADDIonADDI,min,-0.60131717287488
739,HI,ADDIonADDI,max,-0.41871717287488
740,HI,ADDIonADDI,range,0.18259999999999998
741,HI,HFonADDI,0,-0.25011658018669
742,HI,HFonADDI,1,-0.27171658018669
743,HI,HFonADDI,2,-0.16411658018669
744,HI,HFonADDI,3,-0.29781658018669
745,HI,HFonADDI,4,-0.24561658018669
746,HI,HFonADDI,5,-0.24551658018669
747,HI,HFonADDI,6,-0.24701658018669
748,HI,HFonADDI,7,-0.18901658018669
749,HI,HFonADDI,8,-0.27481658018669
750,HI,HFonADDI,9,-0.15281658018669
751,HI,HFonADDI,mean,-0.23385658018668995
752,HI,HFonADDI,min,-0.29781658018669
753,HI,HFonADDI,max,-0.15281658018669
754,HI,HFonADDI,range,0.145
755,HI,ADDIonHF,0,-0.12481717287488
756,HI,ADDIonHF,1,-0.11471717287488
757,HI,ADDIonHF,2,-0.13021717287488
758,HI,ADDIonHF,3,-3.43171717287488
759,HI,ADDIonHF,4,-2.87461717287488
760,HI,ADDIonHF,5,-0.01161717287488
761,HI,ADDIonHF,6,-0.04351717287488
762,HI,ADDIonHF,7,-0.11131717287488
763,HI,ADDIonHF,8,-2.66181717287488
764,HI,ADDIonHF,9,-0.14711717287488
765,HI,ADDIonHF,mean,-0.96514717287488
766,HI,ADDIonHF,min,-3.43171717287488
767,HI,ADDIonHF,max,-0.01161717287488
768,HI,ADDIonHF,range,3.4201
769,HI,bareSurface,0,-0.15121717287488
770,HI,bareSurface,1,-0.14641717287488
771,HI,bareSurface,2,-0.16741717287488
772,HI,bareSurface,3,-0.58891717287488
773,HI,bareSurface,4,-0.13621717287488
774,HI,bareSurface,5,-0.12521717287488
775,HI,bareSurface,6,-0.15991717287488
776,HI,bareSurface,7,-0.12671717287488
777,HI,bareSurface,8,-0.16811717287488
778,HI,bareSurface,9,-0.15641717287488
779,HI,bareSurface,mean,-0.19265717287488002
780,HI,bareSurface,min,-0.58891717287488
781,HI,bareSurface,max,-0.12521717287488
782,HI,bareSurface,range,0.4637
783,IBr,ADDIonADDI,0,-0.3847845937344
784,IBr,ADDIonADDI,1,-0.3995845937344
785,IBr,ADDIonADDI,2,-0.3971845937344
786,IBr,ADDIonADDI,3,-0.7568845937344
787,IBr,ADDIonADDI,4,-0.4838845937344
788,IBr,ADDIonADDI,5,-0.5334845937344
789,IBr,ADDIonADDI,6,-0.4795845937344
790,IBr,ADDIonADDI,7,-0.4740845937344
791,IBr,ADDIonADDI,8,-0.2017845937344
792,IBr,ADDIonADDI,9,-0.3806845937344
793,IBr,ADDIonADDI,mean,-0.4491945937344
794,IBr,ADDIonADDI,min,-0.7568845937344
795,IBr,ADDIonADDI,max,-0.2017845937344
796,IBr,ADDIonADDI,range,0.5550999999999999
797,IBr,HFonADDI,0,-0.19381658018669
798,IBr,HFonADDI,1,-0.35701658018669
799,IBr,HFonADDI,2,-0.35021658018669
800,IBr,HFonADDI,3,-0.21141658018669
801,IBr,HFonADDI,4,-0.24371658018669
802,IBr,HFonADDI,5,-0.37441658018669
803,IBr,HFonADDI,6,-0.35051658018669
804,IBr,HFonADDI,7,-0.24001658018669
805,IBr,HFonADDI,8,-0.24591658018669
806,IBr,HFonADDI,9,-0.29841658018669
807,IBr,HFonADDI,mean,-0.28654658018669
808,IBr,HFonADDI,min,-0.37441658018669
809,IBr,HFonADDI,max,-0.19381658018669
810,IBr,HFonADDI,range,0.18059999999999998
811,IBr,ADDIonHF,0,-0.2218845937344
812,IBr,ADDIonHF,1,-0.1103845937344
813,IBr,ADDIonHF,2,-0.3402845937344
814,IBr,ADDIonHF,3,-0.2441845937344
815,IBr,ADDIonHF,4,-0.2496845937344
816,IBr,ADDIonHF,5,-0.1137845937344
817,IBr,ADDIonHF,6,-0.1601845937344
818,IBr,ADDIonHF,7,-0.0491845937344
819,IBr,ADDIonHF,8,-0.1337845937344
820,IBr,ADDIonHF,9,-0.1883845937344
821,IBr,ADDIonHF,mean,-0.18117459373439998
822,IBr,ADDIonHF,min,-0.3402845937344
823,IBr,ADDIonHF,max,-0.0491845937344
824,IBr,ADDIonHF,range,0.2911
825,IBr,bareSurface,0,-0.3346845937344
826,IBr,bareSurface,1,-0.3984845937344
827,IBr,bareSurface,2,-0.3196845937344
828,IBr,bareSurface,3,-0.3472845937344
829,IBr,bareSurface,4,-0.4338845937344
830,IBr,bareSurface,5,-0.3373845937344
831,IBr,bareSurface,6,-0.3678845937344
832,IBr,bareSurface,7,-0.2455845937344
833,IBr,bareSurface,8,-0.3161845937344
834,IBr,bareSurface,9,-0.4162845937344
835,IBr,bareSurface,mean,-0.35173459373439997
836,IBr,bareSurface,min,-0.4338845937344
837,IBr,bareSurface,max,-0.2455845937344
838,IBr,bareSurface,range,0.18830000000000002
839,IF5,ADDIonADDI,0,0.2514585735317
840,IF5,ADDIonADDI,1,-0.3860414264683
841,IF5,ADDIonADDI,2,-0.4742414264683
842,IF5,ADDIonADDI,3,-0.2105414264683
843,IF5,ADDIonADDI,4,-0.1848414264683
844,IF5,ADDIonADDI,5,0.0065585735317
845,IF5,ADDIonADDI,6,-0.2549414264683
846,IF5,ADDIonADDI,7,0.0121585735317
847,IF5,ADDIonADDI,8,-0.2880414264683
848,IF5,ADDIonADDI,9,-0.4611414264683
849,IF5,ADDIonADDI,mean,-0.1989614264683
850,IF5,ADDIonADDI,min,-0.4742414264683
851,IF5,ADDIonADDI,max,0.2514585735317
852,IF5,ADDIonADDI,range,0.7257
853,IF5,HFonADDI,0,-0.36601658018669
854,IF5,HFonADDI,1,-0.34681658018669
855,IF5,HFonADDI,2,-0.33841658018669
856,IF5,HFonADDI,3,-0.43871658018669
857,IF5,HFonADDI,4,-0.43761658018669
858,IF5,HFonADDI,5,-0.36451658018669
859,IF5,HFonADDI,6,-0.30511658018669
860,IF5,HFonADDI,7,-0.36631658018669
861,IF5,HFonADDI,8,-0.33661658018669
862,IF5,HFonADDI,9,-0.33951658018669
863,IF5,HFonADDI,mean,-0.36396658018669
864,IF5,HFonADDI,min,-0.43871658018669
865,IF5,HFonADDI,max,-0.30511658018669
866,IF5,HFonADDI,range,0.1336
867,IF5,ADDIonHF,0,-0.4947414264683
868,IF5,ADDIonHF,1,-0.0743414264683
869,IF5,ADDIonHF,2,-0.2599414264683
870,IF5,ADDIonHF,3,-0.2482414264683
871,IF5,ADDIonHF,4,-0.0443414264683
872,IF5,ADDIonHF,5,-0.1424414264683
873,IF5,ADDIonHF,6,-0.2682414264683
874,IF5,ADDIonHF,7,0.0040585735317
875,IF5,ADDIonHF,8,-0.2977414264683
876,IF5,ADDIonHF,9,-0.1622414264683
877,IF5,ADDIonHF,mean,-0.1988214264683
878,IF5,ADDIonHF,min,-0.4947414264683
879,IF5,ADDIonHF,max,0.0040585735317
880,IF5,ADDIonHF,range,0.4988
881,IF5,bareSurface,0,-0.9936414264683
882,IF5,bareSurface,1,-0.9006414264683
883,IF5,bareSurface,2,-0.4683414264683
884,IF5,bareSurface,3,-0.8763414264683
885,IF5,bareSurface,4,-0.9343414264683
886,IF5,bareSurface,5,-0.8876414264683
887,IF5,bareSurface,6,-0.9607414264683
888,IF5,bareSurface,7,-0.5407414264683
889,IF5,bareSurface,8,-0.8194414264683
890,IF5,bareSurface,9,-0.9399414264683
891,IF5,bareSurface,mean,-0.8321814264683001
892,IF5,bareSurface,min,-0.9936414264683
893,IF5,bareSurface,max,-0.4683414264683
894,IF5,bareSurface,range,0.5253
895,IF7,ADDIonADDI,0,0.2718532131441
896,IF7,ADDIonADDI,1,0.0282532131441
897,IF7,ADDIonADDI,2,0.1969532131441
898,IF7,ADDIonADDI,3,0.2261532131441
899,IF7,ADDIonADDI,4,0.2019532131441
900,IF7,ADDIonADDI,5,0.0186532131441
901,IF7,ADDIonADDI,6,-0.0263467868559
902,IF7,ADDIonADDI,7,0.2333532131441
903,IF7,ADDIonADDI,8,-0.0216467868559
904,IF7,ADDIonADDI,9,0.1997532131441
905,IF7,ADDIonADDI,mean,0.1328932131441
906,IF7,ADDIonADDI,min,-0.0263467868559
907,IF7,ADDIonADDI,max,0.2718532131441
908,IF7,ADDIonADDI,range,0.2982
909,IF7,HFonADDI,0,-0.46661658018669
910,IF7,HFonADDI,1,-0.51881658018669
911,IF7,HFonADDI,2,-0.44791658018669
912,IF7,HFonADDI,3,-0.38901658018669
913,IF7,HFonADDI,4,-0.54241658018669
914,IF7,HFonADDI,5,-0.54171658018669
915,IF7,HFonADDI,6,-0.53381658018669
916,IF7,HFonADDI,7,-0.51181658018669
917,IF7,HFonADDI,8,-0.49211658018669
918,IF7,HFonADDI,9,-0.47381658018669
919,IF7,HFonADDI,mean,-0.49180658018668993
920,IF7,HFonADDI,min,-0.54241658018669
921,IF7,HFonADDI,max,-0.38901658018669
922,IF7,HFonADDI,range,0.15340000000000004
923,IF7,ADDIonHF,0,7.6439532131441
924,IF7,ADDIonHF,1,-0.2747467868559
925,IF7,ADDIonHF,2,6.7968532131441
926,IF7,ADDIonHF,3,-0.0665467868559
927,IF7,ADDIonHF,4,6.8852532131441
928,IF7,ADDIonHF,5,6.5904532131441
929,IF7,ADDIonHF,6,0.0403532131441
930,IF7,ADDIonHF,7,-0.0119467868559
931,IF7,ADDIonHF,8,-0.6815467868559
932,IF7,ADDIonHF,9,6.7406532131441
933,IF7,ADDIonHF,mean,3.3662732131441
934,IF7,ADDIonHF,min,-0.6815467868559
935,IF7,ADDIonHF,max,7.6439532131441
936,IF7,ADDIonHF,range,8.3255
937,IF7,bareSurface,0,-1.8264467868559
938,IF7,bareSurface,1,-1.9622467868559
939,IF7,bareSurface,2,-1.9882467868559
940,IF7,bareSurface,3,-1.5257467868559
941,IF7,bareSurface,4,-1.9742467868559
942,IF7,bareSurface,5,-2.0028467868559
943,IF7,bareSurface,6,-1.9200467868559
944,IF7,bareSurface,7,-1.9872467868559
945,IF7,bareSurface,8,-1.9475467868559
946,IF7,bareSurface,9,-0.9309467868559
947,IF7,bareSurface,mean,-1.8065567868559
948,IF7,bareSurface,min,-2.0028467868559
949,IF7,bareSurface,max,-0.9309467868559
950,IF7,bareSurface,range,1.0718999999999999
951,NbF5,ADDIonADDI,0,-0.6583589387045
952,NbF5,ADDIonADDI,1,-0.8223589387045
953,NbF5,ADDIonADDI,2,-0.6316589387045
954,NbF5,ADDIonADDI,3,-0.9317589387045
955,NbF5,ADDIonADDI,4,-0.8223589387045
956,NbF5,ADDIonADDI,5,-0.6530589387045
957,NbF5,ADDIonADDI,6,-0.8949589387045
958,NbF5,ADDIonADDI,7,-1.7812589387045
959,NbF5,ADDIonADDI,8,-0.6534589387045
960,NbF5,ADDIonADDI,9,-0.8903589387045
961,NbF5,ADDIonADDI,mean,-0.8739589387044999
962,NbF5,ADDIonADDI,min,-1.7812589387045
963,NbF5,ADDIonADDI,max,-0.6316589387045
964,NbF5,ADDIonADDI,range,1.1496
965,NbF5,HFonADDI,0,-0.54631658018669
966,NbF5,HFonADDI,1,-0.46221658018669
967,NbF5,HFonADDI,2,-0.28641658018669
968,NbF5,HFonADDI,3,-0.30201658018669
969,NbF5,HFonADDI,4,-0.28261658018669
970,NbF5,HFonADDI,5,-0.23261658018669
971,NbF5,HFonADDI,6,-0.36621658018669
972,NbF5,HFonADDI,7,-0.29741658018669
973,NbF5,HFonADDI,8,-0.28831658018669
974,NbF5,HFonADDI,9,-0.30151658018669
975,NbF5,HFonADDI,mean,-0.33656658018669
976,NbF5,HFonADDI,min,-0.54631658018669
977,NbF5,HFonADDI,max,-0.23261658018669
978,NbF5,HFonADDI,range,0.3137000000000001
979,NbF5,ADDIonHF,0,-0.8852589387045
980,NbF5,ADDIonHF,1,-0.5371589387045
981,NbF5,ADDIonHF,2,-0.6716589387045
982,NbF5,ADDIonHF,3,-0.4508589387045
983,NbF5,ADDIonHF,4,-0.6995589387045
984,NbF5,ADDIonHF,5,-0.8611589387045
985,NbF5,ADDIonHF,6,-0.7909589387045
986,NbF5,ADDIonHF,7,-1.0560589387045
987,NbF5,ADDIonHF,8,-0.5665589387045
988,NbF5,ADDIonHF,9,-0.8556589387045
989,NbF5,ADDIonHF,mean,-0.7374889387044999
990,NbF5,ADDIonHF,min,-1.0560589387045
991,NbF5,ADDIonHF,max,-0.4508589387045
992,NbF5,ADDIonHF,range,0.6052000000000001
993,NbF5,bareSurface,0,-1.1527589387045
994,NbF5,bareSurface,1,-1.2365589387045
995,NbF5,bareSurface,2,-1.3705589387045
996,NbF5,bareSurface,3,-1.0254589387045
997,NbF5,bareSurface,4,-1.0886589387045
998,NbF5,bareSurface,5,-1.1906589387045
999,NbF5,bareSurface,6,-1.2587589387045
1000,NbF5,bareSurface,7,-1.1597589387045
1001,NbF5,bareSurface,8,-1.3000589387045
1002,NbF5,bareSurface,9,-1.3375589387045
1003,NbF5,bareSurface,mean,-1.2120789387045001
1004,NbF5,bareSurface,min,-1.3705589387045
1005,NbF5,bareSurface,max,-1.0254589387045
1006,NbF5,bareSurface,range,0.3451000000000002
1007,NH4F,ADDIonADDI,0,-2.6296707638552
1008,NH4F,ADDIonADDI,1,-2.4594707638552
1009,NH4F,ADDIonADDI,2,-2.8215707638552
1010,NH4F,ADDIonADDI,3,-3.0323707638552
1011,NH4F,ADDIonADDI,4,-2.7673707638552
1012,NH4F,ADDIonADDI,5,-2.6938707638552
1013,NH4F,ADDIonADDI,6,-1.6217707638552
1014,NH4F,ADDIonADDI,7,-2.3103707638552
1015,NH4F,ADDIonADDI,8,-2.2896707638552
1016,NH4F,ADDIonADDI,9,-2.0858707638552
1017,NH4F,ADDIonADDI,mean,-2.4712007638552
1018,NH4F,ADDIonADDI,min,-3.0323707638552
1019,NH4F,ADDIonADDI,max,-1.6217707638552
1020,NH4F,ADDIonADDI,range,1.4106000000000003
1021,NH4F,HFonADDI,0,-1.26301658018669
1022,NH4F,HFonADDI,1,-1.14461658018669
1023,NH4F,HFonADDI,2,0.15218341981331
1024,NH4F,HFonADDI,3,-0.17821658018669
1025,NH4F,HFonADDI,4,-0.23311658018669
1026,NH4F,HFonADDI,5,-0.19701658018669
1027,NH4F,HFonADDI,6,-1.13271658018669
1028,NH4F,HFonADDI,7,-0.18721658018669
1029,NH4F,HFonADDI,8,-1.26931658018669
1030,NH4F,HFonADDI,9,0.14848341981331
1031,NH4F,HFonADDI,mean,-0.5304565801866901
1032,NH4F,HFonADDI,min,-1.26931658018669
1033,NH4F,HFonADDI,max,0.15218341981331
1034,NH4F,HFonADDI,range,1.4215
1035,NH4F,ADDIonHF,0,-2.6842707638552
1036,NH4F,ADDIonHF,1,-3.6903707638552
1037,NH4F,ADDIonHF,2,4.5629292361448
1038,NH4F,ADDIonHF,3,-2.8422707638552
1039,NH4F,ADDIonHF,4,2.9124292361448
1040,NH4F,ADDIonHF,5,4.3982292361448
1041,NH4F,ADDIonHF,6,-2.6726707638552
1042,NH4F,ADDIonHF,7,-3.0745707638552
1043,NH4F,ADDIonHF,8,-3.1597707638552
1044,NH4F,ADDIonHF,9,-3.1278707638552
1045,NH4F,ADDIonHF,mean,-0.9378207638552002
1046,NH4F,ADDIonHF,min,-3.6903707638552
1047,NH4F,ADDIonHF,max,4.5629292361448
1048,NH4F,ADDIonHF,range,8.2533
1049,NH4F,bareSurface,0,-2.3013707638552
1050,NH4F,bareSurface,1,-2.3677707638552
1051,NH4F,bareSurface,2,-2.3104707638552
1052,NH4F,bareSurface,3,4.6517292361448
1053,NH4F,bareSurface,4,-2.2853707638552
1054,NH4F,bareSurface,5,-2.3692707638552
1055,NH4F,bareSurface,6,-2.3717707638552
1056,NH4F,bareSurface,7,-2.3898707638552
1057,NH4F,bareSurface,8,-2.2422707638552
1058,NH4F,bareSurface,9,-2.2800707638552
1059,NH4F,bareSurface,mean,-1.6266507638552
1060,NH4F,bareSurface,min,-2.3898707638552
1061,NH4F,bareSurface,max,4.6517292361448
1062,NH4F,bareSurface,range,7.041600000000001
1063,PF3,ADDIonADDI,0,-0.2039445582168
1064,PF3,ADDIonADDI,1,-0.3508445582168
1065,PF3,ADDIonADDI,2,-0.1206445582168
1066,PF3,ADDIonADDI,3,-0.3720445582168
1067,PF3,ADDIonADDI,4,-0.0890445582168
1068,PF3,ADDIonADDI,5,-0.3917445582168
1069,PF3,ADDIonADDI,6,-0.4549445582168
1070,PF3,ADDIonADDI,7,-0.5988445582168
1071,PF3,ADDIonADDI,8,-0.3319445582168
1072,PF3,ADDIonADDI,9,-0.4752445582168
1073,PF3,ADDIonADDI,mean,-0.3389245582168
1074,PF3,ADDIonADDI,min,-0.5988445582168
1075,PF3,ADDIonADDI,max,-0.0890445582168
1076,PF3,ADDIonADDI,range,0.5098
1077,PF3,HFonADDI,0,-0.16581658018669
1078,PF3,HFonADDI,1,-0.06721658018669
1079,PF3,HFonADDI,2,-0.26651658018669
1080,PF3,HFonADDI,3,-0.20661658018669
1081,PF3,HFonADDI,4,-0.14901658018669
1082,PF3,HFonADDI,5,-0.23571658018669
1083,PF3,HFonADDI,6,-0.28081658018669
1084,PF3,HFonADDI,7,0.00038341981331
1085,PF3,HFonADDI,8,-0.16221658018669
1086,PF3,HFonADDI,9,-0.20851658018669
1087,PF3,HFonADDI,mean,-0.17420658018668997
1088,PF3,HFonADDI,min,-0.28081658018669
1089,PF3,HFonADDI,max,0.00038341981331
1090,PF3,HFonADDI,range,0.2812
1091,PF3,ADDIonHF,0,-0.5356445582168
1092,PF3,ADDIonHF,1,-0.1417445582168
1093,PF3,ADDIonHF,2,-0.3748445582168
1094,PF3,ADDIonHF,3,-0.2311445582168
1095,PF3,ADDIonHF,4,-0.4848445582168
1096,PF3,ADDIonHF,5,-0.3844445582168
1097,PF3,ADDIonHF,6,-0.3322445582168
1098,PF3,ADDIonHF,7,-0.4287445582168
1099,PF3,ADDIonHF,8,-0.3970445582168
1100,PF3,ADDIonHF,9,-0.3074445582168
1101,PF3,ADDIonHF,mean,-0.36181455821680003
1102,PF3,ADDIonHF,min,-0.5356445582168
1103,PF3,ADDIonHF,max,-0.1417445582168
1104,PF3,ADDIonHF,range,0.39390000000000003
1105,PF3,bareSurface,0,-0.4555445582168
1106,PF3,bareSurface,1,-0.3528445582168
1107,PF3,bareSurface,2,-0.3458445582168
1108,PF3,bareSurface,3,-0.3948445582168
