    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     255        -721.5176        3528.0932         227.4336         419.7298         624.2847        -361.7138         -12.2267         -11.6360         -62.7422
     256        -721.5179        3528.0932         227.9107         425.6609         628.0733        -370.0022         -10.0608         -11.5618         -63.2859
     257        -721.5182        3528.0932         228.0281         431.3683         631.4374        -378.7215          -7.8837         -11.5280         -63.8868
     258        -721.5187        3528.0932         227.8168         434.2786         632.8120        -383.6402          -6.8123         -11.6127         -64.2685
     259        -721.5192        3528.0932         227.3234         432.3149         631.1003        -381.4452          -7.7725         -11.7929         -64.1972
     260        -721.5198        3528.0932         226.7800         425.7905         626.8173        -372.2681         -10.7016         -12.0776         -63.5856
     261        -721.5205        3528.0932         226.3933         419.2440         623.1956        -363.2595         -13.6173         -12.3315         -62.7880
     262        -721.5215        3528.0932         226.3653         419.4881         624.2583        -364.6504         -13.6959         -12.5355         -62.4690
     263        -721.5226        3528.0932         227.1867         428.3546         630.6958        -377.4902         -10.4154         -12.6975         -62.9498
     264        -721.5240        3528.0932         229.1629         436.0977         635.8080        -384.4169          -8.4162         -12.9961         -63.3751
     265        -721.5258        3528.0932         231.8833         432.0142         634.4617        -370.8260         -11.9444         -13.3712         -62.3734
     266        -721.5278        3528.0932         233.8099         428.3384         635.2412        -362.1499         -14.6512         -13.6226         -60.8142
     267        -721.5303        3528.0932         234.2457         441.6826         644.3985        -383.3442          -9.4864         -13.9857         -61.5650
     268        -721.5333        3528.0932         235.9039         439.3903         642.2510        -373.9294         -12.7254         -14.5663         -60.9781
     269        -721.5370        3528.0932         240.8806         439.0961         650.9153        -367.3697         -15.3706         -15.0647         -58.6540
     270        -721.5413        3528.0932         246.7385         469.9322         661.1090        -390.8257          -8.3007         -17.2315         -63.2202
     271        -721.5462        3528.0932         252.9027         402.7548         664.4747        -308.5214         -36.8890         -15.0928         -46.1435
     272        -721.5491        3528.0932         253.9174         640.4148         683.5393        -562.2020          50.3094         -29.4773         -98.0319
     273        -721.5526        3528.0932         259.6458         463.3563         682.2170        -366.6360         -19.9172         -18.9527         -55.4448
     274        -721.5527        3528.0932         260.3799         465.4603         682.1861        -366.5068         -19.2666         -19.2170         -56.1690
     275        -721.5527        3528.0932         261.7690         469.1432         682.2869        -366.1232         -18.1658         -19.6612         -57.4633
     276        -721.5529        3528.0932         263.6068         473.5344         682.6784        -365.3926         -16.9466         -20.1633         -58.8766
     277        -721.5530        3528.0932         265.7809         477.7287         683.7656        -364.1517         -16.0898         -20.5965         -59.9721
     278        -721.5532        3528.0932         267.9767         480.7505         685.5721        -362.3924         -15.9144         -20.8137         -60.3611
     279        -721.5534        3528.0932         269.9382         482.1093         687.9831        -360.2777         -16.4853         -20.8177         -59.9820
     280        -721.5536        3528.0932         271.4190         481.9203         690.5087        -358.1718         -17.6556         -20.6584         -58.9959
     281        -721.5540        3528.0932         272.2823         480.6820         692.6749        -356.5100         -19.0833         -20.4639         -57.7691
     282        -721.5543        3528.0932         272.3542         479.4987         693.5397        -355.9757         -20.0059         -20.4733         -57.0634
     283        -721.5548        3528.0932         271.6312         479.7012         692.4695        -357.2771         -19.8345         -20.9417         -57.5152
     284        -721.5555        3528.0932         270.6227         481.5428         690.2257        -359.9005         -18.6968         -21.7773         -59.0025
     285        -721.5563        3528.0932         270.2279         483.2485         689.2827        -361.8476         -18.0192         -22.5240         -60.0077
     286        -721.5573        3528.0932         271.6942         483.2936         692.4310        -360.6419         -19.1738         -22.6702         -58.9236
     287        -721.5585        3528.0932         275.4344         484.1649         698.6579        -356.5195         -20.9954         -22.6062         -57.0210
     288        -721.5599        3528.0932         280.4670         491.1596         703.5372        -353.2957         -20.1770         -23.4551         -57.8785
     289        -721.5618        3528.0932         284.6203         499.2525         707.1953        -352.5869         -18.7616         -24.5075         -59.5266
     290        -721.5640        3528.0932         287.0099         497.4327         713.8500        -350.2529         -21.6492         -24.3216         -56.6749
     291        -721.5667        3528.0932         290.0363         504.8398         715.7944        -350.5253         -19.9695         -26.0606         -58.9596
     292        -721.5700        3528.0932         298.3944         512.0724         729.0063        -345.8954         -22.5910         -27.0271         -57.2037
     293        -721.5740        3528.0932         309.2535         527.8060         735.1920        -335.2374         -19.6168         -29.9874         -61.4546
     294        -721.5785        3528.0932         315.5153         520.8816         772.1857        -346.5216         -35.4445         -29.9721         -46.7938
     295        -721.5807        3528.0932         329.9081         604.6240         670.9962        -285.8958          24.3272         -41.8819        -112.4511
     296        -721.5842        3528.0932         328.9110         536.0458         782.4177        -331.7306         -31.6602         -33.8718         -51.0787
     297        -721.5842        3528.0932         329.6846         540.4404         778.5289        -329.9156         -29.6064         -34.2698         -53.6956
     298        -721.5844        3528.0932         331.2376         548.1180         772.1828        -326.5880         -26.1038         -34.9446         -58.1735
     299        -721.5845        3528.0932         333.3133         556.8525         765.7902        -322.7029         -22.4163         -35.7567         -62.9711
     300        -721.5847        3528.0932         335.6186         563.7314         762.3463        -319.2218         -20.0009         -36.4359         -66.2691
     301        -721.5848        3528.0932         337.7373         566.8159         763.4062        -317.0104         -19.7233         -36.7945         -66.9362
     302        -721.5850        3528.0932         339.4434         565.8401         768.8126        -316.3224         -21.5593         -36.8107         -64.9550
     303        -721.5853        3528.0932         340.5692         561.9005         776.7600        -316.9529         -24.7588         -36.5750         -61.2874
     304        -721.5856        3528.0932         341.0263         556.9327         784.6327        -318.4865         -28.2286         -36.3055         -57.3727
     305        -721.5859        3528.0932         340.8666         554.7258         787.7237        -319.8495         -29.7733         -36.3262         -55.9258
     306        -721.5864        3528.0932         340.2999         557.8740         783.0778        -320.0521         -28.0421         -36.9320         -58.5807
     307        -721.5870        3528.0932         339.7885         564.9150         773.4344        -318.9840         -24.1043         -38.1779         -63.9239
     308        -721.5877        3528.0932         340.2036         568.5055         770.3145        -318.2092         -22.6702         -39.3388         -66.0889
     309        -721.5886        3528.0932         342.1155         564.2385         780.8734        -318.7654         -26.3698         -39.6196         -61.6618
     310        -721.5897        3528.0932         346.2057         562.2358         794.0472        -317.6660         -29.9751         -39.4150         -57.4806
     311        -721.5911        3528.0932         351.4297         575.4905         790.7192        -311.9206         -26.0184         -40.3142         -63.0018
     312        -721.5928        3528.0932         355.5321         584.8517         789.4193        -307.6748         -23.6816         -42.3453         -66.4036
     313        -721.5948        3528.0932         357.5122         573.4255         810.1016        -310.9903         -31.0955         -42.4366         -57.7379
     314        -721.5972        3528.0932         361.7360         595.6376         795.5896        -306.0192         -23.2033         -43.7939         -69.6163
     315        -721.6002        3528.0932         370.5941         582.9531         831.3225        -302.4931         -34.7421         -48.1470         -56.0087
     316        -721.6033        3528.0932         381.3189         643.8021         792.1963        -292.0417         -13.5982         -43.4007         -88.3679
     317        -721.6044        3528.0932         388.8141         519.2780         939.5915        -292.4270         -73.0009         -68.4573          -8.6524
     318        -721.6080        3528.0932         388.7920         619.5497         836.1897        -289.3636         -28.7610         -50.3224         -69.3884
     319        -721.6080        3528.0932         389.3143         619.8412         837.2245        -289.1227         -29.3113         -50.7752         -68.9893
     320        -721.6081        3528.0932         390.3026         620.4321         839.1239        -288.6483         -30.2111         -51.5583         -68.3392
     321        -721.6082        3528.0932         391.6419         621.4023         841.4792        -287.9560         -31.2498         -52.4546         -67.6372
     322        -721.6083        3528.0932         393.1537         622.6416         843.7780        -286.9585         -32.0728         -53.2118         -67.1262
     323        -721.6084        3528.0932         394.7180         624.2849         845.6144        -285.7451         -32.4301         -53.6394         -67.0352
     324        -721.6086        3528.0932         396.0790         625.9629         846.6644        -284.3901         -32.2294         -53.6677         -67.4021
     325        -721.6088        3528.0932         397.1392         627.5693         847.0134        -283.1651         -31.6285         -53.3482         -68.1506
     326        -721.6090        3528.0932         397.9044         628.9631         846.8977        -282.1477         -30.8770         -52.9296         -69.0627
     327        -721.6094        3528.0932         398.2310         629.6984         846.7866        -281.7920         -30.4532         -52.7961         -69.7469
     328        -721.6098        3528.0932         398.1566         629.6143         847.1830        -282.3274         -30.8772         -53.4226         -69.7742
     329        -721.6102        3528.0932         398.0403         629.1916         848.3325        -283.4034         -32.1036         -54.7543         -69.1914
     330        -721.6108        3528.0932         398.3730         629.5507         849.7051        -284.1370         -33.1276         -56.0664         -68.8367
     331        -721.6117        3528.0932         399.8626         632.0466         850.7269        -283.1857         -32.7898         -56.2933         -69.6220
     332        -721.6127        3528.0932         402.8390         636.1473         852.7716        -280.4020         -31.8424         -55.8773         -71.0235
     333        -721.6138        3528.0932         407.1250         640.3019         858.1996        -277.1265         -32.7514         -56.8626         -71.0045
     334        -721.6152        3528.0932         411.3044         644.6878         864.2098        -274.9845         -34.5922         -59.0039         -70.3976
     335        -721.6171        3528.0932         414.3427         650.2477         865.8236        -273.0433         -33.4301         -58.6750         -72.6403
     336        -721.6193        3528.0932         417.9723         653.0011         872.0194        -271.1035         -35.4006         -60.5544         -72.7477
     337        -721.6219        3528.0932         425.3929         664.4733         879.0789        -267.3734         -36.3708         -62.9868         -73.9014
     338        -721.6251        3528.0932         435.2046         669.7785         893.3964        -257.5610         -37.4285         -63.2363         -75.9903
     339        -721.6289        3528.0932         443.9530         703.6496         891.9202        -263.7108         -41.8994         -74.9631         -74.3557
     340        -721.6323        3528.0932         451.8524         609.4576         960.1852        -214.0856         -32.9788         -40.8443         -92.4013
     341        -721.6202        3528.0932         486.0162        1081.5143         737.5752        -361.0408         -83.9344        -183.4077         -22.9235
     342        -721.6365        3528.0932         460.5141         583.9443        1011.1016        -213.5036         -33.2297         -50.2256         -91.2208
     343        -721.6378        3528.0932         462.4857         626.3095         983.4540        -222.3064         -37.2335         -58.5122         -88.1028
     344        -721.6388        3528.0932         466.7884         698.6661         938.2512        -236.5520         -43.8596         -72.1365         -83.1590
     345        -721.6384        3528.0932         473.6519         776.8222         894.2372        -250.1035         -50.7672         -86.2963         -78.4157
     346        -721.6385        3528.0932         473.6096         772.0629         897.7427        -248.9766         -50.3623         -85.5071         -78.7104
     347        -721.6387        3528.0932         473.5486         762.9291         904.4926        -246.7757         -49.5759         -83.9816         -79.2814
     348        -721.6389        3528.0932         473.5031         750.3104         913.9422        -243.7434         -48.5064         -81.8096         -80.0953
     349        -721.6390        3528.0932         473.5279         735.3834         925.1993        -239.9991         -47.2071         -79.2146         -81.0937
     350        -721.6390        3528.0932         473.6859         719.8636         937.0982        -235.9041         -45.8139         -76.3742         -82.2022
     351        -721.6390        3528.0932         474.0156         706.3335         947.7627        -232.0493         -44.5382         -73.7966         -83.2752
     352        -721.6390        3528.0932         474.0314         706.6559         947.5071        -232.0690         -44.5864         -73.8589         -83.2464
     353        -721.6391        3528.0932         474.1042         707.3604         947.1147        -232.1625         -44.6324         -73.9525         -83.2264
     354        -721.6391        3528.0932         474.1667         708.3218         946.4729        -232.2946         -44.7019         -74.0804         -83.2087
     355        -721.6392        3528.0932         474.2616         709.5856         945.6541        -232.4549         -44.8070         -74.2732         -83.1292
     356        -721.6392        3528.0932         474.3439         711.0873         944.6245        -232.6802         -44.9176         -74.4892         -83.0527
     357        -721.6392        3528.0932         474.4886         712.8722         943.5078        -232.9140         -45.0627         -74.7274         -82.9922
     358        -721.6392        3528.0932         474.6327         714.7845         942.2838        -233.1703         -45.2085         -75.0047         -82.9006
     359        -721.6392        3528.0932         474.8075         717.0273         940.8669        -233.4718         -45.3869         -75.3361         -82.8090
     360        -721.6392        3528.0932         475.0207         719.5790         939.2908        -233.8077         -45.5896         -75.7258         -82.6993
     361        -721.6393        3528.0932         475.2788         722.3300         937.6539        -234.1474         -45.8234         -76.1128         -82.5828
     362        -721.6393        3528.0932         475.5666         725.1325         936.0203        -234.4530         -46.0490         -76.5623         -82.4640
     363        -721.6393        3528.0932         475.8899         727.7590         934.6459        -234.7351         -46.2847         -76.9866         -82.3395
     364        -721.6394        3528.0932         476.2733         729.9473         933.7416        -234.8689         -46.4927         -77.3421         -82.2788
     365        -721.6394        3528.0932         476.6199         731.2618         933.4888        -234.8911         -46.6356         -77.6170         -82.2178
     366        -721.6395        3528.0932         476.9944         731.4250         934.1996        -234.6415         -46.7310         -77.7228         -82.2403
     367        -721.6396        3528.0932         477.3472         730.2369         935.9830        -234.1782         -46.6985         -77.6574         -82.3383
     368        -721.6398        3528.0932         477.6985         727.8177         938.6761        -233.3986         -46.5991         -77.4164         -82.5429
     369        -721.6399        3528.0932         478.0236         724.7497         941.8362        -232.5153         -46.4269         -77.0533         -82.7879
     370        -721.6401        3528.0932         478.3273         722.2114         944.5171        -231.7466         -46.3046         -76.7535         -83.0432
     371        -721.6403        3528.0932         478.6884         721.7874         945.6501        -231.3721         -46.3208         -76.7015         -83.2642
     372        -721.6406        3528.0932         479.1390         724.3535         944.6291        -231.5657         -46.6358         -77.1036         -83.3765
     373        -721.6410        3528.0932         479.7138         729.4894         941.9427        -232.2908         -47.2299         -78.0039         -83.3406
     374        -721.6414        3528.0932         480.4435         734.3720         939.9714        -233.0129         -47.8488         -79.0440         -83.2464
     375        -721.6420        3528.0932         481.3765         735.3514         941.6982        -232.9202         -48.2362         -79.6474         -83.3793
     376        -721.6426        3528.0932         482.6010         732.0889         947.2175        -231.5035         -48.2052         -79.4209         -83.9545
     377        -721.6433        3528.0932         484.3097         730.5866         951.8359        -229.4935         -48.1088         -79.0286         -84.7377
     378        -721.6442        3528.0932         486.5962         737.4889         950.8981        -228.5983         -48.7468         -79.6774         -85.1704
     379        -721.6453        3528.0932         489.2719         746.2206         950.1349        -228.5398         -49.9776         -81.3874         -85.3086
     380        -721.6467        3528.0932         491.7218         743.5731         958.3914        -226.7989         -50.2341         -81.7953         -86.3048
     381        -721.6483        3528.0932         494.7617         745.6708         962.5851        -223.9708         -50.3897         -81.3430         -87.9598
     382        -721.6502        3528.0932         499.3532         761.4897         960.5568        -223.9868         -52.8779         -84.4658         -88.2060
     383        -721.6526        3528.0932         504.4612         750.7185         981.5838        -218.9188         -52.1368         -84.0258         -90.9261
     384        -721.6552        3528.0932         511.3899         795.5834         957.2276        -218.6413         -57.5858         -87.3177         -90.4423
     385        -721.6578        3528.0932         515.9983         709.6860        1049.6550        -211.3462         -50.2101         -88.6728         -97.7469
     386        -721.6569        3528.0932         530.0496         979.3015         824.1259        -213.2784         -77.2106         -83.8146         -83.6560
     387        -721.6620        3528.0932         524.6540         767.5099        1015.5595        -209.1074         -58.0320         -93.2170         -95.7990
     388        -721.6621        3528.0932         525.2900         773.7834        1011.0474        -208.9608         -58.3012         -92.4471         -95.9308
     389        -721.6622        3528.0932         526.5328         784.7554        1003.4023        -208.5593         -58.7837         -91.1229         -96.1753
     390        -721.6622        3528.0932         528.2234         797.0782         995.3969        -207.8047         -59.3459         -89.7081         -96.4206
     391        -721.6623        3528.0932         530.1013         806.6620         990.4112        -206.7693         -59.8343         -88.8417         -96.6163
     392        -721.6624        3528.0932         531.8358         810.6595         990.3232        -205.4752         -60.1013         -88.7873         -96.7787
     393        -721.6625        3528.0932         533.1924         808.4558         995.1989        -204.0773         -60.1086         -89.5482         -96.8325
     394        -721.6627        3528.0932         534.0447         801.5566        1003.3871        -202.8095         -59.8717         -90.8440         -96.8242
     395        -721.6629        3528.0932         534.2783         792.4080        1012.4236        -201.9967         -59.4874         -92.2842         -96.8638
     396        -721.6631        3528.0932         533.8541         786.7767        1016.9320        -202.1466         -59.2102         -92.9518         -97.0799
     397        -721.6633        3528.0932         532.9980         789.4815        1012.8774        -203.3649         -59.3673         -92.3470         -97.5066
     398        -721.6638        3528.0932         532.0591         799.9456        1001.7438        -205.5123         -60.0857         -90.9167         -97.9907
     399        -721.6642        3528.0932         531.6766         807.6215         994.6868        -207.2786         -60.9308         -90.5745         -98.4051
     400        -721.6647        3528.0932         532.4087         802.1537        1002.0296        -206.9572         -61.0734         -92.3264         -98.5867
     401        -721.6654        3528.0932         534.7543         791.5397        1016.6804        -203.9570         -60.2947         -94.0729         -98.9272
     402        -721.6663        3528.0932         538.1120         801.4672        1014.1476        -201.2787         -60.3136         -92.4020         -99.7914
     403        -721.6673        3528.0932         540.5998         819.8367        1003.5665        -201.6037         -61.9668         -91.3890        -100.4140
     404        -721.6685        3528.0932         540.6713         801.6647        1022.0631        -201.7139         -61.5573         -95.3159        -100.9670
     405        -721.6700        3528.0932         540.9384         811.1226        1013.5285        -201.8360         -60.8379         -91.4341        -102.7850
     406        -721.6719        3528.0932         545.4446         820.7070        1018.7709        -203.1439         -65.1926         -97.7571        -103.0627
     407        -721.6741        3528.0932         549.8942         806.2757        1034.1295        -190.7226         -54.7732         -85.1826        -107.1041
     408        -721.6760        3528.0932         554.4426         876.1554        1006.1773        -219.0049         -89.4645        -125.1380        -102.3588
     409        -721.6726        3528.0932         548.7110         684.8154        1103.4037        -142.0861          16.1065          -4.4170        -120.5115
     410        -721.6797        3528.0932         553.7952         846.2802        1023.4255        -208.3201         -76.0074        -111.3542        -107.9289
     411        -721.6797        3528.0932         554.2067         841.9456        1026.1608        -205.4862         -72.5089        -107.0452        -108.3696
     412        -721.6799        3528.0932         555.0588         834.6454        1031.0187        -200.4877         -66.4898         -99.7019        -109.1239
     413        -721.6799        3528.0932         556.4612         827.2433        1036.8829        -194.7425         -60.0170         -91.7560        -110.0090
     414        -721.6800        3528.0932         558.2456         823.0657        1041.8462        -190.1750         -55.7458         -86.4859        -110.7475
     415        -721.6801        3528.0932         560.1077         823.5414        1044.6860        -187.9044         -54.8694         -85.4148        -111.1043
     416        -721.6802        3528.0932         561.7757         828.5336        1044.9927        -188.1994         -57.3969         -88.5388        -111.0411
     417        -721.6804        3528.0932         562.9536         836.4169        1043.0531        -190.6091         -62.2869         -94.5231        -110.5813
     418        -721.6805        3528.0932         563.3202         844.9917        1039.3918        -194.4230         -68.0293        -101.4430        -109.7828
     419        -721.6807        3528.0932         562.5052         848.8890        1036.0857        -197.4591         -70.9625        -104.8942        -109.1534
     420        -721.6810        3528.0932         560.4744         844.5132        1035.1771        -198.2673         -68.6705        -102.0567        -109.2339
     421        -721.6814        3528.0932         557.8914         832.7878        1037.4971        -196.6107         -61.8556         -93.8258        -110.4193
     422        -721.6818        3528.0932         556.4880         824.5706        1040.3650        -195.4716         -57.5028         -88.6767        -111.9874
     423        -721.6824        3528.0932         557.3034         830.2337        1039.4222        -197.7457         -61.6410         -93.7441        -112.2982
     424        -721.6830        3528.0932         560.4565         845.8188        1035.8042        -200.2535         -69.8405        -103.2473        -110.5183
     425        -721.6838        3528.0932         562.7596         845.1843        1039.3938        -196.2994         -66.1031         -98.4900        -110.4299
     426        -721.6848        3528.0932         562.2092         829.1495        1048.8549        -191.3768         -56.2187         -87.0201        -114.2521
     427        -721.6860        3528.0932         560.7593         842.4178        1039.9546        -200.0945         -67.9950        -100.2928        -113.2925
     428        -721.6874        3528.0932         559.0140         842.9005        1035.7595        -201.6178         -65.1494         -95.8248        -111.5613
     429        -721.6891        3528.0932         561.3785         821.3361        1058.9355        -196.1361         -57.9441         -89.0220        -122.4043
     430        -721.6909        3528.0932         565.8301         896.4203        1006.1447        -205.0749         -83.6106        -110.1761         -95.5699
     431        -721.6910        3528.0932         556.4575         700.4269        1161.6072        -192.6616         -13.2083         -53.7686        -173.1921
     432        -721.6939        3528.0932         560.8436         846.2093        1038.1765        -201.8549         -67.4893         -94.2867        -113.1584
     433        -721.6938        3528.0932         561.1087         844.8826        1040.5470        -202.1036         -66.7388         -94.1630        -114.3352
     434        -721.6940        3528.0932         561.6307         842.7064        1044.6757        -202.4901         -65.4671         -93.9291        -116.3210
     435        -721.6940        3528.0932         562.3545         840.4418        1049.3785        -202.7569         -64.0807         -93.6437        -118.4866
     436        -721.6941        3528.0932         563.1811         839.0628        1053.1440        -202.6636         -63.0722         -93.3846        -120.0797
     437        -721.6941        3528.0932         564.0255         839.2407        1054.8861        -202.0503         -62.7882         -93.2158        -120.5646
     438        -721.6943        3528.0932         564.7739         841.1330        1054.2290        -201.0405         -63.3312         -93.1524        -119.7876
     439        -721.6945        3528.0932         565.2718         843.9656        1051.7747        -199.9247         -64.4420         -93.2256        -118.1756
     440        -721.6945        3528.0932         565.3802         846.8553        1048.4634        -199.1780         -65.7226         -93.4412        -116.3115
     441        -721.6948        3528.0932         564.9691         847.9390        1046.4323        -199.4640         -66.4130         -93.6403        -115.4280
     442        -721.6949        3528.0932         563.9829         845.7324        1047.3317        -201.1152         -65.8370         -93.6578        -116.4452
     443        -721.6953        3528.0932         562.6682         841.0767        1050.5947        -203.6669         -64.2947         -93.3186        -118.9509
     444        -721.6957        3528.0932         561.6006         838.0503        1052.0665        -205.3151         -63.3960         -92.7048        -120.3467
     445        -721.6962        3528.0932         561.4223         840.3149        1048.7284        -204.7765         -64.5325         -92.3091        -118.6372
     446        -721.6968        3528.0932         562.1285         844.5480        1045.4303        -203.5927         -66.0032         -92.5076        -116.5225
     447        -721.6976        3528.0932         562.8557         842.5836        1050.4761        -204.4925         -64.5746         -92.4157        -119.0267
     448        -721.6985        3528.0932         562.5566         839.0739        1054.2361        -205.6402         -63.1012         -90.9200        -121.2981
     449        -721.6996        3528.0932         561.1341         843.5242        1045.4738        -205.5957         -65.7922         -90.4260        -117.4315
     450        -721.7010        3528.0932         559.0945         835.1404        1053.4677        -211.3246         -62.6205         -90.8989        -123.2590
     451        -721.7027        3528.0932         559.2898         842.3812        1042.4779        -206.9897         -66.3763         -85.9210        -116.5793
     452        -721.7047        3528.0932         558.7545         823.5452        1074.1149        -221.3968         -56.4483         -95.9554        -135.4217
     453        -721.7061        3528.0932         557.0918         875.9161         982.6434        -187.2842         -84.7252         -58.2860         -80.7963
     454        -721.7073        3528.0932         556.2465         832.6926        1050.9768        -214.9299         -63.7064         -84.9622        -122.4441
     455        -721.7065        3528.0932         557.4188         796.4437        1115.5681        -239.7552         -43.4487        -110.4866        -160.2495
     456        -721.7069        3528.0932         557.3871         805.9298        1099.9357        -233.7040         -48.5558        -104.1014        -151.0199
     457        -721.7073        3528.0932         557.4650         822.6382        1072.7502        -222.9935         -57.3302         -93.0698        -134.7922
     458        -721.7074        3528.0932         557.7845         842.3159        1041.3431        -210.3055         -67.3200         -80.3650        -115.7590
     459        -721.7075        3528.0932         557.7577         841.8111        1042.0638        -210.6020         -67.0685         -80.6910        -116.1892
     460        -721.7075        3528.0932         557.7669         840.8951        1043.5452        -211.1394         -66.5623         -81.2701        -117.0654
     461        -721.7075        3528.0932         557.7471         839.5501        1045.5912        -211.9000         -65.8483         -82.1257        -118.2903
     462        -721.7075        3528.0932         557.7387         837.9481        1048.1260        -212.8580         -64.9664         -83.1338        -119.7756
     463        -721.7075        3528.0932         557.7139         836.1564        1050.8860        -213.9009         -64.0002         -84.2559        -121.3927
     464        -721.7075        3528.0932         557.7018         834.3951        1053.6506        -214.9404         -63.0545         -85.3848        -123.0064
     465        -721.7076        3528.0932         557.6671         832.8143        1056.0950        -215.9079         -62.1999         -86.3787        -124.4719
     466        -721.7076        3528.0932         557.6603         831.4847        1058.2423        -216.7460         -61.4716         -87.2138        -125.7123
     467        -721.7076        3528.0932         557.6887         830.6838        1059.6558        -217.2736         -60.9943         -87.7256        -126.5199
     468        -721.7078        3528.0932         557.6841         830.5152        1059.9889        -217.4517         -60.9011         -87.8040        -126.7036
     469        -721.7078        3528.0932         557.6583         831.2059        1058.9456        -217.1765         -61.2801         -87.2844        -126.0412
     470        -721.7079        3528.0932         557.6844         832.8367        1056.5764        -216.3600         -62.1366         -86.1607        -124.6090
     471        -721.7079        3528.0932         557.6447         834.9023        1053.2739        -215.2421         -63.2625         -84.6537        -122.6227
     472        -721.7081        3528.0932         557.5881         836.6652        1050.3289        -214.2299         -64.3002         -83.2796        -120.8242
     473        -721.7083        3528.0932         557.4457         837.1386        1049.2235        -214.0249         -64.6271         -82.6541        -120.1472
     474        -721.7084        3528.0932         557.1665         835.5691        1050.9182        -214.9878         -63.9008         -83.2389        -121.2060
     475        -721.7087        3528.0932         556.8074         832.4503        1054.9657        -216.9937         -62.3955         -84.7670        -123.6902
     476        -721.7090        3528.0932         556.4305         829.9485        1058.1775        -218.8345         -61.1604         -85.8790        -125.7709
     477        -721.7094        3528.0932         556.0447         830.3222        1056.9961        -219.1844         -61.4207         -85.0633        -125.2237
     478        -721.7098        3528.0932         555.7037         833.1251        1051.9906        -218.0047         -63.0028         -82.4996        -122.2967
     479        -721.7103        3528.0932         555.2668         833.4841        1050.2183        -217.9021         -63.3297         -81.2535        -121.2712
     480        -721.7109        3528.0932         554.5599         828.8940        1055.5278        -220.7421         -61.1333         -83.1617        -124.7921
     481        -721.7117        3528.0932         553.5633         826.9512        1056.7555        -223.0168         -60.3208         -83.4647        -126.3512
     482        -721.7126        3528.0932         552.3536         830.6449        1048.5817        -222.1658         -62.5787         -79.7354        -122.0199
     483        -721.7139        3528.0932         550.6357         823.8279        1054.2318        -226.1524         -59.6584         -82.0748        -126.1881
     484        -721.7152        3528.0932         548.9365         824.7234        1051.0706        -228.9843         -60.3372         -79.9975        -125.2960
     485        -721.7169        3528.0932         547.1712         820.6570        1050.6489        -229.7924         -58.8165         -79.4046        -124.6081
     486        -721.7188        3528.0932         544.4326         820.8305        1054.2111        -241.7436         -58.8162         -78.3033        -131.0322
     487        -721.7209        3528.0932         542.4174         806.9952        1034.3900        -214.1329         -52.8314         -75.9936        -105.5685
     488        -721.7205        3528.0932         537.0313         840.7883        1117.4313        -347.1256         -69.3824         -75.2584        -212.8678
     489        -721.7235        3528.0932         539.0291         808.5699        1034.3333        -225.8158         -49.8779         -74.8510        -108.6916
     490        -721.7236        3528.0932         539.1183         809.4910        1039.7924        -231.9282         -51.0034         -74.7248        -114.4616
     491        -721.7238        3528.0932         539.4614         811.2784        1049.1500        -242.0445         -52.9972         -74.4908        -124.2058
     492        -721.7238        3528.0932         540.0757         813.6420        1059.1785        -252.5934         -55.1678         -74.2532        -134.4079
     493        -721.7238        3528.0932         540.1313         813.6550        1058.7419        -252.0031         -55.0595         -74.2716        -133.8802
     494        -721.7238        3528.0932         540.2090         813.6782        1057.8722        -250.9234         -54.8727         -74.2826        -132.8689
     495        -721.7238        3528.0932         540.3190         813.6950        1056.6627        -249.4007         -54.6283         -74.3143        -131.4460
     496        -721.7238        3528.0932         540.4793         813.7404        1055.2598        -247.5623         -54.3046         -74.3583        -129.7611
     497        -721.7238        3528.0932         540.6821         813.8254        1053.8176        -245.5970         -53.9782         -74.3774        -127.9837
     498        -721.7238        3528.0932         540.8421         813.8249        1052.4905        -243.7892         -53.6594         -74.4134        -126.3339
     499        -721.7238        3528.0932         541.0334         813.8888        1051.5211        -242.3095         -53.3748         -74.4190        -124.9976
     500        -721.7239        3528.0932         541.2141         813.9086        1050.9265        -241.1930         -53.1614         -74.4184        -124.0619
     501        -721.7239        3528.0932         541.3745         813.9778        1050.9404        -240.7948         -53.0329         -74.3941        -123.7741
     502        -721.7239        3528.0932         541.4933         814.0337        1051.7377        -241.2912         -53.0171         -74.3203        -124.3025
     503        -721.7240        3528.0932         541.5515         814.1116        1053.3518        -242.8088         -53.1611         -74.2016        -125.7611
     504        -721.7241        3528.0932         541.5340         814.2123        1055.4404        -245.0506         -53.3988         -74.0696        -127.7771
     505        -721.7242        3528.0932         541.4128         814.3198        1057.2950        -247.3765         -53.6525         -73.9218        -129.7081
     506        -721.7244        3528.0932         541.2239         814.4371        1058.0382        -248.8036         -53.7328         -73.7684        -130.5814
     507        -721.7245        3528.0932         540.9611         814.3520        1057.0166        -248.4854         -53.4632         -73.6642        -129.6273
     508        -721.7247        3528.0932         540.6948         814.0361        1054.6864        -246.6382         -52.8225         -73.5455        -127.1999
     509        -721.7249        3528.0932         540.3051         813.2766        1052.8436        -245.2048         -52.0824         -73.4085        -125.2176
     510        -721.7252        3528.0932         539.8913         812.4631        1053.7224        -246.5116         -51.6246         -73.1335        -125.8926
