    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     245       -1003.4025        4466.5536        1147.5876        1322.5563        1599.6106         520.5959         125.5962        -406.4828        -494.2795
     246       -1003.4055        4466.5536        1147.7438        1324.3190        1605.9008         513.0116         122.7707        -402.1302        -493.5252
     247       -1003.4089        4466.5536        1149.0500        1328.1697        1608.8134         510.1673         120.2983        -408.1625        -483.8598
     248       -1003.4130        4466.5536        1149.4491        1330.7322        1612.5874         505.0277         117.5140        -411.2663        -473.2658
     249       -1003.4179        4466.5536        1146.0522        1327.4795        1620.1102         490.5668         112.7625        -400.7532        -473.2628
     250       -1003.4238        4466.5536        1142.1949        1324.3823        1620.2799         481.9230         108.5662        -406.8440        -464.4252
     251       -1003.4308        4466.5536        1138.9868        1321.4756        1623.2661         472.2188         107.4126        -408.2696        -452.3937
     252       -1003.4390        4466.5536        1132.5697        1311.3539        1633.1396         453.2152         101.4465        -397.1987        -461.3179
     253       -1003.4484        4466.5536        1132.7744        1316.5560        1621.2487         460.5186         113.9327        -433.8214        -417.1465
     254       -1003.4557        4466.5536        1105.3346        1270.0696        1671.6792         374.2550          81.0341        -320.9875        -524.9499
     255       -1003.4377        4466.5536        1156.5061        1378.5935        1526.2970         564.6277         176.7801        -656.4319        -196.5569
     256       -1003.4709        4466.5536        1092.6321        1275.9270        1638.4044         363.5648         120.8244        -362.9717        -475.6216
     257       -1003.4714        4466.5536        1095.8496        1278.6494        1636.6587         372.2406         117.7596        -375.2272        -464.6396
     258       -1003.4720        4466.5536        1101.8292        1283.7510        1634.1848         387.5517         112.3233        -396.1814        -445.6278
     259       -1003.4722        4466.5536        1109.5094        1290.4833        1632.8063         405.2387         106.0676        -418.8817        -424.3818
     260       -1003.4722        4466.5536        1109.4891        1290.5305        1633.2344         404.7027         106.2984        -417.8410        -425.1557
     261       -1003.4723        4466.5536        1109.4659        1290.6547        1634.0612         403.6821         106.7554        -415.8486        -426.6405
     262       -1003.4724        4466.5536        1109.4618        1290.8491        1635.2599         402.2766         107.3843        -413.0565        -428.7179
     263       -1003.4725        4466.5536        1109.4933        1291.1350        1636.7230         400.6221         108.1491        -409.7397        -431.2036
     264       -1003.4725        4466.5536        1109.5911        1291.5194        1638.3470         398.9067         108.9515        -406.2041        -433.8543
     265       -1003.4727        4466.5536        1109.7957        1292.0332        1640.0105         397.3432         109.7408        -402.8628        -436.3791
     266       -1003.4728        4466.5536        1110.1173        1292.6730        1641.5525         396.1265         110.4051        -400.0735        -438.4932
     267       -1003.4730        4466.5536        1110.6306        1293.5330        1642.9989         395.3601         110.9481        -398.0054        -440.0930
     268       -1003.4732        4466.5536        1111.3673        1294.6276        1644.1740         395.3006         111.2666        -397.1216        -440.7906
     269       -1003.4734        4466.5536        1112.3278        1295.9722        1644.9065         396.1048         111.2809        -397.8474        -440.2495
     270       -1003.4738        4466.5536        1113.4535        1297.5067        1645.0740         397.7800         110.9697        -400.3265        -438.3088
     271       -1003.4741        4466.5536        1114.5962        1299.1122        1644.7018         399.9747         110.4129        -404.1519        -435.1607
     272       -1003.4746        4466.5536        1115.4370        1300.5481        1643.9989         401.7642         109.8618        -408.0856        -431.6677
     273       -1003.4752        4466.5536        1115.5710        1301.4961        1643.3647         401.8523         109.7073        -410.2070        -429.2857
     274       -1003.4760        4466.5536        1114.6760        1301.6664        1643.2196         399.1420         110.3035        -408.9286        -429.4039
     275       -1003.4768        4466.5536        1112.7225        1301.0333        1643.4492         393.6853         111.6163        -404.4031        -432.3194
     276       -1003.4780        4466.5536        1110.3331        1300.0580        1643.3595         387.5817         113.0091        -399.8785        -436.0621
     277       -1003.4792        4466.5536        1108.6488        1299.7013        1642.0732         384.1722         113.5538        -400.2193        -436.8864
     278       -1003.4808        4466.5536        1108.4844        1300.7496        1640.1340         384.5693         113.1053        -406.1696        -433.1067
     279       -1003.4828        4466.5536        1109.1543        1302.7634        1640.2432         384.4563         113.1179        -409.9760        -429.3614
     280       -1003.4852        4466.5536        1108.8246        1303.9781        1643.7096         378.7862         114.8383        -404.2727        -432.5267
     281       -1003.4882        4466.5536        1107.1161        1303.3333        1645.6604         372.3544         116.1226        -399.9095        -437.6402
     282       -1003.4916        4466.5536        1105.3298        1301.7170        1642.3746         371.8976         115.3791        -409.0339        -432.5173
     283       -1003.4960        4466.5536        1101.6003        1298.3173        1643.6825         362.8013         117.1086        -404.1665        -432.0283
     284       -1003.5011        4466.5536        1097.2225        1293.4128        1644.7119         353.5428         116.6688        -400.5628        -439.4988
     285       -1003.5073        4466.5536        1099.7277        1295.9214        1643.7966         359.4651         118.6976        -414.2907        -423.1791
     286       -1003.5140        4466.5536        1088.2177        1282.0214        1659.5127         323.1188         116.7543        -369.9215        -464.2601
     287       -1003.5187        4466.5536        1104.5229        1301.5308        1613.8879         398.1502         121.7721        -494.8499        -353.3845
     288       -1003.5233        4466.5536        1088.4138        1283.8735        1647.7413         333.6266         122.5734        -399.3582        -432.7530
     289       -1003.5203        4466.5536        1078.8004        1269.8163        1683.7024         282.8828         115.4790        -314.8627        -504.6675
     290       -1003.5219        4466.5536        1081.2687        1273.4061        1675.1791         295.2207         117.0442        -335.7531        -487.6718
     291       -1003.5236        4466.5536        1086.1322        1279.9874        1660.7620         317.6472         119.2573        -372.3804        -457.5826
     292       -1003.5241        4466.5536        1092.8119        1288.2611        1644.8964         345.2782         120.9652        -415.3106        -421.6449
     293       -1003.5241        4466.5536        1092.7170        1288.1223        1645.3539         344.6751         120.9094        -414.3045        -422.3495
     294       -1003.5241        4466.5536        1092.5221        1287.8363        1646.2354         343.4943         120.8015        -412.3713        -423.7207
     295       -1003.5242        4466.5536        1092.2568        1287.4281        1647.5015         341.8407         120.6374        -409.6225        -425.6563
     296       -1003.5243        4466.5536        1091.9506        1286.9597        1649.0625         339.8295         120.4376        -406.2696        -428.0140
     297       -1003.5244        4466.5536        1091.6271        1286.4553        1650.7919         337.6342         120.2117        -402.5932        -430.6019
     298       -1003.5244        4466.5536        1091.3379        1285.9896        1652.5569         335.4673         119.9826        -398.9312        -433.1707
     299       -1003.5245        4466.5536        1091.1188        1285.5966        1654.2054         333.5542         119.7612        -395.6445        -435.4850
     300       -1003.5247        4466.5536        1090.9850        1285.3241        1655.6927         331.9383         119.5642        -392.8158        -437.4567
     301       -1003.5248        4466.5536        1091.0074        1285.2751        1656.8285         330.9187         119.4244        -390.9346        -438.7393
     302       -1003.5249        4466.5536        1091.2191        1285.5084        1657.3732         330.7758         119.4039        -390.4955        -438.9917
     303       -1003.5252        4466.5536        1091.6683        1286.1044        1657.1801         331.7206         119.5422        -391.8556        -437.9192
     304       -1003.5255        4466.5536        1092.3502        1287.0724        1656.2300         333.7482         119.8657        -395.0003        -435.4970
     305       -1003.5259        4466.5536        1093.1639        1288.2910        1654.7585         336.4421         120.3576        -399.3174        -432.1491
     306       -1003.5264        4466.5536        1093.8785        1289.4530        1653.3984         338.7842         120.9476        -403.1758        -428.9709
     307       -1003.5269        4466.5536        1094.2050        1290.1586        1653.0232         339.4333         121.4721        -404.5091        -427.4678
     308       -1003.5275        4466.5536        1093.9132        1290.0570        1654.2167         337.4658         121.7505        -401.9224        -428.7177
     309       -1003.5284        4466.5536        1093.0709        1289.1992        1656.6802         333.3334         121.6432        -396.2351        -432.3122
     310       -1003.5294        4466.5536        1092.2238        1288.3087        1658.7433         329.6191         121.2786        -391.6089        -435.4341
     311       -1003.5306        4466.5536        1092.0411        1288.3947        1658.3975         329.3313         121.1925        -392.8454        -434.4619
     312       -1003.5321        4466.5536        1092.6893        1289.7539        1655.9835         332.3308         121.7949        -399.2733        -429.4053
     313       -1003.5339        4466.5536        1093.0717        1290.8242        1655.5785         332.8120         122.6747        -401.3634        -426.7459
     314       -1003.5361        4466.5536        1092.0968        1289.8232        1659.5358         326.9315         122.5000        -393.6155        -431.2074
     315       -1003.5389        4466.5536        1090.9823        1288.4603        1661.4858         323.0008         121.2344        -390.6223        -433.3773
     316       -1003.5421        4466.5536        1090.8358        1289.1090        1657.4154         325.9829         121.5676        -399.9907        -425.6459
     317       -1003.5461        4466.5536        1088.3102        1286.7155        1660.7390         317.4762         121.9337        -390.8893        -429.6410
     318       -1003.5510        4466.5536        1086.6322        1284.3475        1661.0089         314.5401         118.7632        -393.0440        -429.9591
     319       -1003.5569        4466.5536        1087.0825        1288.2208        1659.2880         313.7388         125.0023        -393.0798        -421.3284
     320       -1003.5638        4466.5536        1079.3656        1271.5461        1670.4525         296.0982         105.0356        -384.0752        -447.3332
     321       -1003.5693        4466.5536        1092.8010        1319.0553        1632.6890         326.6588         171.6005        -404.9717        -355.9358
     322       -1003.5492        4466.5536        1040.3229        1166.0651        1756.5026         198.4011         -53.9566        -326.0659        -650.9038
     323       -1003.5800        4466.5536        1073.7301        1296.8020        1620.9320         303.4565         163.7902        -408.8799        -376.2126
     324       -1003.5811        4466.5536        1072.2397        1288.9325        1631.5645         296.2223         150.6781        -401.9524        -391.1152
     325       -1003.5821        4466.5536        1070.4475        1276.4009        1650.3673         284.5744         128.2157        -389.5883        -416.2639
     326       -1003.5822        4466.5536        1070.2687        1264.7201        1672.5192         273.5668         103.7031        -375.0480        -442.9370
     327       -1003.5822        4466.5536        1070.6221        1265.6388        1671.8020         274.4254         104.9418        -375.6173        -441.4927
     328       -1003.5823        4466.5536        1071.3168        1267.4302        1670.4293         276.0908         107.2961        -376.7114        -438.7242
     329       -1003.5825        4466.5536        1072.3184        1269.9614        1668.5490         278.4449         110.5963        -378.2375        -434.8503
     330       -1003.5826        4466.5536        1073.5563        1273.0298        1666.3392         281.2997         114.5368        -380.0501        -430.2289
     331       -1003.5827        4466.5536        1074.9835        1276.4188        1664.1195         284.4120         118.7191        -381.9634        -425.3299
     332       -1003.5828        4466.5536        1076.4592        1279.7355        1662.1846         287.4578         122.6232        -383.7308        -420.7618
     333       -1003.5829        4466.5536        1077.8527        1282.6152        1660.8718         290.0707         125.7555        -385.1435        -417.1365
     334       -1003.5830        4466.5536        1079.1449        1284.9663        1660.3104         292.1577         127.9576        -386.1063        -414.6544
     335       -1003.5831        4466.5536        1080.2006        1286.4172        1660.8058         293.3786         128.7385        -386.3882        -413.8861
     336       -1003.5834        4466.5536        1080.8846        1286.6589        1662.5714         293.4237         127.7337        -385.7859        -415.2845
     337       -1003.5836        4466.5536        1081.0946        1285.5463        1665.6135         292.1241         124.8115        -384.1756        -418.9756
     338       -1003.5841        4466.5536        1080.8263        1283.3080        1669.5205         289.6504         120.4538        -381.6852        -424.3466
     339       -1003.5845        4466.5536        1080.2581        1280.8582        1673.1035         286.8126         116.1702        -378.9463        -429.5182
     340       -1003.5848        4466.5536        1079.6813        1279.5227        1674.6362         284.8850         114.1694        -377.0623        -431.8436
     341       -1003.5856        4466.5536        1079.3644        1280.3384        1672.9241         284.8306         116.0438        -377.0488        -429.4703
     342       -1003.5864        4466.5536        1079.3248        1283.2004        1668.1124         286.6613         121.4952        -379.0953        -422.8456
     343       -1003.5873        4466.5536        1079.1101        1285.8701        1663.1078         288.3523         126.7484        -381.7008        -416.7010
     344       -1003.5885        4466.5536        1078.0724        1285.1715        1662.1790         286.8664         126.5708        -381.9930        -417.4288
     345       -1003.5899        4466.5536        1076.5537        1281.1528        1666.5393         281.9690         120.3745        -378.5767        -425.4662
     346       -1003.5917        4466.5536        1076.4058        1279.8324        1670.3516         279.0332         116.7489        -374.8185        -429.7146
     347       -1003.5938        4466.5536        1078.1578        1285.3000        1666.9518         282.2218         122.7430        -376.3421        -421.6043
     348       -1003.5963        4466.5536        1078.2305        1288.3248        1662.9164         283.4501         126.6781        -379.6360        -416.6743
     349       -1003.5994        4466.5536        1073.9664        1280.3402        1667.7682         273.7908         117.4086        -373.9153        -429.0008
     350       -1003.6033        4466.5536        1072.5945        1282.1907        1663.7526         271.8400         121.5875        -371.0620        -421.4630
     351       -1003.6079        4466.5536        1071.8485        1284.4625        1659.1195         271.9636         122.6470        -377.3225        -418.9325
     352       -1003.6134        4466.5536        1069.9921        1278.0208        1671.8395         260.1160         114.2021        -355.0316        -434.5918
     353       -1003.6193        4466.5536        1074.7257        1303.2108        1637.7982         283.1683         135.6431        -403.7617        -386.3344
     354       -1003.6202        4466.5536        1051.4537        1235.3705        1710.6266         208.3642          77.3258        -264.3096        -523.2634
     355       -1003.6281        4466.5536        1064.8551        1286.1541        1649.9716         258.4401         124.3283        -369.6198        -416.4694
     356       -1003.6282        4466.5536        1065.1735        1285.6506        1651.6295         258.2402         122.9188        -368.0376        -417.9827
     357       -1003.6283        4466.5536        1065.8246        1284.8948        1654.5929         257.9860         120.4945        -365.2924        -420.5662
     358       -1003.6285        4466.5536        1066.7803        1284.2842        1658.1519         257.9048         117.7834        -362.1613        -423.3870
     359       -1003.6287        4466.5536        1068.0089        1284.3180        1661.4438         258.2649         115.6788        -359.6369        -425.4380
     360       -1003.6290        4466.5536        1069.3857        1285.2898        1663.6692         259.1984         114.8864        -358.5035        -425.9655
     361       -1003.6293        4466.5536        1070.7229        1287.1553        1664.4220         260.5915         115.6491        -358.9970        -424.8181
     362       -1003.6296        4466.5536        1071.8429        1289.5287        1663.8447         262.1549         117.6188        -360.7419        -422.4715
     363       -1003.6300        4466.5536        1072.5950        1291.9373        1662.3521         263.4957         120.2144        -363.0772        -419.7079
     364       -1003.6306        4466.5536        1072.6782        1293.2937        1660.9011         263.8398         122.0294        -364.4705        -418.1520
     365       -1003.6313        4466.5536        1071.9330        1292.6893        1660.5676         262.5421         121.6765        -363.4437        -419.1748
     366       -1003.6322        4466.5536        1070.5424        1290.4202        1661.3523         259.8547         119.1251        -360.0937        -422.2389
     367       -1003.6334        4466.5536        1069.2715        1288.8229        1661.5031         257.4884         116.8281        -357.3302        -423.9547
     368       -1003.6348        4466.5536        1068.8632        1290.4368        1658.9774         257.1755         117.8722        -358.5685        -421.3327
     369       -1003.6365        4466.5536        1069.3484        1294.2461        1655.5499         258.2492         120.9333        -361.9293        -417.6994
     370       -1003.6385        4466.5536        1069.6638        1295.3407        1656.4551         257.1955         119.7981        -359.8347        -420.4753
     371       -1003.6411        4466.5536        1068.9686        1294.4751        1658.7886         253.6420         115.8067        -353.9889        -424.0354
     372       -1003.6443        4466.5536        1066.9647        1297.2388        1651.9104         251.7449         118.4725        -357.0182        -417.2672
     373       -1003.6482        4466.5536        1063.4055        1294.3273        1649.3409         246.5484         115.9839        -353.5297        -423.3333
     374       -1003.6530        4466.5536        1063.4017        1298.4274        1648.5677         243.2099         115.5787        -349.8641        -417.3958
     375       -1003.6587        4466.5536        1059.3641        1298.8038        1638.3822         240.9065         112.7080        -355.0440        -427.9710
     376       -1003.6655        4466.5536        1061.6915        1305.8491        1650.3036         228.9217         120.2492        -327.0855        -394.2161
     377       -1003.6698        4466.5536        1027.6932        1273.5548        1576.1394         233.3854          68.7869        -419.7761        -518.9979
     378       -1003.6743        4466.5536        1048.4054        1299.3058        1624.2988         221.6116         117.3496        -336.4573        -412.9675
     379       -1003.6744        4466.5536        1048.5657        1298.9637        1624.8258         221.9074         114.8279        -338.5254        -415.2640
     380       -1003.6745        4466.5536        1048.9028        1298.4811        1625.7449         222.4824         110.6143        -341.9913        -419.1705
     381       -1003.6747        4466.5536        1049.4700        1298.2527        1626.8650         223.2922         106.2397        -345.6217        -423.3748
     382       -1003.6748        4466.5536        1050.2631        1298.6208        1627.9520         224.2163         103.4058        -347.9893        -426.3489
     383       -1003.6752        4466.5536        1051.1769        1299.7094        1628.7502         225.0714         103.1696        -348.1593        -427.0291
     384       -1003.6754        4466.5536        1052.0975        1301.3582        1629.2263         225.7081         105.4956        -346.0559        -425.2656
     385       -1003.6758        4466.5536        1052.8212        1303.1029        1629.4003         225.9602         109.2204        -342.5391        -421.8427
     386       -1003.6764        4466.5536        1053.1367        1304.3903        1629.3461         225.6739         112.6984        -338.8026        -418.0042
     387       -1003.6769        4466.5536        1052.7157        1304.3544        1629.0532         224.7395         113.2843        -337.1092        -416.1719
     388       -1003.6777        4466.5536        1051.3450        1302.7096        1628.2592         223.0661         109.6897        -338.8964        -418.1650
     389       -1003.6786        4466.5536        1049.3536        1300.5746        1626.3882         221.0982         104.5792        -342.7297        -422.8213
     390       -1003.6798        4466.5536        1047.6532        1300.2365        1623.3046         219.4186         104.0521        -343.7474        -425.0464
     391       -1003.6813        4466.5536        1046.9364        1302.4198        1620.2827         218.1067         109.3811        -339.3399        -421.2251
     392       -1003.6832        4466.5536        1046.6857        1303.9906        1619.5814         216.4850         110.4886        -335.6786        -417.1805
     393       -1003.6854        4466.5536        1044.9508        1302.2952        1618.8798         213.6774         101.6737        -339.4694        -421.9804
     394       -1003.6882        4466.5536        1041.5248        1302.4148        1612.1833         209.9762         102.6234        -339.1446        -425.1672
     395       -1003.6915        4466.5536        1038.1210        1302.7416        1607.2856         204.3355         108.2604        -331.5459        -417.2787
     396       -1003.6956        4466.5536        1032.8687        1296.3809        1605.8171         196.4079          89.1717        -339.3216        -427.1428
     397       -1003.7004        4466.5536        1029.8787        1306.6958        1587.6926         195.2475         121.8512        -321.3362        -410.9973
     398       -1003.7052        4466.5536        1026.0887        1283.3975        1614.6385         180.2299          35.2336        -362.6836        -442.1996
     399       -1003.7042        4466.5536        1020.7089        1348.6746        1522.8793         190.5729         249.5084        -249.7479        -358.4838
     400       -1003.7135        4466.5536        1015.4333        1291.0125        1582.5470         172.7404          80.2049        -339.8099        -426.1708
     401       -1003.7136        4466.5536        1016.0237        1292.8348        1582.1821         173.0541          83.4094        -337.6879        -423.9870
     402       -1003.7137        4466.5536        1017.1389        1296.0751        1581.6676         173.6738          88.8953        -334.0247        -420.1724
     403       -1003.7138        4466.5536        1018.5449        1299.8220        1581.3271         174.4855          94.9300        -329.9338        -415.8644
     404       -1003.7140        4466.5536        1019.9813        1302.9724        1581.5730         175.3984          99.3199        -326.8436        -412.5001
     405       -1003.7143        4466.5536        1021.1133        1304.6229        1582.5159         176.2011         100.5509        -325.7563        -411.1481
     406       -1003.7145        4466.5536        1021.7812        1304.4927        1584.0906         176.7602          98.3457        -326.8842        -412.1253
     407       -1003.7149        4466.5536        1021.9229        1302.9189        1585.9025         176.9472          93.6940        -329.6476        -414.9070
     408       -1003.7153        4466.5536        1021.5664        1300.5350        1587.5015         176.6626          88.1279        -333.0999        -418.6064
     409       -1003.7159        4466.5536        1020.8367        1298.8407        1587.9055         175.7642          85.0700        -335.1005        -421.0449
     410       -1003.7166        4466.5536        1019.9543        1299.1504        1586.4200         174.2924          87.2288        -333.8294        -420.0782
     411       -1003.7174        4466.5536        1019.0098        1301.3077        1583.3469         172.3748          93.7471        -329.6862        -415.5446
     412       -1003.7184        4466.5536        1017.8165        1302.5535        1580.6318         170.2642          97.7448        -326.8323        -411.2870
     413       -1003.7197        4466.5536        1016.1025        1299.9996        1580.1860         168.1220          92.5983        -329.5795        -412.4766
     414       -1003.7213        4466.5536        1014.4068        1296.2349        1580.9357         166.0501          84.0188        -334.8765        -417.6720
     415       -1003.7233        4466.5536        1013.9144        1298.5787        1579.0194         164.1451          87.8858        -332.7464        -416.4432
     416       -1003.7257        4466.5536        1014.1857        1304.0659        1576.4650         162.0262          95.4867        -327.1368        -408.7726
     417       -1003.7288        4466.5536        1011.2288        1298.5382        1577.6671         157.4812          80.9754        -333.6517        -413.2361
     418       -1003.7324        4466.5536        1007.6650        1300.2712        1571.6097         151.1141          87.0297        -329.0681        -412.2431
     419       -1003.7369        4466.5536        1007.2341        1302.5869        1571.3809         147.7344          83.8837        -328.7079        -403.5356
     420       -1003.7423        4466.5536        1001.7454        1300.0210        1568.2877         136.9276          73.7139        -328.0035        -422.2870
     421       -1003.7482        4466.5536        1008.1942        1322.2366        1556.7532         145.5928         103.1824        -320.5002        -355.4938
     422       -1003.7474        4466.5536         971.1736        1256.6797        1576.9675          79.8737         -24.3950        -328.4580        -558.5254
     423       -1003.7568        4466.5536         992.2405        1310.0978        1542.9081         123.7157          86.0320        -321.6227        -389.3969
     424       -1003.7570        4466.5536         992.4167        1308.9872        1545.5806         122.6821          82.0791        -321.0695        -393.2148
     425       -1003.7571        4466.5536         992.8345        1307.2410        1550.2317         121.0311          75.3709        -320.0604        -399.6953
     426       -1003.7573        4466.5536         993.5744        1305.6985        1555.5063         119.5183          68.2078        -318.8398        -406.6468
     427       -1003.7574        4466.5536         994.6591        1305.3088        1559.7188         118.9497          63.3130        -317.7617        -411.4449
     428       -1003.7576        4466.5536         995.9507        1306.4532        1561.6582         119.7410          62.3731        -317.1056        -412.4199
     429       -1003.7581        4466.5536         997.2752        1309.0146        1561.0627         121.7483          65.4559        -317.0156        -409.4302
     430       -1003.7584        4466.5536         998.3704        1312.2922        1558.5039         124.3148          71.1343        -317.3911        -403.7328
     431       -1003.7589        4466.5536         998.9745        1315.3895        1555.0032         126.5310          77.2030        -318.0017        -397.3177
     432       -1003.7594        4466.5536         998.6181        1316.5029        1552.6724         126.6791          79.5253        -318.3363        -394.2120
     433       -1003.7602        4466.5536         997.0899        1314.5720        1553.0353         123.6623          75.4505        -317.8300        -397.2466
     434       -1003.7610        4466.5536         994.7875        1310.7605        1555.2256         118.3764          67.2237        -316.2600        -404.7039
     435       -1003.7621        4466.5536         992.9111        1309.2092        1554.9089         114.6151          63.8125        -314.6216        -408.0247
     436       -1003.7635        4466.5536         992.5229        1312.6871        1549.5908         115.2907          70.3493        -314.4926        -401.2591
     437       -1003.7653        4466.5536         993.2827        1317.4822        1545.1360         117.2300          76.2058        -315.6062        -393.3780
     438       -1003.7675        4466.5536         993.0493        1316.7562        1549.0614         113.3300          66.9938        -314.3153        -400.1068
     439       -1003.7701        4466.5536         991.5188        1316.4972        1549.9729         108.0862          61.9994        -309.8828        -405.5736
     440       -1003.7733        4466.5536         989.4958        1321.7111        1537.7433         109.0330          74.7921        -310.2310        -389.9480
     441       -1003.7772        4466.5536         984.8267        1313.9346        1542.7258          97.8199          54.5583        -306.9836        -404.2345
     442       -1003.7818        4466.5536         984.6418        1326.9805        1526.2400         100.7052          79.3879        -299.3997        -383.9680
     443       -1003.7866        4466.5536         980.1944        1307.2268        1550.5215          82.8350          15.8557        -308.9030        -419.3380
     444       -1003.7883        4466.5536         983.9694        1370.1917        1470.6127         111.1040         178.4527        -261.3627        -318.9308
     445       -1003.7939        4466.5536         975.9125        1319.6042        1524.8134          83.3201          50.7773        -298.0653        -394.3814
     446       -1003.7939        4466.5536         976.2819        1320.6212        1524.5824          83.6420          52.4827        -296.8347        -393.2648
     447       -1003.7941        4466.5536         976.9836        1322.4447        1524.2473          84.2589          55.4215        -294.7127        -391.3353
     448       -1003.7942        4466.5536         977.8806        1324.5887        1524.0201          85.0330          58.6439        -292.3149        -389.1369
     449       -1003.7944        4466.5536         978.8147        1326.4637        1524.1272          85.8532          61.0445        -290.4221        -387.3729
     450       -1003.7946        4466.5536         979.6076        1327.5990        1524.6841          86.5395          61.7752        -289.6279        -386.5995
     451       -1003.7949        4466.5536         980.1533        1327.7882        1525.6699          87.0017          60.6065        -290.0918        -387.0055
     452       -1003.7952        4466.5536         980.3918        1327.2089        1526.8235          87.1434          58.0988        -291.4936        -388.3114
     453       -1003.7955        4466.5536         980.3589        1326.2341        1527.8668          86.9757          55.0796        -293.2496        -390.0671
     454       -1003.7960        4466.5536         980.0972        1325.6342        1528.1805          86.4768          53.3590        -294.1483        -391.1402
     455       -1003.7966        4466.5536         979.7217        1326.1333        1527.2733          85.7584          54.4820        -293.0513        -390.4237
     456       -1003.7974        4466.5536         979.2953        1327.6353        1525.3448          84.9060          57.9352        -290.1614        -387.8607
     457       -1003.7983        4466.5536         978.7330        1328.6460        1523.6248          83.9282          59.9317        -287.8163        -385.4419
     458       -1003.7996        4466.5536         977.8873        1327.6420        1523.3536          82.6664          56.8273        -288.4756        -385.7803
     459       -1003.8011        4466.5536         977.0879        1326.2703        1523.7277          81.2656          51.9856        -290.2358        -387.8490
     460       -1003.8027        4466.5536         976.9285        1328.3744        1522.2181          80.1928          54.0267        -287.3386        -386.3815
     461       -1003.8051        4466.5536         976.9409        1331.4371        1520.1206          79.2650          57.5682        -282.3530        -382.1180
     462       -1003.8077        4466.5536         975.2977        1328.5946        1520.5404          76.7580          49.0757        -284.0338        -383.9573
     463       -1003.8109        4466.5536         973.5096        1330.7908        1516.0383          73.6998          53.5937        -277.8967        -381.5190
     464       -1003.8148        4466.5536         972.8553        1330.1060        1515.9889          72.4713          47.8662        -276.1668        -377.6978
     465       -1003.8196        4466.5536         969.1483        1331.3870        1510.8953          65.1625          51.6059        -268.2798        -381.7452
     466       -1003.8252        4466.5536         970.2947        1323.6696        1515.4884          71.7260          32.6742        -277.4563        -359.7101
     467       -1003.8295        4466.5536         945.9775        1347.5559        1481.7029           8.6737          98.3031        -203.0758        -430.7466
     468       -1003.8046        4466.5536        1016.7007        1255.1069        1575.2610         219.7345        -164.9635        -481.9656        -158.0036
     469       -1003.8335        4466.5536         933.6126        1351.1569        1480.2272         -30.5461         115.5443        -139.9605        -434.1728
     470       -1003.8369        4466.5536         937.6917        1339.7854        1482.3295          -9.0397          91.6835        -175.6246        -413.9721
     471       -1003.8396        4466.5536         946.3884        1322.1399        1488.1046          28.9205          51.1432        -236.0256        -378.7471
     472       -1003.8386        4466.5536         959.5992        1307.1163        1499.1531          72.5281           7.4875        -299.7914        -338.6170
     473       -1003.8389        4466.5536         959.2031        1308.6279        1499.0134          69.9679          10.3281        -295.2967        -340.9159
     474       -1003.8392        4466.5536         958.4939        1311.5687        1498.7908          65.1224          15.7563        -286.7238        -345.3207
     475       -1003.8396        4466.5536         957.5806        1315.7072        1498.5691          58.4656          23.2956        -274.8584        -351.4350
     476       -1003.8399        4466.5536         956.6038        1320.7319        1498.4138          50.6658          32.2497        -260.7831        -358.7212
     477       -1003.8400        4466.5536         955.7666        1326.2294        1498.4484          42.6219          41.7001        -246.0296        -366.4699
     478       -1003.8401        4466.5536         955.2868        1331.3210        1498.7051          35.8342          49.9982        -233.2428        -373.4245
     479       -1003.8401        4466.5536         955.3283        1331.2365        1498.7249          36.0234          49.8034        -233.5589        -373.2854
     480       -1003.8401        4466.5536         955.4017        1331.0684        1498.7448          36.3920          49.4227        -234.1777        -373.0173
     481       -1003.8401        4466.5536         955.5139        1330.8153        1498.7914          36.9351          48.8659        -235.0981        -372.6134
     482       -1003.8401        4466.5536         955.6584        1330.4921        1498.8445          37.6389          48.1421        -236.2889        -372.0937
     483       -1003.8401        4466.5536         955.8469        1330.1130        1498.9320          38.4955          47.2664        -237.7205        -371.4665
     484       -1003.8402        4466.5536         956.0601        1329.6813        1499.0251          39.4735          46.2702        -239.3579        -370.7458
     485       -1003.8402        4466.5536         956.2945        1329.2117        1499.1256          40.5462          45.1790        -241.1505        -369.9533
     486       -1003.8403        4466.5536         956.5941        1328.6892        1499.2694          41.8237          43.8935        -243.2362        -369.0119
     487       -1003.8403        4466.5536         956.9365        1328.1042        1499.4423          43.2629          42.4496        -245.5870        -367.9380
     488       -1003.8403        4466.5536         957.3408        1327.5258        1499.6665          44.8300          40.9036        -248.0926        -366.7746
     489       -1003.8405        4466.5536         957.7845        1326.9937        1499.9340          46.4257          39.3536        -250.5726        -365.5799
     490       -1003.8405        4466.5536         958.2437        1326.6035        1500.2346          47.8931          37.9612        -252.7752        -364.4646
     491       -1003.8405        4466.5536         958.7075        1326.4558        1500.5941          49.0725          36.9119        -254.3787        -363.5629
     492       -1003.8407        4466.5536         959.1097        1326.6174        1500.9479          49.7635          36.3964        -255.0609        -363.0118
     493       -1003.8408        4466.5536         959.4182        1327.2008        1501.2865          49.7673          36.6009        -254.5333        -362.9576
     494       -1003.8409        4466.5536         959.5984        1328.2090        1501.5924          48.9939          37.6110        -252.6243        -363.4934
