# Converted from POSCAR to lammps format

744 atoms
5 atom types

0.000000  23.307019192826   xlo xhi
0.000000  20.184470707479   ylo yhi
0.000000  40.000000000000   zlo zhi

0.000000000000  0.000000000000  0.000000000000   xy xz yz

Atoms

   1  1     6.668011190498 9.606535749193 0.500000000000
   2  1     6.668011190498 19.698771102932 0.500000000000
   3  1     18.321520786911 9.606535749193 0.500000000000
   4  1     18.321520786911 19.698771102932 0.500000000000
   5  1     9.684913333918 5.302835406376 5.683876700026
   6  1     9.684913333918 15.395070760116 5.683876700026
   7  1     21.338422930331 5.302835406376 5.683876700026
   8  1     21.338422930331 15.395070760116 5.683876700026
   9  1     3.884513883572 4.993994894873 5.569733572883
  10  1     3.884513883572 15.086230248613 5.569733572883
  11  1     15.538023479985 4.993994894873 5.569733572883
  12  1     15.538023479985 15.086230248613 5.569733572883
  13  1     6.177235355369 0.880032321775 5.547990783975
  14  1     6.177235355369 10.972267675515 5.547990783975
  15  1     17.830744951782 0.880032321775 5.547990783975
  16  1     17.830744951782 10.972267675515 5.547990783975
  17  1     5.826754798207 0.000000000000 1.866758950347
  18  1     5.826754798207 10.092235353740 1.866758950347
  19  1     17.480264394620 0.000000000000 1.866758950347
  20  1     17.480264394620 10.092235353740 1.866758950347
  21  1     8.740132197310 5.046117676870 1.866758950347
  22  1     8.740132197310 15.138353030609 1.866758950347
  23  1     20.393641793723 5.046117676870 1.866758950347
  24  1     20.393641793723 15.138353030609 1.866758950347
  25  1     5.826754798207 3.364078451247 2.432163375632
  26  1     5.826754798207 13.456313804986 2.432163375632
  27  1     17.480264394620 3.364078451247 2.432163375632
  28  1     17.480264394620 13.456313804986 2.432163375632
  29  1     8.740132197310 8.410196128116 2.432163375632
  30  1     8.740132197310 18.502431481856 2.432163375632
  31  1     20.393641793723 8.410196128116 2.432163375632
  32  1     20.393641793723 18.502431481856 2.432163375632
  33  1     2.913377399103 8.410196128116 2.432163375632
  34  1     2.913377399103 18.502431481856 2.432163375632
  35  1     14.566886995516 8.410196128116 2.432163375632
  36  1     14.566886995516 18.502431481856 2.432163375632
