    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     168        -729.7856        3528.0932         384.6337         751.9418        1189.7351        -787.7759        -133.6993         147.5643         145.4888
     169        -729.7899        3528.0932         369.5370         744.9733        1169.5072        -805.8696        -149.3756         166.4670         158.8559
     170        -729.7958        3528.0932         370.6591         745.1064        1174.2982        -807.4272        -152.4253         164.3264         161.5858
     171        -729.8037        3528.0932         302.2936         711.8059        1079.8237        -884.7488        -214.1835         247.8899         214.3994
     172        -729.8025        3528.0932         499.6991         803.5441        1380.5514        -684.9982         -59.2996           2.3935          83.9240
     173        -729.8152        3528.0932         261.7193         690.1307        1030.9948        -935.9675        -252.5445         292.7316         248.9102
     174        -729.8165        3528.0932         281.4076         699.6003        1060.0370        -915.4145        -236.4407         268.9322         235.1813
     175        -729.8179        3528.0932         315.6843         716.0499        1110.5842        -879.5811        -208.4961         227.4054         211.3462
     176        -729.8181        3528.0932         352.9244         733.8570        1165.6102        -840.6941        -178.2601         182.2468         185.6170
     177        -729.8181        3528.0932         350.7585         732.8469        1162.4351        -843.0063        -180.0463         184.8714         187.1331
     178        -729.8183        3528.0932         346.5750         730.8126        1156.3658        -847.4534        -183.4558         189.8956         190.0808
     179        -729.8185        3528.0932         340.8226         728.0507        1147.9802        -853.5631        -188.1756         196.8680         194.1588
     180        -729.8187        3528.0932         334.0704         724.8209        1138.1682        -860.7779        -193.7511         204.9899         198.9300
     181        -729.8190        3528.0932         327.0297         721.3815        1127.9939        -868.2862        -199.5044         213.4213         203.9169
     182        -729.8192        3528.0932         320.6525         718.2876        1118.8220        -875.1521        -204.7701         221.0663         208.4868
     183        -729.8194        3528.0932         315.6559         715.8171        1111.7225        -880.5721        -208.8695         226.9691         212.0675
     184        -729.8197        3528.0932         312.3442         714.1284        1107.1476        -884.2433        -211.6201         230.7773         214.4768
     185        -729.8202        3528.0932         311.5103         713.6194        1106.2979        -885.3862        -212.3283         231.5584         215.1742
     186        -729.8207        3528.0932         313.7205         714.5383        1109.9933        -883.3701        -210.4755         228.5356         213.7108
     187        -729.8214        3528.0932         319.0126         716.9579        1118.2743        -878.1944        -206.0699         221.7162         210.0741
     188        -729.8223        3528.0932         326.2154         720.2515        1129.5273        -871.1326        -200.0598         212.4598         205.0755
     189        -729.8232        3528.0932         332.3428         723.0081        1139.3674        -865.3471        -194.7961         204.2838         200.7511
     190        -729.8245        3528.0932         334.5021         724.1302        1143.8392        -864.4632        -192.2751         201.0825         199.2885
     191        -729.8260        3528.0932         329.7868         721.9199        1138.5559        -871.1155        -195.2782         205.8737         202.6004
     192        -729.8279        3528.0932         320.4883         717.4415        1126.8368        -882.8133        -201.8435         215.7993         208.8577
     193        -729.8301        3528.0932         315.0696         714.9661        1120.8542        -890.6115        -204.9781         220.7158         211.9275
     194        -729.8326        3528.0932         321.2642         718.4491        1132.0619        -886.7184        -198.0895         211.2797         206.4181
     195        -729.8357        3528.0932         336.5315         726.5452        1156.7455        -873.6964        -183.0697         190.1112         193.9154
     196        -729.8391        3528.0932         343.1217         730.0117        1169.6160        -870.2625        -174.7168         178.0335         187.1989
     197        -729.8427        3528.0932         337.9571         726.7026        1166.6188        -879.4500        -175.6206         178.1278         188.7371
     198        -729.8463        3528.0932         354.6505         734.3220        1195.8708        -866.2412        -156.9570         150.6855         173.4698
     199        -729.8492        3528.0932         387.9710         750.5781        1249.5261        -836.1912        -122.9684         102.0972         145.0585
     200        -729.8514        3528.0932         387.1480         747.2738        1256.2030        -842.0327        -118.7590          93.0692         142.9420
     201        -729.8525        3528.0932         445.8578         779.8540        1344.6385        -786.9194         -62.6126          19.0280          94.2757
     202        -729.8528        3528.0932         437.1843         775.4121        1332.1970        -796.0561         -71.1150          30.4897         101.7682
     203        -729.8530        3528.0932         425.4928         769.9023        1315.1069        -808.5311         -82.9487          46.9581         112.1980
     204        -729.8531        3528.0932         419.5321         768.4214        1305.4215        -815.2466         -90.1139          58.1593         118.2917
     205        -729.8535        3528.0932         423.2857         773.1053        1308.7521        -812.0004         -88.8244          59.0810         116.6850
     206        -729.8538        3528.0932         434.7110         782.6840        1322.3132        -800.8641         -80.8887          51.9019         108.9906
     207        -729.8541        3528.0932         445.8163         792.4046        1335.0205        -789.9761         -73.5400          45.6925         101.6641
     208        -729.8544        3528.0932         448.1615         797.1168        1335.3948        -788.0272         -74.1780          49.7292         101.3537
     209        -729.8547        3528.0932         440.4850         796.3776        1321.4741        -796.3968         -83.9855          65.7353         109.1896
     210        -729.8551        3528.0932         431.9651         795.2780        1305.9055        -805.2883         -94.5791          82.5431         117.4228
     211        -729.8555        3528.0932         436.8612         801.7928        1308.7233        -799.9327         -92.9341          82.9248         114.3590
     212        -729.8560        3528.0932         451.0319         812.9236        1324.5088        -784.3368         -82.4478          70.5930         103.1990
     213        -729.8567        3528.0932         444.7754         811.2889        1312.5699        -789.5327         -89.2693          79.0911         107.3576
     214        -729.8574        3528.0932         425.8638         800.7114        1284.4144        -807.5344        -106.0421          98.1144         120.3603
     215        -729.8584        3528.0932         441.2498         808.1917        1305.4634        -789.9056         -91.4685          73.9481         104.9352
     216        -729.8596        3528.0932         428.6344         799.4425        1289.3523        -802.8918        -101.2927          81.0427         111.4011
     217        -729.8608        3528.0932         425.9900         797.5280        1288.3728        -807.9310        -104.2447          79.4549         111.5331
     218        -729.8625        3528.0932         443.1020         811.4250        1313.9805        -796.0995         -93.6545          62.9539          99.4157
     219        -729.8634        3528.0932         392.5925         785.9815        1246.7317        -854.9356        -146.3517         130.1065         143.3701
     220        -729.8647        3528.0932         445.4861         819.4941        1317.9625        -800.9982        -100.1816          71.4442         102.2227
     221        -729.8647        3528.0932         443.9836         818.6714        1315.8068        -802.5272        -101.7241          73.4455         103.5269
     222        -729.8648        3528.0932         441.4800         817.2773        1312.2260        -805.0634        -104.3541          76.8306         105.7696
     223        -729.8649        3528.0932         439.0143         816.0287        1308.5790        -807.5646        -107.0723          80.4177         108.0884
     224        -729.8649        3528.0932         437.7452         815.5966        1306.4672        -808.8282        -108.8745          82.8928         109.5758
     225        -729.8650        3528.0932         438.3159         816.3340        1306.8116        -808.1981        -109.1074          83.4004         109.6058
     226        -729.8651        3528.0932         440.7557         818.2907        1309.6554        -805.6790        -107.7308          81.9224         108.2401
     227        -729.8652        3528.0932         444.2896         820.9587        1313.9703        -802.0602        -105.3718          79.2000         105.9318
     228        -729.8654        3528.0932         448.0474         823.8906        1318.5002        -798.2487        -102.9154          76.4558         103.4925
     229        -729.8656        3528.0932         450.1733         825.8752        1320.7236        -796.0789        -102.0372          75.7939         102.3951
     230        -729.8658        3528.0932         449.5493         826.2694        1319.1436        -796.7653        -103.7059          78.4143         103.4385
     231        -729.8660        3528.0932         447.5720         825.9649        1315.6752        -798.9241        -106.7562          82.7026         105.6041
     232        -729.8664        3528.0932         448.4849         827.5026        1316.1039        -798.1517        -107.4762          83.9734         105.6417
     233        -729.8668        3528.0932         454.1127         832.0523        1322.9550        -792.6693        -104.2298          80.0915         102.1184
     234        -729.8673        3528.0932         458.8581         836.2150        1328.6410        -788.2817        -102.1126          77.2481          99.4424
     235        -729.8679        3528.0932         457.0514         836.2313        1325.7832        -790.8605        -105.9995          81.3539         101.8539
     236        -729.8688        3528.0932         458.7448         838.1564        1328.1205        -790.0425        -106.4047          80.6550         101.0181
     237        -729.8697        3528.0932         466.1135         843.6659        1338.7668        -784.0922        -101.5889          72.7747          95.4225
     238        -729.8708        3528.0932         458.5333         840.2072        1329.5610        -794.1683        -110.6130          81.6063         101.6624
     239        -729.8722        3528.0932         476.5713         853.4193        1355.5552        -779.2609         -97.3022          62.7494          88.3227
     240        -729.8736        3528.0932         447.4337         839.0323        1316.6609        -813.3922        -128.7488          99.8426         113.4717
     241        -729.8738        3528.0932         532.9211         895.5173        1436.4722        -733.2263         -55.5077           6.2350          47.0501
     242        -729.8759        3528.0932         469.4085         857.5950        1347.9261        -797.2954        -114.0826          80.4534          98.0579
     243        -729.8759        3528.0932         470.7174         858.4010        1349.7418        -795.9906        -113.0038          79.0661          97.0782
     244        -729.8760        3528.0932         473.0259         859.8380        1352.8979        -793.6581        -111.1775          76.6740          95.3990
     245        -729.8760        3528.0932         475.6469         861.5123        1356.4797        -791.0515        -109.1493          74.0203          93.5760
     246        -729.8761        3528.0932         477.7992         862.9557        1359.3718        -788.9299        -107.6395          72.0670          92.1846
     247        -729.8761        3528.0932         478.7885         863.7409        1360.6318        -788.0074        -107.2177          71.4524          91.7029
     248        -729.8762        3528.0932         478.4718         863.8760        1360.0261        -788.4866        -108.0015          72.4319          92.2628
     249        -729.8763        3528.0932         477.0948         863.3622        1357.9923        -790.0700        -109.7059          74.6212          93.6082
     250        -729.8765        3528.0932         475.2168         862.6348        1355.2061        -792.1904        -111.8451          77.4080          95.2936
     251        -729.8766        3528.0932         474.0102         862.3248        1353.4182        -793.7123        -113.3453          79.3928          96.3656
     252        -729.8768        3528.0932         474.6272         863.0784        1354.2842        -793.4808        -113.1772          79.1764          95.8863
     253        -729.8770        3528.0932         477.0641         864.9982        1357.7271        -791.5330        -111.4841          76.9564          93.9250
     254        -729.8773        3528.0932         478.9655         866.7602        1360.3990        -790.2626        -110.3848          75.4105          92.3922
     255        -729.8777        3528.0932         477.8271         867.0081        1358.7095        -792.2363        -112.3174          77.6997          93.5242
     256        -729.8782        3528.0932         475.3744         866.7063        1355.1768        -795.7597        -115.7794          81.7878          95.9247
     257        -729.8788        3528.0932         477.4214         869.2943        1357.9386        -794.9689        -115.5272          80.9279          94.9742
     258        -729.8795        3528.0932         481.5086         873.0354        1364.0090        -792.5185        -113.3849          77.4268          92.3064
     259        -729.8804        3528.0932         477.6261         872.0780        1359.1681        -798.3679        -118.0722          82.7184          95.7758
     260        -729.8814        3528.0932         479.5548         874.7025        1363.1235        -799.1616        -117.3510          80.9440          94.4800
     261        -729.8827        3528.0932         481.2163         877.5529        1366.9391        -800.8430        -117.8433          80.2562          93.9491
