    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
      83        -729.4331        3528.0932         481.9226         723.1543        1307.4210        -584.8076         -35.8402         -46.8341         -97.2862
      84        -729.4331        3528.0932         482.4062         723.6845        1308.3743        -584.8402         -35.3331         -46.8498         -97.3016
      85        -729.4332        3528.0932         483.7218         724.9414        1311.1326        -584.9086         -33.6372         -47.0278         -97.4142
      86        -729.4332        3528.0932         485.7305         726.8696        1315.3027        -584.9808         -31.0246         -47.3442         -97.5865
      87        -729.4333        3528.0932         487.8053         728.9063        1319.6062        -585.0966         -28.3521         -47.6259         -97.7553
      88        -729.4333        3528.0932         488.9753         730.1535        1322.0284        -585.2558         -26.9240         -47.7247         -97.8035
      89        -729.4335        3528.0932         488.4651         729.9635        1320.9005        -585.4686         -27.8367         -47.4967         -97.5802
      90        -729.4337        3528.0932         486.3023         728.3003        1316.3923        -585.7857         -31.0133         -46.9526         -97.1192
      91        -729.4338        3528.0932         484.1103         726.6739        1311.8558        -586.1989         -34.2720         -46.4042         -96.6171
      92        -729.4341        3528.0932         484.3081         727.2711        1312.2471        -586.5938         -34.2696         -46.2194         -96.2923
      93        -729.4343        3528.0932         487.3098         730.5872        1318.4662        -587.1241         -30.3995         -46.4818         -96.1869
      94        -729.4346        3528.0932         489.5081         733.4389        1322.8228        -587.7376         -27.8575         -46.4810         -95.8675
      95        -729.4349        3528.0932         487.2472         732.3098        1317.8574        -588.4257         -31.5920         -45.7314         -94.8776
      96        -729.4354        3528.0932         485.7403         732.1608        1314.3142        -589.2540         -34.5439         -44.8893         -93.6647
      97        -729.4360        3528.0932         491.0402         738.9712        1324.3186        -590.1693         -28.2372         -44.7221         -92.7862
      98        -729.4367        3528.0932         490.2933         740.6169        1321.5005        -591.2375         -30.8559         -43.5214         -90.7915
      99        -729.4375        3528.0932         489.0382         740.3511        1320.1302        -593.3669         -33.3427         -42.8029         -90.1626
     100        -729.4385        3528.0932         493.6685         744.9933        1333.2866        -597.2744         -26.7424         -43.1402         -91.6842
     101        -729.4396        3528.0932         471.9615         721.2733        1297.1653        -602.5542         -57.3479         -43.0922         -93.6392
     102        -729.4404        3528.0932         525.0328         778.3478        1405.3767        -608.6261          19.2610         -45.6642         -97.7889
     103        -729.4412        3528.0932         481.7933         730.4056        1323.5702        -608.5958         -43.3203         -44.8191         -97.2282
     104        -729.4412        3528.0932         482.1553         730.8120        1324.2695        -608.6157         -42.8268         -44.8191         -97.2450
     105        -729.4412        3528.0932         482.8464         731.5683        1325.5187        -608.5476         -41.9293         -44.8191         -97.2746
     106        -729.4413        3528.0932         483.5807         732.3842        1326.8711        -608.5133         -40.9728         -44.8097         -97.2830
     107        -729.4413        3528.0932         484.1421         732.9781        1327.9836        -608.5355         -40.2715         -44.7968         -97.3102
     108        -729.4413        3528.0932         484.3773         733.1734        1328.4806        -608.5220         -40.0557         -44.7463         -97.2992
     109        -729.4413        3528.0932         484.1855         732.9064        1328.2358        -608.5856         -40.4974         -44.6766         -97.3092
     110        -729.4414        3528.0932         483.6421         732.2032        1327.4078        -608.6849         -41.4001         -44.5902         -97.3192
     111        -729.4415        3528.0932         482.8911         731.2708        1326.2922        -608.8896         -42.5889         -44.4568         -97.3422
     112        -729.4417        3528.0932         482.2724         730.4274        1325.5598        -609.1701         -43.5619         -44.3436         -97.3947
     113        -729.4418        3528.0932         482.1573         730.1346        1325.8699        -609.5325         -43.7770         -44.2788         -97.5174
     114        -729.4420        3528.0932         482.5353         730.3130        1327.2493        -609.9564         -43.2718         -44.2728         -97.7620
     115        -729.4421        3528.0932         482.6798         730.2874        1328.4114        -610.6594         -43.0445         -44.3207         -98.0997
     116        -729.4424        3528.0932         481.7187         728.8011        1327.8809        -611.5258         -44.3888         -44.4339         -98.5684
     117        -729.4427        3528.0932         480.1554         726.5892        1326.4240        -612.5469         -46.7277         -44.5411         -99.1339
     118        -729.4432        3528.0932         479.7307         725.7330        1327.3204        -613.8615         -47.4891         -44.6587         -99.7563
     119        -729.4437        3528.0932         480.0747         725.7520        1329.8071        -615.3350         -47.2187         -44.7704        -100.4649
     120        -729.4443        3528.0932         478.1296         723.1129        1328.5381        -617.2619         -50.3635         -44.9389        -101.2876
     121        -729.4451        3528.0932         477.4713         722.2307        1329.9602        -619.7769         -51.6676         -44.9160        -102.2119
     122        -729.4462        3528.0932         477.2820         721.6931        1332.7050        -622.5519         -52.6147         -45.0885        -103.3008
     123        -729.4474        3528.0932         473.4019         717.3444        1329.1353        -626.2740         -59.4818         -45.5665        -105.1509
     124        -729.4490        3528.0932         482.3967         727.9719        1348.8121        -629.5941         -47.5526         -44.9898        -105.8328
     125        -729.4503        3528.0932         437.4037         672.6422        1277.0243        -637.4555        -115.8926         -50.9691        -113.4994
     126        -729.4449        3528.0932         612.1523         902.0499        1566.8209        -632.4138         142.4896         -24.2325         -86.4124
     127        -729.4518        3528.0932         415.6031         640.0553        1248.8710        -642.1169        -150.7888         -55.5960        -118.9420
     128        -729.4525        3528.0932         433.5186         664.4377        1277.6315        -641.5135        -124.2668         -52.7616        -116.1314
     129        -729.4532        3528.0932         464.3674         706.4399        1327.1664        -640.5040         -78.6273         -47.8619        -111.2910
     130        -729.4530        3528.0932         497.9031         752.1380        1380.9362        -639.3649         -29.1341         -42.4883        -105.9700
     131        -729.4531        3528.0932         495.7090         749.1340        1377.4232        -639.4302         -32.3907         -42.8259        -106.3204
     132        -729.4531        3528.0932         491.5674         743.4496        1370.7799        -639.5274         -38.5968         -43.5003        -106.9848
     133        -729.4532        3528.0932         485.8134         735.5735        1361.5660        -639.6995         -47.2070         -44.4170        -107.9015
     134        -729.4534        3528.0932         479.0038         726.2542        1350.6643        -639.9069         -57.3936         -45.5308        -108.9893
     135        -729.4534        3528.0932         471.8781         716.4863        1339.2635        -640.1154         -68.0817         -46.6593        -110.1354
     136        -729.4534        3528.0932         465.6008         707.9020        1329.2462        -640.3456         -77.4982         -47.6853        -111.1762
     137        -729.4534        3528.0932         465.7466         708.0923        1329.4619        -640.3145         -77.2919         -47.6495        -111.1543
     138        -729.4534        3528.0932         466.0179         708.4640        1329.9235        -640.3337         -76.8921         -47.5942        -111.1065
     139        -729.4534        3528.0932         466.4286         709.0316        1330.5717        -640.3174         -76.2883         -47.5282        -111.0587
     140        -729.4534        3528.0932         466.9592         709.7660        1331.4249        -640.3134         -75.5042         -47.4407        -110.9623
     141        -729.4534        3528.0932         467.5986         710.6534        1332.4521        -640.3097         -74.5434         -47.3560        -110.8587
     142        -729.4534        3528.0932         468.3547         711.6822        1333.6401        -640.2580         -73.4792         -47.2233        -110.7546
     143        -729.4534        3528.0932         469.1420         712.7738        1334.9227        -640.2704         -72.3162         -47.0977        -110.6416
     144        -729.4535        3528.0932         470.0732         714.0582        1336.4337        -640.2722         -70.9298         -46.9332        -110.4912
     145        -729.4534        3528.0932         471.1508         715.5361        1338.1638        -640.2474         -69.3879         -46.7624        -110.3260
     146        -729.4535        3528.0932         472.2676         717.0757        1339.9794        -640.2524         -67.7473         -46.5802        -110.1545
     147        -729.4535        3528.0932         473.4470         718.6972        1341.8739        -640.2301         -66.0787         -46.3872        -109.9770
     148        -729.4535        3528.0932         474.4873         720.1434        1343.5422        -640.2236         -64.5750         -46.2150        -109.8442
     149        -729.4535        3528.0932         475.2947         721.2330        1344.9015        -640.2505         -63.4475         -46.0686        -109.7287
     150        -729.4536        3528.0932         475.7100         721.7988        1345.5920        -640.2610         -62.9368         -45.9992        -109.6919
     151        -729.4536        3528.0932         475.5771         721.6570        1345.4286        -640.3546         -63.2233         -46.0332        -109.7421
     152        -729.4537        3528.0932         474.8558         720.6500        1344.3374        -640.4198         -64.4203         -46.1538        -109.8776
     153        -729.4537        3528.0932         473.4998         718.8079        1342.2679        -640.5765         -66.5256         -46.3491        -110.1271
     154        -729.4539        3528.0932         471.9048         716.6123        1339.8292        -640.7271         -69.0926         -46.6201        -110.4393
     155        -729.4539        3528.0932         470.4945         714.6556        1337.7245        -640.8967         -71.3681         -46.8439        -110.7347
     156        -729.4540        3528.0932         469.9137         713.8770        1337.0237        -641.1595         -72.3846         -46.9670        -110.9246
     157        -729.4542        3528.0932         470.7006         715.0073        1338.4961        -641.4017         -71.4585         -46.8416        -110.8908
     158        -729.4543        3528.0932         472.5913         717.6914        1341.7432        -641.6606         -68.9246         -46.5159        -110.6834
     159        -729.4546        3528.0932         474.3474         720.2223        1344.8463        -642.0264         -66.6273         -46.2132        -110.5139
     160        -729.4548        3528.0932         474.2152         720.1173        1345.0341        -642.5059         -67.1410         -46.2538        -110.6833
     161        -729.4551        3528.0932         471.9118         716.9548        1341.9760        -643.1952         -71.0254         -46.7096        -111.2624
     162        -729.4556        3528.0932         469.9943         714.3867        1339.5997        -644.0034         -74.3959         -47.1300        -111.8175
     163        -729.4561        3528.0932         471.5359         716.7654        1342.7335        -644.8914         -72.7520         -46.8940        -111.7908
     164        -729.4567        3528.0932         474.1049         720.7137        1347.5430        -645.9420         -69.7485         -46.4166        -111.5482
     165        -729.4573        3528.0932         471.5253         717.4050        1344.6581        -647.4870         -74.5509         -47.0020        -112.3550
     166        -729.4583        3528.0932         469.9536         715.5264        1343.5210        -649.1865         -78.2043         -47.3476        -113.0584
     167        -729.4592        3528.0932         474.8719         723.4023        1352.2192        -651.0058         -72.3975         -46.2796        -112.2909
     168        -729.4605        3528.0932         467.1192         712.6950        1342.6849        -654.0223         -85.7607         -48.1561        -114.5944
     169        -729.4620        3528.0932         481.3356         735.4070        1364.8534        -656.2538         -66.7391         -44.4767        -111.1343
     170        -729.4636        3528.0932         445.8683         681.5179        1318.2079        -662.1211        -121.8502         -54.5967        -121.9515
     171        -729.4638        3528.0932         544.8323         841.0703        1453.0068        -659.5803          20.2806         -24.7836         -90.1500
     172        -729.4661        3528.0932         464.0646         711.2297        1346.0422        -665.0782         -98.6002         -49.6130        -117.1161
     173        -729.4661        3528.0932         466.4373         715.0681        1349.1769        -664.9331         -95.2137         -48.8947        -116.3246
     174        -729.4662        3528.0932         470.5933         721.7117        1354.6926        -664.6245         -89.3699         -47.6719        -114.9568
     175        -729.4662        3528.0932         475.1805         729.0261        1360.7627        -664.2472         -82.9892         -46.3265        -113.4824
     176        -729.4662        3528.0932         478.5943         734.4626        1365.3286        -664.0084         -78.3480         -45.3412        -112.3624
     177        -729.4663        3528.0932         479.7046         736.2152        1366.8153        -663.9168         -77.0944         -45.0288        -112.0379
     178        -729.4664        3528.0932         478.3507         733.9840        1365.0846        -664.0165         -79.4476         -45.4801        -112.5529
     179        -729.4665        3528.0932         475.1579         728.8282        1360.9591        -664.3136         -84.4260         -46.4180        -113.6716
     180        -729.4666        3528.0932         471.2231         722.5041        1355.9120        -664.7466         -90.4934         -47.6363        -115.0886
     181        -729.4668        3528.0932         468.9741         718.9362        1353.1462        -665.1602         -94.1003         -48.3033        -115.9169
     182        -729.4669        3528.0932         470.4120         721.3766        1355.3121        -665.4526         -92.3449         -47.8429        -115.4561
     183        -729.4672        3528.0932         475.1190         729.2217        1361.7543        -665.6191         -85.8596         -46.3711        -113.8190
     184        -729.4675        3528.0932         478.4191         734.7974        1366.4003        -665.9404         -81.4926         -45.3191        -112.6705
     185        -729.4679        3528.0932         475.5845         730.4116        1363.1694        -666.8277         -86.1548         -46.2471        -113.7125
     186        -729.4683        3528.0932         470.0954         721.7781        1356.6604        -668.1523         -94.8644         -48.0388        -115.7943
     187        -729.4689        3528.0932         472.9726         726.8942        1361.0208        -668.9973         -91.7202         -47.1749        -114.8906
     188        -729.4695        3528.0932         479.6206         738.3658        1370.1007        -669.6047         -83.4728         -45.0822        -112.5247
     189        -729.4704        3528.0932         471.9121         725.9776        1361.2412        -671.4825         -96.4417         -47.6824        -115.8401
     190        -729.4714        3528.0932         476.7082         734.4537        1367.9153        -672.2444         -91.7565         -46.2011        -114.4430
     191        -729.4727        3528.0932         478.2343         737.5906        1370.6411        -673.5288         -92.7287         -46.1045        -114.3665
     192        -729.4742        3528.0932         472.5639         727.8403        1365.3523        -675.5009        -104.1359         -48.5782        -117.6282
     193        -729.4759        3528.0932         501.6215         780.3357        1399.9012        -675.3723         -67.9982         -38.2743        -104.8994
     194        -729.4754        3528.0932         402.1578         602.1325        1292.3168        -687.9757        -209.8682         -77.1259        -155.0172
     195        -729.4783        3528.0932         491.7467         762.8698        1390.2690        -677.8986         -86.9157         -42.5377        -110.4082
     196        -729.4783        3528.0932         488.7648         757.5151        1387.0170        -678.2376         -91.2028         -43.7006        -111.9363
     197        -729.4784        3528.0932         483.7494         748.5546        1381.5570        -678.8635         -98.4510         -45.6834        -114.5245
     198        -729.4784        3528.0932         478.5501         739.2136        1375.8956        -679.4590        -106.0718         -47.7401        -117.2305
     199        -729.4785        3528.0932         475.2542         733.2304        1372.3329        -679.8005        -111.0884         -49.1002        -119.0255
     200        -729.4785        3528.0932         475.0096         732.6332        1372.1666        -679.7709        -111.9039         -49.2437        -119.3034
     201        -729.4786        3528.0932         477.7256         737.2872        1375.2500        -679.3603        -108.5969         -48.1979        -118.0862
     202        -729.4788        3528.0932         482.3219         745.3103        1380.4000        -678.7449        -102.6499         -46.4277        -115.8983
     203        -729.4789        3528.0932         487.1638         753.8358        1385.8213        -678.1659         -96.4071         -44.5317        -113.5956
     204        -729.4790        3528.0932         489.0654         757.1471        1388.0811        -678.0317         -94.2450         -43.7607        -112.7484
     205        -729.4792        3528.0932         486.1844         752.0399        1385.1721        -678.6586         -98.7324         -44.8281        -114.3133
     206        -729.4795        3528.0932         480.3365         741.6414        1379.1633        -679.7953        -107.3776         -47.1338        -117.4011
     207        -729.4798        3528.0932         478.4236         738.2529        1377.4998        -680.4819        -110.6365         -47.8934        -118.5415
     208        -729.4802        3528.0932         484.1356         748.4594        1384.0397        -680.0922        -103.6106         -45.6562        -115.8004
     209        -729.4806        3528.0932         489.4945         758.0007        1390.2069        -679.7239         -97.4848         -43.6824        -113.3000
     210        -729.4812        3528.0932         483.7498         747.5839        1384.8380        -681.1726        -106.9434         -46.1662        -116.7004
     211        -729.4819        3528.0932         481.6369         743.6949        1383.3972        -682.1817        -111.8070         -47.2233        -118.3368
     212        -729.4828        3528.0932         493.0018         764.3255        1395.9963        -681.3165         -98.4538         -42.7477        -112.6992
     213        -729.4838        3528.0932         480.1704         741.1937        1384.3173        -684.9998        -118.2679         -48.2715        -120.4130
     214        -729.4851        3528.0932         499.2118         775.9337        1404.7701        -683.0686         -95.7419         -40.7308        -110.5948
     215        -729.4863        3528.0932         464.3731         711.6309        1373.3214        -691.8328        -145.9146         -55.8231        -131.9916
     216        -729.4865        3528.0932         557.5994         885.6001        1463.5215        -676.3234         -26.1352         -15.9800         -76.3788
     217        -729.4884        3528.0932         484.0433         748.0162        1395.0094        -690.8957        -123.9655         -47.7132        -121.4048
     218        -729.4885        3528.0932         485.8243         751.3016        1396.7045        -690.5331        -121.6682         -46.9392        -120.3396
     219        -729.4885        3528.0932         488.9124         757.0065        1399.6399        -689.9095        -117.7386         -45.6074        -118.5206
     220        -729.4885        3528.0932         492.3241         763.3254        1402.8964        -689.2492        -113.4327         -44.1201        -116.4885
     221        -729.4885        3528.0932         494.9569         768.1508        1405.4598        -688.7401        -110.2761         -43.0122        -114.9777
     222        -729.4886        3528.0932         495.9095         769.8499        1406.4557        -688.5771        -109.3394         -42.5986        -114.5034
     223        -729.4886        3528.0932         494.9823         768.0249        1405.7102        -688.7880        -110.9349         -43.0049        -115.1886
     224        -729.4888        3528.0932         492.6450         763.5268        1403.7349        -689.3268        -114.3667         -44.0185        -116.7172
     225        -729.4889        3528.0932         489.7139         757.9897        1401.2111        -690.0590        -118.6098         -45.2433        -118.6128
     226        -729.4890        3528.0932         488.0116         754.7737        1399.8887        -690.6274        -121.2550         -45.9222        -119.7542
     227        -729.4892        3528.0932         489.0632         756.7778        1401.1353        -690.7234        -120.2888         -45.3910        -119.2059
     228        -729.4895        3528.0932         492.6228         763.5643        1404.7581        -690.4539        -116.0284         -43.7047        -117.0533
     229        -729.4897        3528.0932         495.2115         768.5552        1407.5695        -690.4902        -113.1402         -42.4888        -115.4879
     230        -729.4901        3528.0932         493.1771         764.8032        1406.2787        -691.5508        -116.5045         -43.2640        -116.8593
     231        -729.4905        3528.0932         489.1642         757.2597        1403.2820        -693.0493        -122.6962         -45.0220        -119.6416
     232        -729.4910        3528.0932         491.3508         761.4987        1406.0896        -693.5360        -120.9067         -44.0020        -118.4848
     233        -729.4916        3528.0932         496.4243         771.3521        1411.5892        -693.6683        -115.7926         -41.6909        -115.5268
     234        -729.4924        3528.0932         490.6799         760.7030        1407.7097        -696.3729        -125.0405         -44.1039        -119.5865
     235        -729.4933        3528.0932         494.4656         768.1359        1412.6836        -697.4228        -122.2144         -42.3028        -117.5609
     236        -729.4946        3528.0932         495.0314         770.0005        1415.0109        -699.9172        -124.2161         -41.7420        -117.6964
     237        -729.4960        3528.0932         491.8634         763.7139        1415.0924        -703.2163        -131.4521         -43.1421        -120.6139
     238        -729.4977        3528.0932         509.9994         800.9526        1432.3593        -703.3137        -113.1544         -34.0683        -108.9585
     239        -729.4984        3528.0932         442.2357         663.3370        1383.4514        -720.0815        -201.4008         -66.8448        -159.0869
     240        -729.4998        3528.0932         504.7690         789.0535        1431.7893        -706.5358        -125.1286         -37.0268        -113.9295
     241        -729.4999        3528.0932         502.8658         785.2652        1430.3370        -707.0050        -127.6606         -37.9150        -115.3976
     242        -729.4999        3528.0932         499.6143         778.8504        1427.8398        -707.8472        -131.8989         -39.4239        -117.8139
     243        -729.5000        3528.0932         496.2662         772.1315        1425.3036        -708.6365        -136.3773         -41.0384        -120.4032
     244        -729.5000        3528.0932         494.0533         767.6333        1423.6964        -709.1697        -139.4971         -42.0737        -122.1368
     245        -729.5000        3528.0932         493.8773         767.0513        1423.7212        -709.1404        -140.1318         -42.2166        -122.4443
     246        -729.5001        3528.0932         495.7032         770.4045        1425.3711        -708.6660        -138.2849         -41.4267        -121.2552
     247        -729.5002        3528.0932         498.8171         776.3055        1428.0269        -707.8810        -134.8199         -40.0188        -119.1159
     248        -729.5004        3528.0932         502.0616         782.4559        1430.8186        -707.0896        -131.2449         -38.5611        -116.8608
     249        -729.5005        3528.0932         503.3432         784.8510        1432.1030        -706.9246        -130.1016         -37.9453        -115.9845
     250        -729.5007        3528.0932         501.3841         780.9689        1430.9058        -707.7223        -132.9909         -38.7826        -117.4440
     251        -729.5010        3528.0932         497.4893         773.3069        1428.2671        -709.1060        -138.3292         -40.4799        -120.3693
     252        -729.5012        3528.0932         496.3634         771.0403        1427.9098        -709.8598        -140.4141         -40.9247        -121.3064
