1 : -.36601658018669 eV
2 : -.34681658018669 eV
3 : -.33841658018669 eV
4 : -.43871658018669 eV
5 : -.43761658018669 eV
6 : -.36451658018669 eV
7 : -.30511658018669 eV
8 : -.36631658018669 eV
9 : -.33661658018669 eV
10 : -.33951658018669 eV
