# Converted from POSCAR to lammps format

222 atoms
5 atom types

0.000000  11.653169955469   xlo xhi
0.000000  10.091941216054   ylo yhi
0.000000  40.182548000000   zlo zhi

0.000000000000  0.000000000000  0.000000000000   xy xz yz

Atoms

   1  1     10.210328000000 1.794403000000 11.298094000000
   2  1     5.293064000000 6.707320000000 11.337540000000
   3  1     1.723932000000 6.181627000000 12.219586000000
   4  1     9.787595000000 5.680155000000 19.045325000000
   5  1     6.010748000000 3.127948000000 18.762464000000
   6  1     1.643414000000 8.805973000000 18.504239000000
   7  1     2.860303000000 1.952049000000 11.211469000000
   8  1     7.547940000000 1.482175000000 14.173162000000
   9  2     3.803557000000 0.699432000000 10.500786000000
  10  2     3.684458000000 0.570344000000 0.816065000000
  11  2     9.511043000000 0.570344000000 0.816065000000
  12  2     0.771166000000 5.616314000000 0.816065000000
  13  2     6.597751000000 5.616314000000 0.816065000000
  14  2     9.257447000000 1.301340000000 14.266606000000
  15  2     6.679715000000 0.789946000000 12.857543000000
  16  2     8.504053000000 4.709163000000 19.656516000000
  17  2     10.104368000000 7.223874000000 19.738458000000
  18  2     1.728280000000 0.764376000000 11.802336000000
  19  2     8.689308000000 6.416134000000 17.908106000000
  20  2     10.885873000000 4.944169000000 20.182548000000
  21  2     11.203690000000 6.320043000000 2.800346000000
  22  2     6.706636000000 2.355263000000 15.395368000000
  23  2     1.601960000000 2.701089000000 10.306277000000
  24  2     3.175359000000 2.455644000000 12.827321000000
  25  2     3.992317000000 3.139727000000 10.620597000000
  26  2     10.754333000000 5.107402000000 17.741016000000
  27  2     10.731689000000 1.274072000000 2.800346000000
  28  2     8.290398000000 1.274072000000 2.800346000000
  29  2     11.202377000000 2.956416000000 5.416861000000
  30  2     3.683485000000 7.298642000000 7.401224000000
  31  2     9.510069000000 7.298642000000 7.401224000000
  32  2     0.770192000000 2.252672000000 7.401224000000
  33  2     6.596777000000 2.252672000000 7.401224000000
  34  2     11.204566000000 7.729017000000 0.816065000000
